## [BeGaze]
## Converted from:	E:\SMI-A\Quick Run\tom5-[e69d8e79-13be-49eb-9d9b-087e133191b0]\tom5-3-unified.smi
## Date:	01.01.0001 00:00:00
## Version:	BeGaze 3.5.101
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Stimulus:	tom5-3-recording.avi
## Number of Samples:	2504
## Reversed:	none
## [Run]
## Subject:	tom5 (1)
## Description:	Run6
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, DIAMETER, POR, AOI, EYEPOSITION, GAZEVECTOR, TRIGGER, FRAMECOUNTER
##
Time,Type,Trial,L Dia X [px],L Dia Y [px],L Pupil Diameter [mm],R Dia X [px],R Dia Y [px],R Pupil Diameter [mm],B POR X [px],B POR Y [px],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],B AOI Hit,L EPOS X,L EPOS Y,L EPOS Z,R EPOS X,R EPOS Y,R EPOS Z,L GVEC X,L GVEC Y,L GVEC Z,R GVEC X,R GVEC Y,R GVEC Z,Trigger,Frame,Aux1,B Event Info,Stimulus
945788848,SMP,1,130.00,100.00,4.62,128.00,98.00,4.56,587.14,405.06,531.02,495.61,672.30,524.77,-,30.00,-0.19,-19.96,-29.21,0.45,-21.95,0.07,-0.17,0.98,-0.01,-0.20,0.98,0,00:00:11:23,,Blink,tom5-3-recording.avi
945822113,SMP,1,129.00,101.00,4.62,128.00,98.00,4.60,590.93,404.16,529.11,498.22,681.21,523.89,-,30.00,-0.19,-19.96,-29.21,0.45,-21.95,0.07,-0.18,0.98,-0.02,-0.20,0.98,0,00:00:12:00,,Blink,tom5-3-recording.avi
945855377,SMP,1,130.00,99.00,4.58,128.00,96.00,4.60,592.43,405.00,531.62,496.01,681.97,524.76,-,30.00,-0.20,-19.96,-29.21,0.45,-21.95,0.07,-0.17,0.98,-0.02,-0.20,0.98,0,00:00:12:01,,Blink,tom5-3-recording.avi
945888854,SMP,1,130.00,99.00,4.60,128.00,96.00,4.64,593.56,399.91,531.62,495.38,683.72,519.73,-,30.01,-0.20,-19.96,-29.21,0.45,-21.95,0.07,-0.17,0.98,-0.02,-0.20,0.98,0,00:00:12:01,,Blink,tom5-3-recording.avi
945921966,SMP,1,129.00,98.00,4.58,126.00,94.00,4.48,592.21,397.80,531.52,491.73,681.36,517.70,-,30.01,-0.20,-19.96,-29.21,0.44,-21.94,0.07,-0.17,0.98,-0.02,-0.19,0.98,0,00:00:12:02,,Blink,tom5-3-recording.avi
945955230,SMP,1,124.00,94.00,4.38,124.00,92.00,4.40,547.89,385.86,492.63,484.95,633.01,503.63,-,30.01,-0.21,-19.96,-29.21,0.44,-21.94,0.11,-0.16,0.98,0.02,-0.18,0.98,0,00:00:12:03,,-,tom5-3-recording.avi
945988555,SMP,1,123.00,94.00,4.40,120.00,92.00,4.40,528.57,386.11,475.53,486.41,612.30,502.48,-,30.01,-0.21,-19.96,-29.21,0.44,-21.94,0.12,-0.17,0.98,0.04,-0.18,0.98,0,00:00:12:04,,Fixation,tom5-3-recording.avi
946021728,SMP,1,116.00,93.00,4.38,108.00,90.00,4.22,519.18,387.61,471.89,483.75,598.95,503.08,-,30.01,-0.21,-19.96,-29.21,0.44,-21.94,0.12,-0.16,0.98,0.05,-0.18,0.98,0,00:00:12:05,,Fixation,tom5-3-recording.avi
946055114,SMP,1,120.00,93.00,4.34,116.00,90.00,4.30,521.58,383.37,471.42,480.76,603.53,499.76,-,30.00,-0.22,-19.96,-29.21,0.43,-21.94,0.12,-0.16,0.98,0.05,-0.18,0.98,0,00:00:12:06,,Fixation,tom5-3-recording.avi
946088470,SMP,1,119.00,92.00,4.30,114.00,90.00,4.26,522.52,383.81,471.48,480.33,605.33,500.94,-,30.00,-0.22,-19.96,-29.21,0.43,-21.93,0.12,-0.16,0.98,0.05,-0.18,0.98,0,00:00:12:06,,Fixation,tom5-3-recording.avi
946121612,SMP,1,116.00,92.00,4.28,110.00,90.00,4.22,521.46,382.37,471.72,479.31,603.14,498.78,-,30.00,-0.22,-19.96,-29.21,0.43,-21.93,0.12,-0.16,0.98,0.05,-0.18,0.98,0,00:00:12:07,,Fixation,tom5-3-recording.avi
946154876,SMP,1,113.00,90.00,4.20,106.00,88.00,4.18,518.02,379.26,469.79,475.47,598.70,495.38,-,30.00,-0.23,-19.96,-29.21,0.42,-21.93,0.13,-0.16,0.98,0.05,-0.17,0.98,0,00:00:12:08,,Fixation,tom5-3-recording.avi
946188110,SMP,1,113.00,89.00,4.18,106.00,86.00,4.16,521.41,378.11,469.61,472.67,605.28,496.35,-,30.00,-0.23,-19.96,-29.21,0.42,-21.93,0.13,-0.15,0.98,0.05,-0.18,0.98,0,00:00:12:09,,Fixation,tom5-3-recording.avi
946221496,SMP,1,113.00,88.00,4.12,106.00,86.00,4.12,520.48,377.57,469.62,470.46,603.86,496.03,-,30.00,-0.23,-19.96,-29.21,0.42,-21.92,0.13,-0.15,0.98,0.05,-0.18,0.98,0,00:00:12:09,,Fixation,tom5-3-recording.avi
946254730,SMP,1,112.00,86.00,4.04,108.00,84.00,4.08,519.01,375.22,467.99,468.64,602.54,493.65,-,30.00,-0.24,-19.96,-29.21,0.41,-21.92,0.13,-0.15,0.98,0.05,-0.17,0.98,0,00:00:12:10,,Fixation,tom5-3-recording.avi
946287994,SMP,1,110.00,86.00,4.04,104.00,84.00,4.02,515.95,374.53,465.33,468.59,599.16,492.64,-,30.00,-0.24,-19.96,-29.21,0.41,-21.92,0.13,-0.15,0.98,0.05,-0.17,0.98,0,00:00:12:11,,Fixation,tom5-3-recording.avi
946321228,SMP,1,109.00,86.00,4.04,102.00,84.00,4.00,516.50,374.50,468.34,467.55,597.71,492.05,-,30.00,-0.25,-19.96,-29.21,0.41,-21.92,0.13,-0.15,0.98,0.05,-0.17,0.98,0,00:00:12:12,,Fixation,tom5-3-recording.avi
946354492,SMP,1,109.00,85.00,4.02,102.00,84.00,4.02,516.21,371.19,467.36,463.55,598.18,489.34,-,30.00,-0.25,-19.96,-29.21,0.41,-21.92,0.13,-0.15,0.98,0.05,-0.17,0.98,0,00:00:12:12,,Fixation,tom5-3-recording.avi
946387847,SMP,1,109.00,85.00,4.02,104.00,84.00,4.00,515.97,370.06,465.46,462.96,599.33,488.63,-,30.00,-0.26,-19.96,-29.21,0.41,-21.92,0.13,-0.15,0.98,0.05,-0.17,0.98,0,00:00:12:13,,Fixation,tom5-3-recording.avi
946421112,SMP,1,109.00,85.00,4.02,104.00,84.00,4.00,516.11,369.83,466.09,462.49,599.09,488.33,-,30.00,-0.26,-19.96,-29.21,0.41,-21.92,0.13,-0.15,0.98,0.05,-0.17,0.98,0,00:00:12:14,,Fixation,tom5-3-recording.avi
946454345,SMP,1,108.00,84.00,4.00,102.00,82.00,3.96,515.77,370.08,466.69,460.78,598.29,488.89,-,30.00,-0.27,-19.96,-29.21,0.40,-21.91,0.13,-0.14,0.98,0.05,-0.17,0.98,0,00:00:12:15,,Fixation,tom5-3-recording.avi
946487609,SMP,1,108.00,84.00,4.00,102.00,82.00,3.98,516.14,370.83,466.30,461.46,599.33,489.85,-,30.00,-0.27,-19.96,-29.21,0.40,-21.91,0.13,-0.14,0.98,0.05,-0.17,0.98,0,00:00:12:16,,Fixation,tom5-3-recording.avi
946520996,SMP,1,109.00,84.00,4.00,104.00,82.00,3.96,513.90,370.13,466.61,461.91,594.76,487.97,-,30.00,-0.27,-19.96,-29.21,0.40,-21.91,0.13,-0.14,0.98,0.06,-0.17,0.98,0,00:00:12:17,,Fixation,tom5-3-recording.avi
946554229,SMP,1,108.00,84.00,3.98,102.00,82.00,4.00,515.51,369.63,466.62,460.47,597.85,488.34,-,30.00,-0.28,-19.96,-29.21,0.40,-21.91,0.13,-0.14,0.98,0.05,-0.17,0.98,0,00:00:12:17,,Fixation,tom5-3-recording.avi
946587493,SMP,1,112.00,85.00,4.00,108.00,84.00,4.00,516.44,369.61,466.41,461.96,599.47,488.21,-,30.00,-0.28,-19.96,-29.21,0.40,-21.91,0.13,-0.14,0.98,0.05,-0.17,0.98,0,00:00:12:18,,Fixation,tom5-3-recording.avi
946620727,SMP,1,111.00,85.00,4.00,106.00,84.00,4.00,519.02,369.31,469.93,462.12,600.99,487.41,-,30.00,-0.29,-19.96,-29.21,0.40,-21.91,0.13,-0.14,0.98,0.05,-0.17,0.98,0,00:00:12:19,,Fixation,tom5-3-recording.avi
946653991,SMP,1,111.00,85.00,4.02,106.00,84.00,4.02,520.03,371.54,472.12,461.90,601.31,489.98,-,30.01,-0.29,-19.96,-29.21,0.40,-21.90,0.12,-0.14,0.98,0.05,-0.17,0.98,0,00:00:12:20,,Fixation,tom5-3-recording.avi
946687377,SMP,1,112.00,85.00,4.00,106.00,84.00,4.04,519.94,371.11,471.54,459.80,601.98,490.23,-,30.01,-0.29,-19.96,-29.21,0.39,-21.90,0.12,-0.14,0.98,0.05,-0.17,0.98,0,00:00:12:21,,Fixation,tom5-3-recording.avi
946720794,SMP,1,112.00,85.00,4.02,106.00,84.00,4.02,519.25,373.14,470.86,461.08,601.45,492.39,-,30.01,-0.30,-19.96,-29.21,0.39,-21.90,0.12,-0.14,0.98,0.05,-0.17,0.98,0,00:00:12:21,,Fixation,tom5-3-recording.avi
946753845,SMP,1,108.00,86.00,4.04,98.00,84.00,4.00,519.42,373.56,474.06,462.48,598.71,491.51,-,30.01,-0.30,-19.96,-29.21,0.39,-21.90,0.12,-0.15,0.98,0.05,-0.17,0.98,0,00:00:12:22,,Fixation,tom5-3-recording.avi
946787109,SMP,1,113.00,87.00,4.04,108.00,86.00,4.10,522.79,371.89,473.83,461.54,604.98,490.86,-,30.01,-0.30,-19.96,-29.21,0.39,-21.90,0.12,-0.14,0.98,0.05,-0.17,0.98,0,00:00:12:23,,Fixation,tom5-3-recording.avi
946820465,SMP,1,113.00,87.00,4.08,108.00,86.00,4.08,521.71,375.22,474.56,462.42,602.77,494.22,-,30.01,-0.31,-19.96,-29.21,0.39,-21.90,0.12,-0.15,0.98,0.05,-0.17,0.98,0,00:00:13:00,,Fixation,tom5-3-recording.avi
946853729,SMP,1,111.00,89.00,4.14,104.00,88.00,4.06,520.38,375.63,475.22,460.39,600.18,494.72,-,30.01,-0.31,-19.96,-29.21,0.39,-21.90,0.12,-0.14,0.98,0.05,-0.17,0.98,0,00:00:13:01,,Fixation,tom5-3-recording.avi
946886993,SMP,1,114.00,89.00,4.16,108.00,88.00,4.10,522.58,372.59,476.58,456.52,603.20,492.22,-,30.01,-0.32,-19.96,-29.21,0.39,-21.90,0.12,-0.14,0.98,0.05,-0.17,0.98,0,00:00:13:02,,Fixation,tom5-3-recording.avi
946920288,SMP,1,113.00,88.00,4.16,108.00,86.00,4.10,523.45,370.98,478.62,457.09,602.54,489.74,-,30.01,-0.32,-19.96,-29.21,0.39,-21.90,0.12,-0.14,0.98,0.05,-0.17,0.98,0,00:00:13:02,,Fixation,tom5-3-recording.avi
946953491,SMP,1,112.00,88.00,4.16,106.00,86.00,4.08,524.03,372.01,481.00,457.95,601.51,490.16,-,30.01,-0.32,-19.96,-29.21,0.38,-21.89,0.12,-0.14,0.98,0.05,-0.17,0.98,0,00:00:13:03,,Fixation,tom5-3-recording.avi
946986724,SMP,1,112.00,89.00,4.16,106.00,88.00,4.12,525.44,371.28,481.74,458.05,603.27,489.39,-,30.01,-0.33,-19.96,-29.21,0.38,-21.89,0.12,-0.14,0.98,0.05,-0.17,0.98,0,00:00:13:04,,Fixation,tom5-3-recording.avi
947020111,SMP,1,111.00,88.00,4.16,104.00,86.00,4.02,525.16,372.01,482.74,457.01,602.17,490.24,-,30.01,-0.33,-19.96,-29.21,0.38,-21.89,0.11,-0.14,0.98,0.05,-0.17,0.98,0,00:00:13:05,,Fixation,tom5-3-recording.avi
947053344,SMP,1,112.00,88.00,4.16,106.00,86.00,4.08,525.58,372.41,482.86,456.83,602.94,490.92,-,30.01,-0.33,-19.96,-29.21,0.38,-21.89,0.11,-0.14,0.98,0.05,-0.17,0.98,0,00:00:13:05,,Fixation,tom5-3-recording.avi
947086639,SMP,1,112.00,88.00,4.18,106.00,86.00,4.10,524.53,369.72,481.30,455.64,602.18,488.02,-,30.01,-0.34,-19.96,-29.21,0.38,-21.89,0.12,-0.14,0.98,0.05,-0.17,0.98,0,00:00:13:06,,Fixation,tom5-3-recording.avi
947119873,SMP,1,113.00,88.00,4.16,108.00,86.00,4.12,526.49,366.34,481.16,452.98,605.77,485.22,-,30.01,-0.34,-19.96,-29.21,0.38,-21.89,0.12,-0.14,0.98,0.05,-0.17,0.99,0,00:00:13:07,,Fixation,tom5-3-recording.avi
947153106,SMP,1,112.00,88.00,4.16,106.00,86.00,4.10,523.89,366.40,481.10,453.41,601.04,484.27,-,30.01,-0.34,-19.96,-29.21,0.38,-21.89,0.12,-0.14,0.98,0.05,-0.17,0.98,0,00:00:13:08,,Fixation,tom5-3-recording.avi
947186462,SMP,1,113.00,87.00,4.16,108.00,86.00,4.10,527.33,364.25,482.49,451.46,606.06,482.86,-,30.01,-0.35,-19.96,-29.21,0.38,-21.89,0.11,-0.14,0.98,0.05,-0.16,0.99,0,00:00:13:08,,Fixation,tom5-3-recording.avi
947219757,SMP,1,112.00,87.00,4.18,106.00,84.00,4.10,528.92,362.39,483.06,449.77,608.45,481.34,-,30.01,-0.35,-19.96,-29.21,0.37,-21.89,0.11,-0.13,0.98,0.04,-0.16,0.99,0,00:00:13:09,,Fixation,tom5-3-recording.avi
947252990,SMP,1,111.00,87.00,4.14,104.00,86.00,4.12,532.12,360.46,484.80,450.85,612.26,478.93,-,30.01,-0.35,-19.96,-29.21,0.37,-21.89,0.11,-0.14,0.98,0.04,-0.16,0.99,0,00:00:13:10,,Fixation,tom5-3-recording.avi
947286224,SMP,1,112.00,88.00,4.14,104.00,88.00,4.18,533.84,361.92,485.27,450.81,615.26,481.22,-,30.01,-0.36,-19.96,-29.21,0.37,-21.89,0.11,-0.14,0.98,0.04,-0.16,0.99,0,00:00:13:11,,Fixation,tom5-3-recording.avi
947319488,SMP,1,114.00,89.00,4.18,108.00,88.00,4.16,534.80,364.90,486.66,453.19,615.86,484.15,-,30.02,-0.36,-19.96,-29.21,0.37,-21.89,0.11,-0.14,0.98,0.04,-0.17,0.99,0,00:00:13:12,,Fixation,tom5-3-recording.avi
947352874,SMP,1,120.00,90.00,4.18,120.00,90.00,4.26,540.84,368.32,488.65,455.49,625.49,488.60,-,30.02,-0.36,-19.96,-29.21,0.37,-21.88,0.11,-0.14,0.98,0.03,-0.17,0.99,0,00:00:13:13,,Fixation,tom5-3-recording.avi
947386138,SMP,1,114.00,89.00,4.20,108.00,86.00,4.18,537.18,366.82,490.58,456.58,616.45,484.99,-,30.02,-0.37,-19.96,-29.21,0.37,-21.88,0.11,-0.14,0.98,0.04,-0.17,0.99,0,00:00:13:14,,Fixation,tom5-3-recording.avi
947419372,SMP,1,114.00,90.00,4.20,108.00,88.00,4.20,540.18,365.77,493.49,456.49,619.22,483.63,-,30.02,-0.37,-19.96,-29.21,0.37,-21.88,0.11,-0.14,0.98,0.04,-0.16,0.99,0,00:00:13:14,,Fixation,tom5-3-recording.avi
947452636,SMP,1,117.00,90.00,4.22,114.00,88.00,4.20,542.87,361.76,498.26,450.94,620.15,479.50,-,30.02,-0.37,-19.96,-29.21,0.37,-21.88,0.10,-0.14,0.99,0.03,-0.16,0.99,0,00:00:13:15,,Fixation,tom5-3-recording.avi
947485900,SMP,1,115.00,88.00,4.22,110.00,86.00,4.20,543.22,348.77,500.13,443.48,618.65,463.67,-,30.02,-0.37,-19.96,-29.21,0.37,-21.88,0.10,-0.13,0.99,0.04,-0.15,0.99,0,00:00:13:16,,Fixation,tom5-3-recording.avi
947519256,SMP,1,114.00,86.00,4.18,106.00,84.00,4.12,545.45,331.60,503.92,426.14,619.55,446.48,-,30.02,-0.38,-19.96,-29.21,0.36,-21.88,0.10,-0.11,0.99,0.03,-0.13,0.99,0,00:00:13:17,,Fixation,tom5-3-recording.avi
947552612,SMP,1,121.00,85.00,4.20,120.00,82.00,4.20,554.53,310.63,508.68,411.22,631.56,424.86,-,30.02,-0.38,-19.96,-29.21,0.36,-21.88,0.09,-0.10,0.99,0.02,-0.11,0.99,0,00:00:13:17,,Saccade,tom5-3-recording.avi
947585723,SMP,1,121.00,82.00,4.20,120.00,80.00,4.22,558.54,286.91,511.07,388.09,636.90,402.70,-,30.02,-0.38,-19.96,-29.21,0.36,-21.88,0.09,-0.08,0.99,0.02,-0.10,1.00,0,00:00:13:18,,Saccade,tom5-3-recording.avi
947618988,SMP,1,123.00,82.00,4.18,122.00,80.00,4.20,560.23,273.94,516.49,373.72,635.50,389.49,-,30.02,-0.38,-19.96,-29.21,0.36,-21.88,0.08,-0.07,0.99,0.02,-0.08,1.00,0,00:00:13:19,,Fixation,tom5-3-recording.avi
947652374,SMP,1,121.00,81.00,4.20,118.00,78.00,4.22,561.69,266.91,515.44,367.66,639.05,383.42,-,30.02,-0.39,-19.95,-29.21,0.36,-21.88,0.09,-0.06,0.99,0.02,-0.08,1.00,0,00:00:13:20,,Fixation,tom5-3-recording.avi
947685607,SMP,1,121.00,81.00,4.26,118.00,78.00,4.22,564.03,271.78,515.27,366.44,644.00,392.62,-,30.02,-0.39,-19.95,-29.21,0.36,-21.88,0.09,-0.06,0.99,0.01,-0.09,1.00,0,00:00:13:21,,Fixation,tom5-3-recording.avi
947718841,SMP,1,122.00,83.00,4.34,120.00,80.00,4.28,562.06,276.33,516.84,371.10,638.92,395.50,-,30.02,-0.40,-19.95,-29.21,0.36,-21.88,0.08,-0.07,0.99,0.02,-0.09,1.00,0,00:00:13:21,,Fixation,tom5-3-recording.avi
947752105,SMP,1,125.00,85.00,4.38,124.00,82.00,4.36,559.39,287.60,514.21,377.57,636.81,408.55,-,30.02,-0.40,-19.95,-29.21,0.36,-21.88,0.09,-0.07,0.99,0.02,-0.10,0.99,0,00:00:13:22,,Fixation,tom5-3-recording.avi
947785369,SMP,1,125.00,87.00,4.38,122.00,86.00,4.38,557.86,302.76,509.01,389.34,639.07,425.19,-,30.03,-0.40,-19.95,-29.21,0.35,-21.87,0.09,-0.08,0.99,0.02,-0.11,0.99,0,00:00:13:23,,Saccade,tom5-3-recording.avi
947818603,SMP,1,125.00,88.00,4.38,124.00,86.00,4.44,554.96,312.70,502.71,400.32,639.30,434.99,-,30.03,-0.40,-19.95,-29.21,0.35,-21.87,0.10,-0.09,0.99,0.02,-0.12,0.99,0,00:00:14:00,,Saccade,tom5-3-recording.avi
947851989,SMP,1,124.00,90.00,4.42,122.00,88.00,4.38,539.90,322.66,494.31,410.73,618.78,442.88,-,30.03,-0.40,-19.95,-29.21,0.35,-21.87,0.10,-0.10,0.99,0.04,-0.13,0.99,0,00:00:14:01,,Saccade,tom5-3-recording.avi
947885253,SMP,1,126.00,91.00,4.40,124.00,90.00,4.42,532.99,330.44,483.57,418.83,615.66,451.32,-,30.03,-0.40,-19.95,-29.21,0.35,-21.87,0.11,-0.11,0.99,0.04,-0.14,0.99,0,00:00:14:02,,Saccade,tom5-3-recording.avi
947918487,SMP,1,123.00,93.00,4.44,118.00,92.00,4.42,522.68,336.86,475.84,427.10,603.22,456.20,-,30.03,-0.40,-19.95,-29.21,0.35,-21.87,0.12,-0.11,0.99,0.05,-0.14,0.99,0,00:00:14:02,,Fixation,tom5-3-recording.avi
947951721,SMP,1,119.00,93.00,4.42,110.00,90.00,4.36,515.17,339.14,469.72,431.12,594.62,457.23,-,30.03,-0.40,-19.95,-29.21,0.35,-21.87,0.13,-0.12,0.99,0.06,-0.14,0.99,0,00:00:14:03,,Fixation,tom5-3-recording.avi
947985107,SMP,1,120.00,93.00,4.46,110.00,90.00,4.36,508.59,342.65,467.32,432.85,585.14,459.74,-,30.03,-0.40,-19.95,-29.21,0.34,-21.87,0.13,-0.12,0.98,0.06,-0.14,0.99,0,00:00:14:04,,Fixation,tom5-3-recording.avi
948018371,SMP,1,123.00,94.00,4.46,118.00,92.00,4.42,506.54,345.10,465.94,432.41,583.14,463.12,-,30.03,-0.40,-19.95,-29.21,0.34,-21.87,0.13,-0.12,0.98,0.07,-0.15,0.99,0,00:00:14:04,,Fixation,tom5-3-recording.avi
948051605,SMP,1,125.00,94.00,4.48,120.00,92.00,4.44,502.05,346.51,461.43,431.95,579.30,465.28,-,30.03,-0.40,-19.95,-29.21,0.33,-21.87,0.13,-0.12,0.98,0.07,-0.15,0.99,0,00:00:14:05,,Saccade,tom5-3-recording.avi
948084869,SMP,1,122.00,101.00,4.60,112.00,98.00,4.42,506.87,419.37,478.86,500.00,573.15,530.93,-,30.03,-0.40,-19.95,-29.21,0.33,-21.87,0.12,-0.18,0.98,0.07,-0.20,0.98,0,00:00:14:06,,Saccade,tom5-3-recording.avi
948118103,SMP,1,131.00,103.00,4.62,128.00,100.00,4.60,518.17,422.51,475.35,509.95,595.15,538.47,-,30.03,-0.40,-19.95,-29.21,0.33,-21.86,0.12,-0.19,0.98,0.06,-0.21,0.98,0,00:00:14:07,,Fixation,tom5-3-recording.avi
948151489,SMP,1,133.00,104.00,4.62,132.00,102.00,4.66,522.27,426.30,476.37,505.21,603.32,544.95,-,30.03,-0.40,-19.95,-29.21,0.32,-21.86,0.12,-0.18,0.98,0.05,-0.22,0.98,0,00:00:14:08,,Fixation,tom5-3-recording.avi
948184753,SMP,1,132.00,104.00,4.64,130.00,102.00,4.60,523.01,421.15,478.40,504.03,602.04,539.01,-,30.02,-0.40,-19.95,-29.21,0.32,-21.86,0.12,-0.18,0.98,0.05,-0.21,0.98,0,00:00:14:08,,Fixation,tom5-3-recording.avi
948217987,SMP,1,131.00,103.00,4.64,128.00,100.00,4.60,527.39,415.61,483.41,498.70,605.55,533.36,-,30.03,-0.40,-19.95,-29.21,0.32,-21.86,0.11,-0.18,0.98,0.05,-0.21,0.98,0,00:00:14:09,,Saccade,tom5-3-recording.avi
948251251,SMP,1,126.00,103.00,4.68,118.00,100.00,4.60,529.69,410.94,487.19,496.72,605.99,527.51,-,30.02,-0.40,-19.95,-29.21,0.31,-21.86,0.11,-0.17,0.98,0.05,-0.20,0.98,0,00:00:14:10,,Saccade,tom5-3-recording.avi
948284576,SMP,1,126.00,103.00,4.68,118.00,100.00,4.60,538.34,409.25,492.65,495.11,616.95,527.01,-,30.03,-0.40,-19.95,-29.21,0.31,-21.86,0.11,-0.17,0.98,0.04,-0.20,0.98,0,00:00:14:11,,Saccade,tom5-3-recording.avi
948317871,SMP,1,126.00,104.00,4.72,116.00,100.00,4.62,544.54,409.01,500.51,492.54,621.57,526.77,-,30.03,-0.40,-19.95,-29.21,0.31,-21.85,0.10,-0.17,0.98,0.03,-0.20,0.98,0,00:00:14:12,,Fixation,tom5-3-recording.avi
948351104,SMP,1,133.00,103.00,4.66,130.00,100.00,4.58,552.13,415.35,507.04,498.64,629.62,533.32,-,30.03,-0.40,-19.95,-29.21,0.31,-21.85,0.09,-0.18,0.98,0.03,-0.21,0.98,0,00:00:14:13,,Fixation,tom5-3-recording.avi
948384460,SMP,1,134.00,109.00,4.76,132.00,106.00,4.64,563.52,473.76,527.13,549.85,632.55,588.62,-,30.03,-0.40,-19.94,-29.21,0.30,-21.85,0.08,-0.22,0.97,0.02,-0.25,0.97,0,00:00:14:13,,Fixation,tom5-3-recording.avi
948417602,SMP,1,127.00,109.00,4.80,116.00,106.00,4.58,557.31,468.01,522.21,546.61,625.43,581.72,-,30.02,-0.40,-19.94,-29.21,0.30,-21.85,0.08,-0.22,0.97,0.03,-0.25,0.97,0,00:00:14:14,,Fixation,tom5-3-recording.avi
948450866,SMP,1,130.00,109.00,4.80,122.00,106.00,4.68,557.62,461.22,513.65,540.14,633.89,578.61,-,30.02,-0.40,-19.94,-29.21,0.30,-21.85,0.09,-0.21,0.97,0.02,-0.25,0.97,0,00:00:14:15,,Fixation,tom5-3-recording.avi
948484344,SMP,1,125.00,109.00,4.80,112.00,106.00,4.64,550.33,462.63,511.44,539.01,622.75,578.79,-,30.02,-0.40,-19.94,-29.21,0.30,-21.85,0.09,-0.21,0.97,0.03,-0.25,0.97,0,00:00:14:16,,Fixation,tom5-3-recording.avi
948517517,SMP,1,131.00,109.00,4.82,124.00,106.00,4.66,554.13,456.62,512.72,537.45,628.06,572.84,-,30.02,-0.40,-19.94,-29.21,0.30,-21.85,0.09,-0.21,0.97,0.03,-0.24,0.97,0,00:00:14:17,,Fixation,tom5-3-recording.avi
948550720,SMP,1,128.00,110.00,4.80,118.00,106.00,4.66,554.06,453.78,512.01,533.57,628.75,570.55,-,30.02,-0.40,-19.94,-29.21,0.30,-21.85,0.09,-0.21,0.97,0.03,-0.24,0.97,0,00:00:14:17,,Fixation,tom5-3-recording.avi
948583984,SMP,1,130.00,110.00,4.86,120.00,106.00,4.70,552.34,451.15,510.62,534.44,626.42,566.99,-,30.02,-0.40,-19.94,-29.21,0.30,-21.85,0.09,-0.21,0.97,0.03,-0.24,0.97,0,00:00:14:18,,Fixation,tom5-3-recording.avi
948617218,SMP,1,128.00,107.00,4.82,116.00,104.00,4.66,548.78,443.83,509.98,522.67,621.07,559.85,-,30.02,-0.40,-19.94,-29.21,0.29,-21.85,0.09,-0.20,0.98,0.03,-0.23,0.97,0,00:00:14:19,,Fixation,tom5-3-recording.avi
948650604,SMP,1,129.00,108.00,4.84,118.00,106.00,4.68,548.45,440.02,508.69,523.63,621.09,555.14,-,30.02,-0.40,-19.94,-29.21,0.29,-21.85,0.09,-0.20,0.98,0.03,-0.23,0.97,0,00:00:14:20,,Fixation,tom5-3-recording.avi
948683868,SMP,1,128.00,110.00,4.88,116.00,106.00,4.68,548.98,441.98,510.42,526.14,620.43,556.26,-,30.02,-0.40,-19.94,-29.21,0.29,-21.84,0.09,-0.20,0.98,0.03,-0.23,0.97,0,00:00:14:20,,Saccade,tom5-3-recording.avi
948717071,SMP,1,128.00,108.00,4.94,114.00,104.00,4.64,562.12,434.11,521.82,518.01,634.32,549.42,-,30.02,-0.40,-19.94,-29.22,0.29,-21.84,0.08,-0.19,0.98,0.02,-0.22,0.98,0,00:00:14:22,,Saccade,tom5-3-recording.avi
948750366,SMP,1,128.00,110.00,4.88,116.00,106.00,4.72,568.73,437.51,527.10,523.33,641.50,552.67,-,30.02,-0.40,-19.94,-29.22,0.29,-21.84,0.08,-0.20,0.98,0.02,-0.22,0.97,0,00:00:14:22,,Fixation,tom5-3-recording.avi
948783599,SMP,1,129.00,111.00,4.98,116.00,106.00,4.66,571.84,445.37,529.91,527.68,644.93,561.59,-,30.02,-0.40,-19.94,-29.22,0.29,-21.84,0.07,-0.20,0.98,0.01,-0.23,0.97,0,00:00:14:23,,Fixation,tom5-3-recording.avi
948817077,SMP,1,139.00,112.00,4.90,136.00,108.00,4.78,584.01,453.08,538.67,537.92,659.24,569.89,-,30.02,-0.40,-19.93,-29.22,0.29,-21.84,0.07,-0.21,0.98,0.00,-0.24,0.97,0,00:00:15:00,,Fixation,tom5-3-recording.avi
948850219,SMP,1,139.00,112.00,4.98,136.00,108.00,4.78,591.61,459.08,546.60,540.92,666.23,576.34,-,30.02,-0.40,-19.93,-29.22,0.29,-21.84,0.06,-0.21,0.98,-0.01,-0.24,0.97,0,00:00:15:00,,Fixation,tom5-3-recording.avi
