vRoot,vBones#srfBind_Cn_Pelvis,vBones#srfBind_Cn_SpineA,vBones#srfBind_Cn_SpineB,vBones#srfBind_Cn_SpineC,vBones#srfBind_Cn_Neck,vBones#srfBind_Cn_Head,vBones#srfBind_Cn_Nose,vBones#srfBind_Lf_Ear,vBones#srfBind_Rt_Ear,vBones#srfBind_Lf_ArmA,vBones#srfBind_Lf_ArmB,vBones#srfBind_Lf_ArmC,vBones#srfBind_Lf_ArmD,vBones#Hand_L,vBones#srfBind_Rt_ArmA,vBones#srfBind_Rt_ArmB,vBones#srfBind_Rt_ArmC,vBones#srfBind_Rt_ArmD,vBones#Hand_R,vBones#srfBind_Lf_LegA,vBones#srfBind_Lf_LegB,vBones#srfBind_Lf_LegC,vBones#srfBind_Lf_LegD,vBones#srfBind_Lf_FootA,vBones#srfBind_Lf_FootB,vBones#srfBind_Rt_LegA,vBones#srfBind_Rt_LegB,vBones#srfBind_Rt_LegC,vBones#srfBind_Rt_LegD,vBones#srfBind_Rt_FootA,vBones#srfBind_Lf_FootB 1,vBones#srfBind_Lf_FootB 2,vBones#srfBind_Lf_FootB 3,aRoot,aBones#srfBind_Cn_Pelvis,aBones#srfBind_Cn_SpineA,aBones#srfBind_Cn_SpineB,aBones#srfBind_Cn_SpineC,aBones#srfBind_Cn_Neck,aBones#srfBind_Cn_Head,aBones#srfBind_Cn_Nose,aBones#srfBind_Lf_Ear,aBones#srfBind_Rt_Ear,aBones#srfBind_Lf_ArmA,aBones#srfBind_Lf_ArmB,aBones#srfBind_Lf_ArmC,aBones#srfBind_Lf_ArmD,aBones#Hand_L,aBones#srfBind_Rt_ArmA,aBones#srfBind_Rt_ArmB,aBones#srfBind_Rt_ArmC,aBones#srfBind_Rt_ArmD,aBones#Hand_R,aBones#srfBind_Lf_LegA,aBones#srfBind_Lf_LegB,aBones#srfBind_Lf_LegC,aBones#srfBind_Lf_LegD,aBones#srfBind_Lf_FootA,aBones#srfBind_Lf_FootB,aBones#srfBind_Rt_LegA,aBones#srfBind_Rt_LegB,aBones#srfBind_Rt_LegC,aBones#srfBind_Rt_LegD,aBones#srfBind_Rt_FootA,aBones#srfBind_Lf_FootB 1,aBones#srfBind_Lf_FootB 2,aBones#srfBind_Lf_FootB 3,p0Root,p0Bones#srfBind_Cn_Pelvis,p0Bones#srfBind_Cn_SpineA,p0Bones#srfBind_Cn_SpineB,p0Bones#srfBind_Cn_SpineC,p0Bones#srfBind_Cn_Neck,p0Bones#srfBind_Cn_Head,p0Bones#srfBind_Cn_Nose,p0Bones#srfBind_Lf_Ear,p0Bones#srfBind_Rt_Ear,p0Bones#srfBind_Lf_ArmA,p0Bones#srfBind_Lf_ArmB,p0Bones#srfBind_Lf_ArmC,p0Bones#srfBind_Lf_ArmD,p0Bones#Hand_L,p0Bones#srfBind_Rt_ArmA,p0Bones#srfBind_Rt_ArmB,p0Bones#srfBind_Rt_ArmC,p0Bones#srfBind_Rt_ArmD,p0Bones#Hand_R,p0Bones#srfBind_Lf_LegA,p0Bones#srfBind_Lf_LegB,p0Bones#srfBind_Lf_LegC,p0Bones#srfBind_Lf_LegD,p0Bones#srfBind_Lf_FootA,p0Bones#srfBind_Lf_FootB,p0Bones#srfBind_Rt_LegA,p0Bones#srfBind_Rt_LegB,p0Bones#srfBind_Rt_LegC,p0Bones#srfBind_Rt_LegD,p0Bones#srfBind_Rt_FootA,p0Bones#srfBind_Lf_FootB 1,p0Bones#srfBind_Lf_FootB 2,p0Bones#srfBind_Lf_FootB 3,pRoot,pBones#srfBind_Cn_Pelvis,pBones#srfBind_Cn_SpineA,pBones#srfBind_Cn_SpineB,pBones#srfBind_Cn_SpineC,pBones#srfBind_Cn_Neck,pBones#srfBind_Cn_Head,pBones#srfBind_Cn_Nose,pBones#srfBind_Lf_Ear,pBones#srfBind_Rt_Ear,pBones#srfBind_Lf_ArmA,pBones#srfBind_Lf_ArmB,pBones#srfBind_Lf_ArmC,pBones#srfBind_Lf_ArmD,pBones#Hand_L,pBones#srfBind_Rt_ArmA,pBones#srfBind_Rt_ArmB,pBones#srfBind_Rt_ArmC,pBones#srfBind_Rt_ArmD,pBones#Hand_R,pBones#srfBind_Lf_LegA,pBones#srfBind_Lf_LegB,pBones#srfBind_Lf_LegC,pBones#srfBind_Lf_LegD,pBones#srfBind_Lf_FootA,pBones#srfBind_Lf_FootB,pBones#srfBind_Rt_LegA,pBones#srfBind_Rt_LegB,pBones#srfBind_Rt_LegC,pBones#srfBind_Rt_LegD,pBones#srfBind_Rt_FootA,pBones#srfBind_Lf_FootB 1,pBones#srfBind_Lf_FootB 2,pBones#srfBind_Lf_FootB 3,wRoot,wBones#srfBind_Cn_Pelvis,wBones#srfBind_Cn_SpineA,wBones#srfBind_Cn_SpineB,wBones#srfBind_Cn_SpineC,wBones#srfBind_Cn_Neck,wBones#srfBind_Cn_Head,wBones#srfBind_Cn_Nose,wBones#srfBind_Lf_Ear,wBones#srfBind_Rt_Ear,wBones#srfBind_Lf_ArmA,wBones#srfBind_Lf_ArmB,wBones#srfBind_Lf_ArmC,wBones#srfBind_Lf_ArmD,wBones#Hand_L,wBones#srfBind_Rt_ArmA,wBones#srfBind_Rt_ArmB,wBones#srfBind_Rt_ArmC,wBones#srfBind_Rt_ArmD,wBones#Hand_R,wBones#srfBind_Lf_LegA,wBones#srfBind_Lf_LegB,wBones#srfBind_Lf_LegC,wBones#srfBind_Lf_LegD,wBones#srfBind_Lf_FootA,wBones#srfBind_Lf_FootB,wBones#srfBind_Rt_LegA,wBones#srfBind_Rt_LegB,wBones#srfBind_Rt_LegC,wBones#srfBind_Rt_LegD,wBones#srfBind_Rt_FootA,wBones#srfBind_Lf_FootB 1,wBones#srfBind_Lf_FootB 2,wBones#srfBind_Lf_FootB 3,pEndEff#Hand_L,pEndEff#Hand_R,pEndEff#srfBind_Lf_FootA,pEndEff#srfBind_Rt_FootA,wEndEff#Hand_L,wEndEff#Hand_R,wEndEff#srfBind_Lf_FootA,wEndEff#srfBind_Rt_FootA,p0,p
0,70.6616,3.936636,7.506873,7.506873,24.17986,58.71529,0,0,0,0,68.04086,0,12.948,16.40386,41.89775,0,0,24.35403,26.69963,168.575,0,193.2162,0,109.0805,0,75.08897,0,6.920994,0,20.17802,0,0,0,3.936594,128.3873,50.35762,50.35762,50.35762,118.0991,201.4305,0,0,0,0,383.5124,0,87.22195,100.7152,850.8823,0,0,495.9655,404.4319,1470.334,0,2797.314,0,424.3211,0,685.8639,0,1725.825,0,1819.53,0,0,0,0.0001895859,0.01533093,0.1906925,0.08097751,0.08097751,0.05834732,0.08239791,0,0,0,0,0.05715453,0,0.01903598,0.01023296,0.1668451,0,0,0.1670081,0.09873854,0.1809975,0,0.6082515,0,0.05095603,0,0.1114888,0,0.3884529,0,0.2062484,0,0,0,0.0001927022,0.02297312,0.1394415,0.1015242,0.1015242,0.143996,0.1628427,0,0,0,0,0.1082404,0,0.04654393,0.01458569,0.1137651,0,0,0.1280975,0.07303224,0.1961642,0,0.5652934,0,0.1863592,0,0.1357183,0,0.3259648,0,0.1625907,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.1493201,0.1613768
0,73.10188,3.140349,5.814797,5.814797,20.28248,61.51595,0,0,0,0,64.28229,0,9.859471,20.07301,14.3909,0,0,7.692255,13.27041,124.1314,0,286.4653,0,96.18927,0,83.72976,0,50.46985,0,40.7557,0,0,0,3.374106,185.0257,50.35762,79.62239,79.62239,312.4609,517.2397,0,0,0,0,786.613,0,534.1238,61.67524,778.5118,0,0,332.1314,464.2747,2387.929,0,2084.865,0,2740.988,0,1288.317,0,1894.973,0,1940.594,0,0,0,0.0001624965,0.02209422,0.1906925,0.1280367,0.1280367,0.1543726,0.211584,0,0,0,0,0.1172283,0,0.1165712,0.006266383,0.1526543,0,0,0.1118398,0.1133486,0.293953,0,0.4533356,0,0.3291608,0,0.209419,0,0.4265251,0,0.2199714,0,0,0,0.0001984506,0.02584692,0.1059403,0.1324853,0.1324853,0.1259316,0.1588986,0,0,0,0,0.09414388,0,0.06991886,0.01720571,0.1228396,0,0,0.1054472,0.08248428,0.2290164,0,0.4262318,0,0.2102091,0,0.1649153,0,0.3999475,0,0.1696283,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.1961539,0.1650133
0,74.03075,3.357175,4.279575,4.279575,29.02558,77.52621,0,0,0,0,44.37982,0,7.873274,22.20566,39.34868,0,0,3.357175,2.055841,49.73876,0,355.9344,0,41.2539,0,103.4313,0,113.5985,0,93.90634,0,0,0,4.341038,295.7841,0,106.8246,106.8246,236.1982,204.5536,0,0,0,0,532.9355,0,79.62239,94.21048,241.5067,0,0,167.0173,293.633,1019.046,0,254.2936,0,565.2636,0,973.2224,0,1553.366,0,1013.432,0,0,0,0.0002090639,0.03532005,0,0.1717792,0.1717792,0.1166947,0.08367546,0,0,0,0,0.07942294,0,0.0173774,0.009572057,0.04735579,0,0,0.05624032,0.07168794,0.1254442,0,0.0552939,0,0.06788158,0,0.1581996,0,0.3496353,0,0.1148751,0,0,0,0.0002246193,0.03060217,0.06356415,0.1731464,0.1738325,0.1084096,0.1411667,0,0,0,0,0.08983163,0,0.08535022,0.02757957,0.1219527,0,0,0.06764963,0.06771367,0.2938046,0,0.3870854,0,0.2923264,0,0.1709129,0,0.3926441,0,0.1518596,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.1075236,0.1691243
0,74.51448,3.560822,4.747762,4.747762,35.44976,79.52679,0,0,0,0,47.84749,0,10.54976,18.84212,46.76039,0,0,9.117065,12.04614,48.30173,0,364.3853,0,59.8089,0,73.10188,0,61.81297,0,73.51509,0,0,0,5.617441,359.6255,0,137.91,137.91,128.3873,422.8244,0,0,0,0,629.9746,0,742.6698,707.7007,803.36,0,0,0,123.3505,3339.733,0,2040.915,0,3902.38,0,1404.167,0,2604.829,0,1302.997,0,0,0,0.0002705352,0.04294345,0,0.2217661,0.2217661,0.06343023,0.1729621,0,0,0,0,0.09388459,0,0.1620859,0.07190444,0.1575267,0,0,0,0.03011495,0.4111197,0,0.4437791,0,0.4686304,0,0.2282506,0,0.5863013,0,0.147698,0,0,0,0.0002755555,0.03101986,0.02118805,0.1973564,0.2002305,0.1038268,0.1465247,0,0,0,0,0.08402003,0,0.1036073,0.04086197,0.1291851,0,0,0.04230008,0.04682922,0.4590813,0,0.4951447,0,0.4541932,0,0.157067,0,0.3540851,0,0.1239416,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.2136916,0.1904115
0,76.48329,4.111682,8.308585,8.308585,36.00185,68.63874,0,0,0,0,66.60734,0,14.09415,4.747762,21.46365,0,0,9.345982,16.23118,152.0891,0,296.3541,0,152.9668,0,27.70948,0,25.01044,0,37.60954,0,0,0,7.033507,201.4305,0,163.1774,167.0173,266.4675,410.6542,0,0,0,0,609.5153,0,639.959,520.9038,858.3008,0,0,146.8164,35.60821,5497.71,0,4209.9,0,6501.501,0,472.3967,0,314.4833,0,710.3831,0,0,0,0.0003387328,0.02405313,0,0.2623972,0.2685721,0.1316493,0.1679837,0,0,0,0,0.09083556,0,0.1396695,0.05292533,0.1682997,0,0,0.049438,0.008693436,0.6767657,0,0.9154057,0,0.7807547,0,0.07678921,0,0.07078468,0,0.08052374,0,0,0,0.0003481587,0.02662315,0,0.2104377,0.2154998,0.1015986,0.1487489,0,0,0,0,0.07389133,0,0.09680852,0.0405738,0.1293561,0,0,0.03739111,0.03533477,0.6104513,0,0.6170465,0,0.6033013,0,0.1240514,0,0.2377383,0,0.0950654,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.2305371,0.2022454
0,77.14362,4.279575,13.48106,13.53321,31.38116,62.67313,0,0,0,0,84.5253,0,35.52916,22.11029,12.33505,0,0,4.279575,14.7773,332.1077,0,156.0543,0,359.4422,0,15.15385,0,35.50932,0,42.03204,0,0,0,8.519621,79.62239,0,71.21642,79.62239,188.421,207.6298,0,0,0,0,112.6031,0,71.21642,204.5536,541.1986,0,0,170.771,233.4987,8123.505,0,3358.288,0,5457.762,0,304.2368,0,713.0554,0,543.5364,0,0,0,0.0004103039,0.009507835,0,0.1145195,0.1280367,0.09309013,0.08493382,0,0,0,0,0.01678114,0,0.01554281,0.02078324,0.1061208,0,0,0.05750431,0.05700669,1,0,0.7302302,0,0.6554137,0,0.04945441,0,0.1604962,0,0.06161125,0,0,0,0.0004395173,0.02490629,0,0.2048836,0.2107615,0.09915749,0.1640891,0,0,0,0,0.07407375,0,0.08921584,0.03286088,0.1186535,0,0,0.03392257,0.03450274,0.6606643,0,0.5906854,0,0.6431133,0,0.1135739,0,0.1679281,0,0.08437081,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.2003537,0.1994135
0,74.65616,4.279575,14.3909,14.3909,26.22043,56.01365,0,0,0,0,84.20798,0,37.92661,28.90398,26.85747,0,0,1.18694,6.920994,72.8799,0,44.10916,0,180.8336,0,22.67651,0,11.86941,0,56.00106,0,0,0,11.34736,228.0039,0,163.1774,163.1774,181.567,575.269,0,0,0,0,615.7245,0,364.8758,112.6031,431.727,0,0,50.35762,188.421,4192.39,0,1857.464,0,6424.251,0,1061.105,0,373.4623,0,710.3831,0,0,0,0.0005464875,0.0272263,0,0.2623972,0.2623972,0.0897039,0.2353217,0,0,0,0,0.09176091,0,0.07963327,0.0114408,0.08465509,0,0,0.01695709,0.04600135,0.5160814,0,0.4038892,0,0.7714778,0,0.1724852,0,0.08405981,0,0.08052374,0,0,0,0.0005179417,0.03293479,0.01498221,0.2140683,0.2177582,0.1095899,0.1908298,0,0,0,0,0.08958148,0,0.09060484,0.021995,0.1016489,0,0,0.02623178,0.03389321,0.5208426,0,0.4146326,0,0.5669073,0,0.1263066,0,0.1203378,0,0.07811173,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.1929826,0.1774863
0,68.813,4.111682,11.26031,11.26031,21.98248,46.83566,0,0,0,0,66.62849,0,25.78701,25.03859,38.2042,0,0,3.357175,0,93.88383,0,17.80413,0,57.20824,0,55.92554,0,3.140349,0,77.5898,0,0,0,14.19788,419.8149,0,142.4329,142.4329,216.5963,592.6396,0,0,0,0,1055.114,0,713.0554,322.4462,439.0079,0,0,0,0,1211.733,0,198.2582,0,2070.829,0,904.3393,0,594.7753,0,923.7601,0,0,0,0.0006837679,0.05013076,0,0.229039,0.229039,0.1070103,0.2424273,0,0,0,0,0.1572427,0,0.1556226,0.03276147,0.08608277,0,0,0,0,0.1491638,0,0.0431095,0,0.2486825,0,0.1470025,0,0.1338735,0,0.1047106,0,0,0,0.0005379449,0.04533416,0.04494664,0.2075782,0.2090801,0.1183649,0.2155843,0,0,0,0,0.1025645,0,0.09947979,0.01756078,0.09502378,0,0,0.02861816,0.03635221,0.3504132,0,0.205782,0,0.4297825,0,0.1491428,0,0.1978145,0,0.08391311,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.1329291,0.1584568
0,60.97535,3.753435,9.715529,9.715529,15.79123,45.57019,0,0,0,0,40.26883,0,1.678587,14.2433,46.86573,0,0,3.357175,0,81.20111,0,11.07105,0,47.68526,0,82.20133,0,20.83075,0,107.1647,0,0,0,10.2811,597.9644,35.60821,118.0991,118.0991,375.156,461.5356,0,0,0,0,617.7803,0,433.1929,35.60821,551.6407,0,0,61.67524,181.567,1334.249,0,266.4675,0,1655.321,0,920.3221,0,761.2184,0,425.8126,0,0,0,0.0004951364,0.07140388,0.1348399,0.1899091,0.1899091,0.1853473,0.1887974,0,0,0,0,0.09206729,0,0.09454332,0.003617897,0.1081683,0,0,0.02076811,0.04432801,0.1642454,0,0.05794102,0,0.1987848,0,0.1496005,0,0.1713369,0,0.04826695,0,0,0,0.0004563319,0.05310412,0.09609912,0.1961786,0.1961786,0.1213732,0.2340373,0,0,0,0,0.09693753,0,0.0948198,0.01574671,0.136051,0,0,0.04988686,0.06402206,0.2346956,0,0.1016188,0,0.346202,0,0.1636499,0,0.2888158,0,0.08144283,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.1213263,0.1502985
0,55.39398,3.357175,9.642754,9.642754,13.68847,37.77773,0,0,0,0,24.46946,0,12.39203,16.10046,57.18361,0,0,1.18694,6.2807,78.25879,0,2.055841,0,78.36674,0,77.26224,0,5.814797,0,108.3482,0,0,0,6.159662,425.8126,35.60821,100.7152,100.7152,204.5536,684.0127,0,0,0,0,449.0029,0,295.7841,87.22195,536.4924,0,0,370.0516,366.6092,2807.27,0,316.4929,0,4380.574,0,1277.445,0,3142.938,0,1075.349,0,0,0,0.0002966486,0.05084696,0.1348399,0.161955,0.161955,0.1010605,0.2798047,0,0,0,0,0.06691452,0,0.06455418,0.008862003,0.105198,0,0,0.1246087,0.08950446,0.3455737,0,0.06881859,0,0.5260559,0,0.2076517,0,0.7074201,0,0.1218936,0,0,0,0.0003263892,0.04984256,0.1432371,0.1732964,0.1732964,0.09832451,0.2354115,0,0,0,0,0.07843243,0,0.07710388,0.02019431,0.1849582,0,0,0.08046629,0.1093159,0.2063744,0,0.08315759,0,0.3133733,0,0.1699252,0,0.364116,0,0.0927318,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.1983518,0.1497812
0,55.38126,2.907398,10.07153,10.07153,18.84212,29.31536,0,0,0,0,14.29267,0,22.33219,12.83873,67.62546,0,0,11.13449,18.54063,133.5959,0,8.476453,0,154.3015,0,72.59904,0,109.6474,0,77.55347,0,0,0,2.372465,289.2826,50.35762,94.21048,94.21048,61.67524,635.9841,0,0,0,0,376.8421,0,228.0039,356.0823,2206.89,0,0,357.8583,893.7619,925.8167,0,519.6854,0,1653.021,0,875.1247,0,1415.857,0,480.3815,0,0,0,0.0001142576,0.03454369,0.1906925,0.1514951,0.1514951,0.03047089,0.260158,0,0,0,0,0.05616046,0,0.0497613,0.03617899,0.4327375,0,0,0.1205029,0.2182042,0.1139676,0,0.113001,0,0.1985086,0,0.1422536,0,0.3186847,0,0.05445248,0,0,0,0.0002284054,0.04291168,0.1815988,0.162666,0.162666,0.07401403,0.2126468,0,0,0,0,0.06490575,0,0.07840541,0.02703152,0.2506929,0,0,0.08712311,0.1551345,0.1703106,0,0.116095,0,0.2718102,0,0.1698413,0,0.307507,0,0.09191402,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.133163,0.1397999
0,58.42663,3.357175,10.74821,10.74821,20.42093,33.08576,0,0,0,0,11.07105,0,29.93359,0,81.88363,0,0,23.1682,48.3746,164.1141,0,25.81431,0,100.8097,0,92.18762,0,156.8066,0,84.23307,0,0,0,3.010828,284.8658,61.67524,100.7152,100.7152,87.22195,339.6809,0,0,0,0,345.2346,0,256.7745,421.3224,923.7601,0,0,201.4305,779.3256,934.6763,0,721.8916,0,1656.47,0,1080.642,0,181.567,0,1400.55,0,0,0,0.0001450011,0.03401628,0.2335496,0.161955,0.161955,0.04309235,0.1389511,0,0,0,0,0.05145003,0,0.05604043,0.04280757,0.1811353,0,0,0.06782839,0.1902656,0.1150583,0,0.156969,0,0.1989228,0,0.175661,0,0.04086754,0,0.158756,0,0,0,0.0002403835,0.0377127,0.2035342,0.166758,0.166758,0.07241466,0.1689823,0,0,0,0,0.065116,0,0.1188552,0.03982766,0.2697358,0,0,0.07121456,0.1617283,0.133527,0,0.1449203,0,0.2307443,0,0.1777833,0,0.2249824,0,0.1082126,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.1110677,0.1304501
0,63.25491,4.747762,11.3227,11.3227,18.57858,37.19519,0,0,0,0,11.86941,0,38.55294,13.11019,97.65033,0,0,29.91005,22.39519,161.9791,0,49.89431,0,49.05424,0,127.0154,0,162.4352,0,125.7163,0,0,0,6.944371,347.0661,50.35762,106.8246,106.8246,204.5536,261.6659,0,0,0,0,582.9324,0,1010.926,273.512,1413.617,0,0,50.35762,564.1409,856.082,0,902.9363,0,1682.295,0,1141.692,0,637.9746,0,479.0599,0,0,0,0.00033444,0.04144371,0.1906925,0.1717792,0.1717792,0.1010605,0.107038,0,0,0,0,0.08687392,0,0.2206322,0.02778961,0.2771888,0,0,0.01695709,0.1377301,0.1053833,0,0.1963356,0,0.202024,0,0.1855847,0,0.1435969,0,0.05430267,0,0,0,0.0003514771,0.03786586,0.2097401,0.1780003,0.1780003,0.09747102,0.1259061,0,0,0,0,0.06640624,0,0.1585776,0.04878503,0.2812171,0,0,0.0526869,0.1456471,0.0990549,0,0.1477348,0,0.1915723,0,0.1917049,0,0.1848906,0,0.1195294,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.1185442,0.1240732
0,68.17533,6.2807,12.22031,12.22031,14.29267,40.14619,0,0,0,0,23.82771,0,4.747762,3.936636,52.30675,0,0,31.38116,3.357175,158.5051,0,79.98609,0,71.94597,0,158.149,0,183.6987,0,141.7389,0,0,0,11.09646,289.2826,61.67524,128.3873,128.3873,320.4741,219.5038,0,0,0,0,528.1558,0,1357.332,917.5626,1831.685,0,0,112.6031,341.5421,587.2665,0,670.9114,0,1272.472,0,1290.284,0,1200.695,0,1396.016,0,0,0,0.0005344042,0.03454369,0.2335496,0.206453,0.206453,0.1583315,0.08979103,0,0,0,0,0.07871061,0,0.2962345,0.09322701,0.3591656,0,0,0.03791722,0.08338456,0.07229225,0,0.1458838,0,0.1528091,0,0.2097388,0,0.2702555,0,0.158242,0,0,0,0.0004918328,0.03978319,0.2035342,0.1901654,0.1911037,0.1193579,0.1046089,0,0,0,0,0.06203823,0,0.1738849,0.05255161,0.249984,0,0,0.06022373,0.1471902,0.08935078,0,0.1261717,0,0.1758663,0,0.2105392,0,0.1969076,0,0.1998269,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.139081,0.1300412
0,60.09091,5.692367,13.63692,13.63692,12.5614,40.79026,0,0,0,0,40.84203,0,40.3911,26.62037,19.6115,0,0,27.6076,15.0606,147.665,0,102.377,0,112.4704,0,162.1661,0,223.673,0,115.4136,0,0,0,14.26302,375.156,50.35762,123.3505,123.3505,284.8658,230.7677,0,0,0,0,137.91,0,50.35762,466.9977,948.8136,0,0,271.1841,541.1986,704.1082,0,100.7152,0,1799.559,0,1572.028,0,1298.61,0,1979.732,0,0,0,0.0006869053,0.04479797,0.1906925,0.1983536,0.1983536,0.1407391,0.09439866,0,0,0,0,0.02055262,0,0.01099043,0.04744832,0.1860479,0,0,0.09131676,0.132129,0.08667542,0,0.02189964,0,0.2161061,0,0.2555369,0,0.2922944,0,0.2244077,0,0,0,0.0005857692,0.04355137,0.1878046,0.1923715,0.1931565,0.1350815,0.1648793,0,0,0,0,0.05545789,0,0.1329415,0.04031722,0.2074855,0,0,0.09193808,0.1607083,0.08982094,0,0.099966,0,0.1530342,0,0.2212272,0,0.2297735,0,0.301651,0,0,0,0.6482942,0.6482942,0.3908437,0.2462142,2.20727,0.4407654,2.198303,0,0,0,0.06246772,0.7009112,0.01259374,0.7825191,0,0.05933357,0.7005652,0.0126137,0.784183,0,1.293153,0.05930657,1.176858,0.1060746,0.4099538,0,1.307064,0.05850688,1.167702,0.1071833,1.238692,0,0,0,0,0,0,0,0,0,0,0,0.127566,0.1458223
