vRoot,vBones#Bone_Hips,vBones#Bone_SpineA,vBones#Bone_SpineB,vBones#Bone_SpineC,vBones#Bone_Neck,vBones#Bone_Head,aRoot,aBones#Bone_Hips,aBones#Bone_SpineA,aBones#Bone_SpineB,aBones#Bone_SpineC,aBones#Bone_Neck,aBones#Bone_Head,p0Root,p0Bones#Bone_Hips,p0Bones#Bone_SpineA,p0Bones#Bone_SpineB,p0Bones#Bone_SpineC,p0Bones#Bone_Neck,p0Bones#Bone_Head,pRoot,pBones#Bone_Hips,pBones#Bone_SpineA,pBones#Bone_SpineB,pBones#Bone_SpineC,pBones#Bone_Neck,pBones#Bone_Head,wRoot,wBones#Bone_Hips,wBones#Bone_SpineA,wBones#Bone_SpineB,wBones#Bone_SpineC,wBones#Bone_Neck,wBones#Bone_Head,pEndEff#Bone_Hand_L,pEndEff#Bone_Hand_R,pEndEff#Bone_Foot_L,pEndEff#Bone_Foot_R,wEndEff#Bone_Hand_L,wEndEff#Bone_Hand_R,wEndEff#Bone_Foot_L,wEndEff#Bone_Foot_R,p0,p
0,43.62742,8.308585,24.52696,24.52696,24.23806,24.26711,0,410.6542,219.5038,50.35762,50.35762,87.22195,87.22195,0,0.3083289,0.08267639,0.05237809,0.0523422,0.1431005,0.1431005,0,0.1895776,0.06926767,0.06082631,0.05623036,0.1451583,0.1451144,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1302193,0.1181267
0,32.33199,8.392939,23.10731,23.10731,21.62712,21.65967,0,94.21048,123.3505,50.35762,50.35762,87.22195,87.22195,0,0.07073545,0.04646011,0.05237809,0.0523422,0.1431005,0.1431005,0,0.1535704,0.05917052,0.06459877,0.06050774,0.1480871,0.1488385,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1007527,0.1172972
0,29.50696,10.14123,21.33197,21.33197,18.95394,18.95394,0,100.7152,50.35762,71.21642,61.67524,94.21048,94.21048,0,0.07561938,0.01896726,0.0740738,0.06410585,0.1545662,0.1545662,0,0.1294576,0.04522597,0.07185511,0.06788113,0.1515276,0.1519527,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1086525,0.1167221
0,26.67324,9.787766,19.17563,19.21233,16.18773,16.14415,0,100.7152,118.0991,71.21642,71.21642,94.21048,87.22195,0,0.07561938,0.04448217,0.0740738,0.07402305,0.1545662,0.1431005,0,0.1103951,0.03560542,0.07736468,0.07376843,0.1510917,0.151333,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1092346,0.1147108
0,23.76851,6.608606,16.70175,16.74387,13.37615,13.37615,0,100.7152,94.21048,87.22195,79.62239,100.7152,100.7152,0,0.07561938,0.0354845,0.09072151,0.08276029,0.1652382,0.1652382,0,0.08868048,0.02373716,0.07967716,0.07718008,0.1430867,0.1428763,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1206767,0.1070961
0,20.76301,4.893881,13.84199,13.84199,10.54976,10.54976,0,94.21048,0,94.21048,94.21048,100.7152,106.8246,0,0.07073545,0,0.09799043,0.09792329,0.1652382,0.1752616,0,0.07677668,0.01525462,0.0793009,0.07491558,0.1290265,0.12929,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1224753,0.09703968
0,17.64516,5.934703,10.68247,10.68247,7.873274,7.783291,0,100.7152,0,112.6031,112.6031,100.7152,100.7152,0,0.07561938,0,0.117121,0.1170407,0.1652382,0.1652382,0,0.07844526,0.009657857,0.07374741,0.06877378,0.1099073,0.1102967,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1249888,0.08507705
0,14.29267,6.818455,7.316793,7.316793,5.814797,5.934703,0,106.8246,0,71.21642,71.21642,61.67524,61.67524,0,0.08020647,0,0.0740738,0.07402305,0.1011873,0.1011873,0,0.07944634,0.006081229,0.0634282,0.05816684,0.0852626,0.08574753,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.08081386,0.06958972
0,10.94306,7.219878,5.173754,5.173754,5.30816,5.439245,0,112.6031,0,35.60821,35.60821,0,0,0,0.08454504,0,0.0370369,0.03701152,0,0,0,0.07918797,0.0022292,0.05083228,0.04493983,0.05898719,0.05981449,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.01895604,0.05280877
0,7.316793,7.412442,4.111682,4.111682,5.035762,4.893881,0,118.0991,0,35.60821,0,0,0,0,0.08867158,0,0.0370369,0,0,0,0,0.0766234,0.001193567,0.03708317,0.03112592,0.03694424,0.03749189,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.01422515,0.03709154
0,4.279575,7.219878,3.140349,3.140349,4.441125,4.597001,0,112.6031,0,0,0,0,0,0,0.08454504,0,0,0,0,0,0,0.070259,0.001760956,0.02394651,0.01855648,0.01916235,0.01916235,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.009098473,0.02347045
0,2.055841,6.71435,2.373881,2.373881,4.279575,4.279575,0,100.7152,0,0,0,0,0,0,0.07561938,0,0,0,0,0,0,0.06102686,0.002324852,0.01259112,0.008047067,0.006250612,0.006250612,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.008137923,0.01279614
0,3.140349,5.934703,2.055841,2.055841,3.936636,3.753435,0,79.62239,0,0,0,0,0,0,0.05978237,0,0,0,0,0,0,0.04960713,0.002746532,0.005759685,0.002324647,0,0,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.006433592,0.006680841
0,5.692367,5.035762,1.678587,1.18694,3.357175,3.357175,0,50.35762,50.35762,0,0,0,0,0,0.03780969,0.01896726,0,0,0,0,0,0.0371585,0.002906992,0.002326233,0,0,0,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.00611016,0.004607273
0,7.692255,3.753435,1.678587,1.678587,2.907398,2.907398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02670634,0.002746532,0,0,0,0,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0,0.00318435
0,9.117065,3.357175,1.18694,1.678587,2.373881,2.373881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01974069,0.002324852,0,0,0,0,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0,0.002382954
0,9.787766,3.357175,1.18694,1.18694,2.055841,2.373881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01846003,0.001760957,0,0,0,0,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0,0.002182929
0,10.00134,3.357175,1.18694,0,2.055841,2.055841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02339683,0.001193567,0,0,0,0,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0,0.002660965
0,9.495527,3.140349,1.18694,0,2.055841,2.055841,0,35.60821,0,0,0,0,0,0,0.02673549,0,0,0,0,0,0,0.03382652,0.000844264,0,0,0,0,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.00287719,0.003743082
0,8.392939,2.65408,0,0,2.055841,2.055841,0,50.35762,0,0,0,0,0,0,0.03780969,0,0,0,0,0,0,0.04851368,0.001245591,0,0,0,0,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.004068961,0.005365575
0,6.71435,2.055841,0,0,2.907398,2.65408,0,94.21048,0,0,0,0,0,0,0.07073545,0,0,0,0,0,0,0.06452247,0.002838132,0.002326233,0,0,0,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.007612329,0.007535739
0,3.560822,2.055841,0,0,3.560822,3.560822,0,128.3873,0,0,0,0,0,0,0.09639619,0,0,0,0,0,0,0.08067198,0.004897743,0.005759684,0,0.003655293,0,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.01037386,0.01068805
0,0,1.678587,0,0,4.597001,4.441125,0,142.4329,35.60821,0,0,0,0,0,0.106942,0.01341188,0,0,0,0,0,0.09587654,0.007338401,0.01029518,0,0.01679609,0.01137027,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.0129521,0.01970805
0,5.439245,2.373881,1.18694,1.18694,5.439245,5.567245,0,146.8164,0,0,0,0,0,0,0.1102332,0,0,0,0,0,0,0.1087152,0.009971388,0.01661552,0.003279116,0.03979322,0.03275035,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.01186296,0.03490926
0,10.68247,3.357175,2.373881,2.373881,6.71435,6.608606,0,159.2448,50.35762,35.60821,0,0,0,0,0.1195647,0.01896726,0.0370369,0,0,0,0,0.1202554,0.01285238,0.02377167,0.008121055,0.06897712,0.06025985,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.01959097,0.05342796
0,16.05665,4.597001,3.560822,3.560822,7.962241,7.962241,0,174.4439,50.35762,35.60821,0,35.60821,0,0,0.1309766,0.01896726,0.0370369,0,0.05842054,0,0,0.1298619,0.01620258,0.0300488,0.01452089,0.1043575,0.09204516,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.03302108,0.07374265
0,21.82167,6.2807,4.747762,4.597001,9.345982,9.345982,0,185.0257,50.35762,35.60821,0,118.0991,118.0991,0,0.1389217,0.01896726,0.0370369,0,0.193759,0.193759,0,0.1338533,0.01954297,0.03538124,0.02113288,0.1413909,0.13367,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1221411,0.09367211
0,27.96254,7.962241,6.052233,5.934703,13.21722,13.27041,0,195.0343,50.35762,50.35762,50.35762,174.4439,178.0411,0,0.1464363,0.01896726,0.05237809,0.0523422,0.2862011,0.2921027,0,0.1318042,0.02138348,0.03929154,0.02552682,0.1668204,0.1612598,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1819679,0.1076777
0,34.44188,9.859471,7.783291,7.692255,19.06511,19.06511,0,207.6298,61.67524,50.35762,50.35762,151.0729,146.8164,0,0.1558934,0.02323006,0.05237809,0.0523422,0.2478574,0.2408741,0,0.1250046,0.02214168,0.03929154,0.02779017,0.1740968,0.1691881,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1595728,0.112442
0,41.3051,11.92861,9.715529,9.787766,24.03376,24.03376,0,219.5038,87.22195,35.60821,50.35762,123.3505,123.3505,0,0.1648086,0.03285226,0.0370369,0.0523422,0.2023747,0.2023747,0,0.1129731,0.02077424,0.03538124,0.02744823,0.1672081,0.163702,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1382071,0.107871
0,48.57803,14.72956,11.44645,11.44645,28.11328,28.11328,0,133.2337,87.22195,35.60821,35.60821,94.21048,94.21048,0,0.100035,0.03285226,0.0370369,0.03701152,0.1545662,0.1545662,0,0.09462384,0.01835674,0.0300488,0.02456352,0.1468603,0.14653,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1043034,0.09534956
0,52.96254,17.64516,12.89348,12.89348,31.31375,31.31375,0,61.67524,50.35762,35.60821,0,71.21642,71.21642,0,0.04630722,0.01896726,0.0370369,0,0.1168411,0.1168411,0,0.07609411,0.01589399,0.02377168,0.01988497,0.1194379,0.1176271,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.07229108,0.07716309
0,54.13337,19.71896,14.09415,14.09415,33.59285,33.59285,0,50.35762,0,0,0,35.60821,35.60821,0,0.03780969,0,0,0,0.05842054,0.05842054,0,0.06016202,0.01421659,0.01661552,0.01265618,0.09319001,0.0905413,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.03436089,0.05961369
0,55.13905,20.89828,15.0606,15.0606,35.00986,35.00986,0,35.60821,0,0,0,0,0,0,0.02673549,0,0,0,0,0,0,0.04797542,0.0138065,0.01029518,0.006711059,0.07987736,0.07687098,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.00287719,0.04977401
0,55.92554,21.23267,15.79123,15.79123,35.50932,35.48948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04163341,0.01234938,0.005759685,0.002324647,0.08115523,0.07716437,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0,0.04818988
0,56.46458,20.72906,16.23118,16.23118,35.11033,35.11033,0,50.35762,35.60821,0,0,50.35762,35.60821,0,0.03780969,0.01341188,0,0,0.08261912,0.05842054,0,0.04179556,0.01355407,0.002326233,0,0.09720209,0.09217384,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.04085847,0.05543321
0,56.80043,19.32202,16.44674,16.44674,33.86436,33.86436,0,71.21642,71.21642,0,0,71.21642,71.21642,0,0.05347097,0.02682376,0,0,0.1168411,0.1168411,0,0.04933297,0.01544821,0.002326233,0.002324647,0.120996,0.1160683,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.06922492,0.06882486
0,56.96143,17.07712,16.40386,16.40386,31.73829,31.73829,0,79.62239,94.21048,0,0,100.7152,100.7152,0,0.05978237,0.0354845,0,0,0.1652382,0.1652382,0,0.05906297,0.0167735,0.005759684,0.005755757,0.1464635,0.1423541,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.09593084,0.08399656
0,57.06028,14.09415,16.10046,16.10046,28.83077,28.83077,0,106.8246,0,0,0,128.3873,123.3505,0,0.08020647,0,0,0,0.2106383,0.2023747,0,0.07003357,0.01794552,0.01125223,0.01124456,0.168392,0.1649083,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1152919,0.0982752
0,57.20824,13.27041,15.56659,15.56659,25.12285,25.15087,0,79.62239,87.22195,0,0,151.0729,151.0729,0,0.05978237,0.03285226,0,0,0.2478574,0.2478574,0,0.08180207,0.01870469,0.01803002,0.01801772,0.1803566,0.1779346,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1384868,0.1080794
0,55.03675,14.72956,14.82489,14.82489,20.86454,20.89828,0,142.4329,50.35762,35.60821,35.60821,142.4329,137.91,0,0.106942,0.01896726,0.0370369,0.03701152,0.2336822,0.2262618,0,0.09140765,0.01952547,0.02639354,0.02637542,0.1784187,0.1776233,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1422775,0.1109933
0,50.37206,15.52127,13.79101,13.79101,17.80413,17.80413,0,146.8164,0,35.60821,35.60821,100.7152,106.8246,0,0.1102332,0,0.0370369,0.03701152,0.1652382,0.1752616,0,0.09985606,0.0212749,0.03569143,0.03504576,0.1627007,0.1625921,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1105028,0.1065307
0,45.66285,15.29267,12.5614,12.5614,16.74387,16.70175,0,146.8164,50.35762,50.35762,50.35762,87.22195,87.22195,0,0.1102332,0.01896726,0.05237809,0.0523422,0.1431005,0.1431005,0,0.107598,0.024914,0.04496935,0.0440182,0.1383377,0.1384084,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1020446,0.09763616
0,40.92818,14.09415,11.19758,11.19758,16.31775,16.36086,0,151.0729,61.67524,50.35762,50.35762,71.21642,71.21642,0,0.1134291,0.02323006,0.05237809,0.0523422,0.1168411,0.1168411,0,0.1142024,0.03238707,0.0488861,0.04995348,0.1083574,0.1089362,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.08923139,0.08522721
0,36.21644,11.75012,9.569424,9.569424,16.31775,16.36086,0,159.2448,100.7152,61.67524,61.67524,50.35762,50.35762,0,0.1195647,0.03793453,0.0641498,0.06410585,0.08261912,0.08261912,0,0.1212904,0.03711917,0.04949467,0.05142891,0.07701983,0.07750515,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.07686266,0.07066996
0,31.58254,8.559152,7.873274,7.962241,16.61718,16.57474,0,167.0173,133.2337,71.21642,61.67524,0,0,0,0.1254006,0.05018266,0.0740738,0.06410585,0,0,0,0.1263071,0.04488854,0.04513251,0.04804884,0.04897057,0.04952402,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.03722423,0.0568439
