vRoot,vBones#Bone_Hips,vBones#Bone_SpineA,vBones#Bone_SpineB,vBones#Bone_SpineC,vBones#Bone_Neck,vBones#Bone_Head,aRoot,aBones#Bone_Hips,aBones#Bone_SpineA,aBones#Bone_SpineB,aBones#Bone_SpineC,aBones#Bone_Neck,aBones#Bone_Head,p0Root,p0Bones#Bone_Hips,p0Bones#Bone_SpineA,p0Bones#Bone_SpineB,p0Bones#Bone_SpineC,p0Bones#Bone_Neck,p0Bones#Bone_Head,pRoot,pBones#Bone_Hips,pBones#Bone_SpineA,pBones#Bone_SpineB,pBones#Bone_SpineC,pBones#Bone_Neck,pBones#Bone_Head,wRoot,wBones#Bone_Hips,wBones#Bone_SpineA,wBones#Bone_SpineB,wBones#Bone_SpineC,wBones#Bone_Neck,wBones#Bone_Head,pEndEff#Bone_Hand_L,pEndEff#Bone_Hand_R,pEndEff#Bone_Foot_L,pEndEff#Bone_Foot_R,wEndEff#Bone_Hand_L,wEndEff#Bone_Hand_R,wEndEff#Bone_Foot_L,wEndEff#Bone_Foot_R,p0,p
0,61.42427,21.52918,5.692367,5.692367,22.55191,22.55191,0,316.4929,254.2936,0,0,151.0729,155.2126,0,0.5064513,0.3070332,0,0,0.08346117,0.08576479,0,0.6020546,0.2325727,0.1015398,0.1042639,0.1504897,0.1503077,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.1315339,0.2038965
0,70.16135,27.35126,4.279575,4.279575,24.69868,24.72719,0,332.1314,137.91,61.67524,61.67524,259.2318,256.7745,0,0.5314761,0.1665121,0.1198083,0.1195227,0.1432143,0.1418842,0,0.5447179,0.2584211,0.1547795,0.1564777,0.1658364,0.165564,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.1808214,0.2211157
0,71.32643,29.98062,2.055841,2.055841,26.19356,26.22043,0,437.5614,118.0991,71.21642,71.21642,396.5165,396.5165,0,0.700185,0.1425924,0.1383427,0.138013,0.2190581,0.2191005,0,0.525493,0.272859,0.2019781,0.2024439,0.1990788,0.198892,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.241083,0.2509333
0,69.2518,28.83077,0,0,30.95173,30.97448,0,282.6315,213.6493,266.4675,266.4675,542.3688,543.5364,0,0.4522665,0.2579595,0.5176312,0.5163974,0.2996351,0.3003383,0,0.4902991,0.3103743,0.3308136,0.3312953,0.2418992,0.2418682,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.3696627,0.2957849
0,68.65926,24.23806,9.421051,9.421051,42.51528,42.51528,0,151.0729,499.7856,324.4064,326.3548,449.0029,449.0029,0,0.2417466,0.6034396,0.6301814,0.6324551,0.2480545,0.2481025,0,0.4612907,0.4045894,0.4177518,0.4188482,0.2694885,0.2694674,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.3876956,0.3400522
0,67.54206,11.6296,20.2129,20.2129,55.29215,55.29215,0,137.91,484.3245,155.2126,155.2126,238.8672,236.1982,0,0.2206834,0.5847718,0.301511,0.3007923,0.1319637,0.1305145,0,0.4747427,0.4467287,0.4023373,0.4032746,0.2794698,0.2790758,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.2348342,0.3641913
0,65.07735,13.42871,25.06671,25.06671,48.66497,48.67944,0,383.5124,133.2337,106.8246,112.6031,916.8713,917.5626,0,0.6136959,0.160866,0.2075141,0.2182177,0.5065314,0.5070114,0,0.5874839,0.3792773,0.4133866,0.4162825,0.3165633,0.3165872,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.4028962,0.3869323
0,52.81604,16.65952,24.23806,24.26711,19.6115,19.64739,0,588.3451,310.4253,266.4675,266.4675,998.9397,998.9397,0,0.9414688,0.3748065,0.5176312,0.5163974,0.5518706,0.5519774,0,0.6623412,0.4237391,0.4713956,0.4710482,0.3121365,0.3121664,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.5654871,0.3971032
0,33.3825,14.09415,19.24896,19.21233,17.07712,17.11832,0,504.8341,686.7876,447.5887,447.5887,483.0138,483.0138,0,0.8078346,0.8292251,0.8694713,0.8673987,0.266844,0.2668957,0,0.6385132,0.5213749,0.5218893,0.5200399,0.250877,0.2506959,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.5457619,0.3780972
0,17.03582,26.43448,16.8278,16.8278,31.31375,31.31375,0,422.8244,526.954,280.3795,278.1091,264.0777,261.6659,0,0.676603,0.6362426,0.5446561,0.5389581,0.1458914,0.144587,0,0.5973725,0.4406692,0.4168444,0.4143734,0.2050351,0.2045656,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.360746,0.3281434
0,6.167525,41.76302,18.99107,19.02813,39.33077,39.31286,0,341.5421,87.22195,151.0729,151.0729,79.62239,79.62239,0,0.5465351,0.1053115,0.2934693,0.2927698,0.0439879,0.04399641,0,0.5285056,0.2898768,0.3356334,0.3349371,0.1691802,0.16872,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.1709995,0.2748469
