vRoot,vBones#Bone_Hips,vBones#Bone_SpineA,vBones#Bone_SpineB,vBones#Bone_SpineC,vBones#Bone_Neck,vBones#Bone_Head,aRoot,aBones#Bone_Hips,aBones#Bone_SpineA,aBones#Bone_SpineB,aBones#Bone_SpineC,aBones#Bone_Neck,aBones#Bone_Head,p0Root,p0Bones#Bone_Hips,p0Bones#Bone_SpineA,p0Bones#Bone_SpineB,p0Bones#Bone_SpineC,p0Bones#Bone_Neck,p0Bones#Bone_Head,pRoot,pBones#Bone_Hips,pBones#Bone_SpineA,pBones#Bone_SpineB,pBones#Bone_SpineC,pBones#Bone_Neck,pBones#Bone_Head,wRoot,wBones#Bone_Hips,wBones#Bone_SpineA,wBones#Bone_SpineB,wBones#Bone_SpineC,wBones#Bone_Neck,wBones#Bone_Head,pEndEff#Bone_Hand_L,pEndEff#Bone_Hand_R,pEndEff#Bone_Foot_L,pEndEff#Bone_Foot_R,wEndEff#Bone_Hand_L,wEndEff#Bone_Hand_R,wEndEff#Bone_Foot_L,wEndEff#Bone_Foot_R,p0,p
0,9.345982,5.567245,0,0,9.715529,9.787766,0,287.0827,0,0,0,249.2576,249.2576,0,0.1447536,0,0,0,0.2418101,0.2418101,0,0.1345498,0.002031961,0,0,0.1780582,0.1742199,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.1409601,0.1058358
0,18.95394,6.71435,1.678587,1.678587,18.03995,18.03995,0,268.8362,0,0,0,201.4305,201.4305,0,0.1355533,0,0,0,0.195412,0.195412,0,0.1356911,0.006095883,0,0,0.1805794,0.1805794,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.1159119,0.1088918
0,27.98772,7.873274,2.373881,2.65408,24.7841,24.7841,0,251.7882,35.60821,0,0,155.2126,155.2126,0,0.1269573,0.01828765,0,0,0.1505751,0.1505751,0,0.1146892,0.01015981,0.01105596,0.01108343,0.1501619,0.148942,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.09370623,0.09386683
0,36.42977,9.194004,3.936636,3.936636,29.95712,29.95712,0,233.4987,35.60821,0,0,106.8246,106.8246,0,0.1177353,0.01828765,0,0,0.1036329,0.1036329,0,0.09121505,0.01303343,0.03316788,0.03000402,0.103014,0.1005741,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.06837357,0.07226629
0,44.25266,10.48278,5.173754,5.30816,33.59285,33.57188,0,0,0,50.35762,50.35762,61.67524,50.35762,0,0,0,0.09950362,0.09975083,0.05983246,0.048853,0,0.0658866,0.01471676,0.06309754,0.06000803,0.06354249,0.05604442,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.05415176,0.05566806
0,45.35326,11.92861,6.71435,6.818455,35.64792,35.64792,0,155.2126,50.35762,50.35762,35.60821,0,0,0,0.0782617,0.02586265,0.09950362,0.07053448,0,0,0,0.0635994,0.0164001,0.07091527,0.0678452,0.04106997,0.03004749,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.033648,0.0449436
0,40.21632,13.37615,8.392939,8.392939,36.17752,36.17752,0,146.8164,50.35762,35.60821,50.35762,35.60821,0,0,0.07402816,0.02586265,0.07035968,0.09975083,0.03454429,0,0,0.06549145,0.01891174,0.06443885,0.06000803,0.04916703,0.03462015,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.04080787,0.04661001
0,35.29043,14.82489,10.27921,10.21045,35.17046,35.15043,0,142.4329,0,0,0,79.62239,71.21642,0,0.07181786,0,0,0,0.07724337,0.06908857,0,0.07092518,0.02177201,0.04232693,0.03000402,0.07990588,0.0691152,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.04525553,0.05761344
0,30.56238,14.29267,10.54976,10.61632,32.614,32.5924,0,133.2337,79.62239,35.60821,0,128.3873,128.3873,0,0.06717946,0.04089243,0.07035968,0,0.1245512,0.1245512,0,0.06731006,0.02750591,0.03127097,0.01892059,0.1234748,0.1173459,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.08510762,0.07892861
0,26.0317,11.69001,9.345982,9.345982,28.56074,28.53607,0,123.3505,71.21642,0,0,174.4439,170.771,0,0.06219609,0.0365753,0,0,0.1692318,0.1656686,0,0.06407838,0.02989986,0.01563548,0.01567433,0.1617463,0.1602793,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.09727535,0.09769566
0,21.72462,9.421051,8.050224,8.137257,23.0768,23.0768,0,123.3505,50.35762,0,35.60821,216.5963,219.5038,0,0.06219609,0.02586265,0,0.07053448,0.2101247,0.2129453,0,0.06155926,0.02991321,0.007817742,0.0235115,0.1820745,0.1822229,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.129165,0.1085741
0,17.64516,7.219878,6.920994,7.022036,16.36086,16.40386,0,118.0991,50.35762,0,0,207.6298,207.6298,0,0.05954822,0.02586265,0,0,0.2014261,0.2014261,0,0.05918337,0.02705294,0,0.01567433,0.177021,0.1772519,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.1136341,0.1033316
0,13.73984,5.439245,5.934703,5.814797,10.21045,10.14123,0,112.6031,50.35762,0,0,146.8164,146.8164,0,0.056777,0.02586265,0,0,0.1424298,0.1424298,0,0.05668147,0.02298902,0,0.007837165,0.1496278,0.1499412,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.08274539,0.08735101
0,10.07153,3.560822,4.893881,4.893881,5.814797,5.692367,0,106.8246,50.35762,0,0,118.0991,118.0991,0,0.05386339,0.02586265,0,0,0.1145704,0.1145704,0,0.05335972,0.01724176,0,0,0.1160351,0.1148152,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.06798635,0.06738611
0,6.608606,2.055841,3.936636,3.936636,3.357175,3.560822,0,100.7152,0,0,0,79.62239,79.62239,0,0.05078289,0,0,0,0.07724337,0.07724337,0,0.04986559,0.008620881,0,0,0.08032952,0.07788964,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.04551694,0.04719068
0,3.357175,0,2.907398,2.907398,3.936636,4.111682,0,87.22195,0,0,0,61.67524,50.35762,0,0.04397927,0,0,0,0.05983246,0.048853,0,0.04616366,0.002873627,0,0,0.0498394,0.04617957,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.03235715,0.02998645
0,1.18694,0,2.055841,2.055841,5.173754,5.173754,0,87.22195,0,0,0,0,0,0,0.04397927,0,0,0,0,0,0,0.04099206,0,0,0,0.0218787,0.02327707,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.004732912,0.01618888
0,3.560822,1.678587,1.678587,1.678587,5.814797,5.814797,0,79.62239,0,0,0,0,0,0,0.0401474,0,0,0,0,0,0,0.03402705,0,0,0,0.01432456,0.02078113,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.004320539,0.01308866
0,5.934703,2.373881,1.18694,1.18694,5.567245,5.567245,0,35.60821,0,0,0,0,35.60821,0,0.01795446,0,0,0,0,0.03454429,0,0.02378293,0,0,0,0.02078113,0.03070603,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.01262884,0.01640802
0,6.818455,2.65408,0,0,4.279575,4.441125,0,35.60821,0,0,0,71.21642,71.21642,0,0.01795446,0,0,0,0.06908857,0.06908857,0,0.01443552,0,0,0,0.03388575,0.03838254,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.03775566,0.02051621
0,6.052233,2.907398,0,0,2.055841,2.373881,0,0,0,0,0,50.35762,35.60821,0,0,0,0,0,0.048853,0.03454429,0,0.005984821,0,0,0,0.03163735,0.03070603,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.02090032,0.01676013
0,5.692367,3.140349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199494,0,0,0,0.01853273,0.01535302,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0,0.00883959
0,5.439245,2.907398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005428111,0.003838254,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0,0.002322258
