vRoot,vBones#Bone_Hips,vBones#Bone_SpineA,vBones#Bone_SpineB,vBones#Bone_SpineC,vBones#Bone_Neck,vBones#Bone_Head,aRoot,aBones#Bone_Hips,aBones#Bone_SpineA,aBones#Bone_SpineB,aBones#Bone_SpineC,aBones#Bone_Neck,aBones#Bone_Head,p0Root,p0Bones#Bone_Hips,p0Bones#Bone_SpineA,p0Bones#Bone_SpineB,p0Bones#Bone_SpineC,p0Bones#Bone_Neck,p0Bones#Bone_Head,pRoot,pBones#Bone_Hips,pBones#Bone_SpineA,pBones#Bone_SpineB,pBones#Bone_SpineC,pBones#Bone_Neck,pBones#Bone_Head,wRoot,wBones#Bone_Hips,wBones#Bone_SpineA,wBones#Bone_SpineB,wBones#Bone_SpineC,wBones#Bone_Neck,wBones#Bone_Head,pEndEff#Bone_Hand_L,pEndEff#Bone_Hand_R,pEndEff#Bone_Foot_L,pEndEff#Bone_Foot_R,wEndEff#Bone_Hand_L,wEndEff#Bone_Hand_R,wEndEff#Bone_Foot_L,wEndEff#Bone_Foot_R,p0,p
0,2.373881,4.279575,0,0,1.678587,1.678587,0,71.21642,0,0,0,0,0,0,0.02700903,0,0,0,0,0,0,0.02956924,0.009172437,0,0,0,0,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.002906628,0.004169828
0,4.441125,5.567245,0,0,1.678587,2.055841,0,71.21642,0,0,0,0,0,0,0.02700903,0,0,0,0,0,0,0.02841509,0.0060328,0,0.004722596,0,0,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.002906628,0.004374929
0,6.501142,6.818455,0,0,2.055841,2.373881,0,61.67524,0,0,0,0,0,0,0.02339051,0,0,0,0,0,0,0.0292302,0.003375823,0.004709374,0.01170247,0,0,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.002517214,0.00576207
0,8.559152,7.873274,1.678587,1.678587,2.373881,2.373881,0,61.67524,0,0,0,0,0,0,0.02339051,0,0,0,0,0,0,0.03110953,0.001363662,0.006950296,0.01619406,0,0,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.002517214,0.006665964
0,10.41536,9.039472,2.055841,2.373881,2.907398,2.907398,0,50.35762,0,0,0,0,0,0,0.01909827,0,0,0,0,0,0,0.03391733,0,0.009178838,0.02011199,0,0.001765756,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.002055297,0.008204127
0,12.10447,9.93066,3.357175,3.140349,3.140349,3.357175,0,106.8246,0,0,35.60821,0,0,0,0.04051355,0,0,0.07580973,0,0,0,0.03725188,0,0.01084626,0.02277883,0.001765756,0.004371488,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.01495972,0.01027818
0,15.33867,10.81355,4.279575,4.279575,3.560822,3.560822,0,151.0729,0,35.60821,35.60821,0,0,0,0.05729482,0,0.07559282,0.07580973,0,0,0,0.03992374,0.001669403,0.01169108,0.02277883,0.005099566,0.008541286,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.0263229,0.0128184
0,20.03789,11.56887,5.567245,5.567245,4.441125,4.279575,0,133.2337,0,0,0,0,0,0,0.05052928,0,0,0,0,0,0,0.04184868,0.00461698,0.01084626,0.020112,0.01338702,0.01746076,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.005437804,0.01746848
0,24.23806,12.22031,6.501142,6.501142,5.035762,5.035762,0,123.3505,0,0,0,0,35.60821,0,0.04678102,0,0,0,0,0.02808262,0,0.04245504,0.007395394,0.009178838,0.01619406,0.02447299,0.02892288,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.01373021,0.02295068
0,27.96254,12.83873,7.121644,7.121644,5.934703,5.934703,0,112.6031,0,0,0,35.60821,35.60821,0,0.04270504,0,0,0,0.02808262,0.02808262,0,0.04227258,0.01218641,0.006950297,0.01170247,0.0380951,0.04240386,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.01915704,0.02954754
0,31.22363,13.27041,7.316793,7.316793,7.022036,6.920994,0,94.21048,61.67524,0,0,50.35762,50.35762,0,0.03572959,0.02654603,0,0,0.03971482,0.03971482,0,0.04080325,0.01975673,0.009425497,0.01134127,0.05381379,0.05738897,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.02729465,0.03836443
0,34.03036,14.87233,7.219878,7.219878,6.818455,6.920994,0,94.21048,79.62239,0,0,128.3873,128.3873,0,0.03572959,0.03427078,0,0,0.1012533,0.1012533,0,0.0415156,0.03072414,0.01355623,0.01638956,0.07096535,0.07364406,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.06003461,0.04935977
0,36.42977,16.48952,6.818455,6.818455,7.962241,7.873274,0,87.22195,35.60821,0,0,128.3873,128.3873,0,0.03307918,0.01532636,0,0,0.1012533,0.1012533,0,0.04595586,0.04542507,0.02912966,0.03293983,0.08770066,0.08953282,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.05771064,0.06424299
0,38.44315,15.8802,5.934703,6.052233,11.19758,11.13449,0,94.21048,100.7152,0,0,128.3873,133.2337,0,0.03572959,0.04334949,0,0,0.1012533,0.1050756,0,0.05121857,0.06467739,0.05083379,0.05544904,0.104131,0.1042342,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.06219517,0.08092109
0,40.18127,13.11019,4.893881,4.747762,15.33867,15.29267,0,106.8246,178.0411,35.60821,50.35762,146.8164,142.4329,0,0.04051355,0.07663181,0.07559282,0.1072112,0.1157876,0.1123305,0,0.0580097,0.07760216,0.07857537,0.08352926,0.119394,0.1195361,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.09612152,0.0981344
0,41.6955,9.039472,3.753435,3.753435,20.07301,20.07301,0,216.5963,259.2318,50.35762,50.35762,163.1774,163.1774,0,0.08214478,0.1115776,0.1069044,0.1072112,0.1286908,0.1286908,0,0.06766348,0.09496969,0.1033996,0.1069546,0.1252258,0.1253894,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.1160822,0.1104366
0,42.01527,8.559152,3.140349,3.140349,25.31836,25.31836,0,280.3795,337.8093,79.62239,79.62239,181.567,181.567,0,0.1063347,0.1453987,0.1690307,0.1695157,0.1431938,0.1431938,0,0.08053981,0.1094372,0.1373232,0.1396848,0.1270336,0.1272251,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.1464114,0.1230996
0,41.50924,16.86961,4.111682,4.111682,31.15588,31.15588,0,201.4305,416.7838,94.21048,94.21048,204.5536,204.5536,0,0.0763931,0.1793906,0.1999998,0.2005737,0.1613224,0.1613224,0,0.09095,0.1206443,0.1804299,0.1816599,0.1266417,0.126872,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.1645051,0.1377034
0,39.33077,29.91005,7.506873,7.506873,37.72175,37.72175,0,210.6611,87.22195,94.21048,87.22195,230.7677,233.4987,0,0.07989381,0.03754176,0.1999998,0.1856952,0.1819962,0.1841501,0,0.09774799,0.1209939,0.2195203,0.2190292,0.1243244,0.1242317,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.1589229,0.148123
