vRoot,vBones#Bone_Hips,vBones#Bone_SpineA,vBones#Bone_SpineB,vBones#Bone_SpineC,vBones#Bone_Neck,vBones#Bone_Head,vBones#Bone_Eye_L,vBones#Bone_Eye2_R 1,vBones#srfBind_Lf_Eye,vBones#Bone_Eye_R,vBones#Bone_Eye2_R,vBones#srfBind_Rt_Eye,vBones#Bone_Shoulder_L,vBones#Bone_UpperArm_L,vBones#Bone_Forearm_L,vBones#Bone_Hand_L,vBones#Bone_Fingers_L,vBones#Bone_Thumb_L,vBones#Bone_Shoulder_R,vBones#Bone_UpperArm_R,vBones#Bone_Forearm_R,vBones#Bone_Hand_R,vBones#Bone_Fingers_R,vBones#Bone_Thumb_R,vBones#Bone_UpperLeg_L,vBones#Bone_LowerLeg_L,vBones#Bone_Foot_L,vBones#Bone_Toes_L,vBones#Bone_FootNub_L,vBones#Bone_UpperLeg_R,vBones#Bone_LowerLeg_R,vBones#Bone_Foot_R,vBones#Bone_Toes_R,vBones#Bone_FootNub_R,aRoot,aBones#Bone_Hips,aBones#Bone_SpineA,aBones#Bone_SpineB,aBones#Bone_SpineC,aBones#Bone_Neck,aBones#Bone_Head,aBones#Bone_Eye_L,aBones#Bone_Eye2_R 1,aBones#srfBind_Lf_Eye,aBones#Bone_Eye_R,aBones#Bone_Eye2_R,aBones#srfBind_Rt_Eye,aBones#Bone_Shoulder_L,aBones#Bone_UpperArm_L,aBones#Bone_Forearm_L,aBones#Bone_Hand_L,aBones#Bone_Fingers_L,aBones#Bone_Thumb_L,aBones#Bone_Shoulder_R,aBones#Bone_UpperArm_R,aBones#Bone_Forearm_R,aBones#Bone_Hand_R,aBones#Bone_Fingers_R,aBones#Bone_Thumb_R,aBones#Bone_UpperLeg_L,aBones#Bone_LowerLeg_L,aBones#Bone_Foot_L,aBones#Bone_Toes_L,aBones#Bone_FootNub_L,aBones#Bone_UpperLeg_R,aBones#Bone_LowerLeg_R,aBones#Bone_Foot_R,aBones#Bone_Toes_R,aBones#Bone_FootNub_R,p0Root,p0Bones#Bone_Hips,p0Bones#Bone_SpineA,p0Bones#Bone_SpineB,p0Bones#Bone_SpineC,p0Bones#Bone_Neck,p0Bones#Bone_Head,p0Bones#Bone_Eye_L,p0Bones#Bone_Eye2_R 1,p0Bones#srfBind_Lf_Eye,p0Bones#Bone_Eye_R,p0Bones#Bone_Eye2_R,p0Bones#srfBind_Rt_Eye,p0Bones#Bone_Shoulder_L,p0Bones#Bone_UpperArm_L,p0Bones#Bone_Forearm_L,p0Bones#Bone_Hand_L,p0Bones#Bone_Fingers_L,p0Bones#Bone_Thumb_L,p0Bones#Bone_Shoulder_R,p0Bones#Bone_UpperArm_R,p0Bones#Bone_Forearm_R,p0Bones#Bone_Hand_R,p0Bones#Bone_Fingers_R,p0Bones#Bone_Thumb_R,p0Bones#Bone_UpperLeg_L,p0Bones#Bone_LowerLeg_L,p0Bones#Bone_Foot_L,p0Bones#Bone_Toes_L,p0Bones#Bone_FootNub_L,p0Bones#Bone_UpperLeg_R,p0Bones#Bone_LowerLeg_R,p0Bones#Bone_Foot_R,p0Bones#Bone_Toes_R,p0Bones#Bone_FootNub_R,pRoot,pBones#Bone_Hips,pBones#Bone_SpineA,pBones#Bone_SpineB,pBones#Bone_SpineC,pBones#Bone_Neck,pBones#Bone_Head,pBones#Bone_Eye_L,pBones#Bone_Eye2_R 1,pBones#srfBind_Lf_Eye,pBones#Bone_Eye_R,pBones#Bone_Eye2_R,pBones#srfBind_Rt_Eye,pBones#Bone_Shoulder_L,pBones#Bone_UpperArm_L,pBones#Bone_Forearm_L,pBones#Bone_Hand_L,pBones#Bone_Fingers_L,pBones#Bone_Thumb_L,pBones#Bone_Shoulder_R,pBones#Bone_UpperArm_R,pBones#Bone_Forearm_R,pBones#Bone_Hand_R,pBones#Bone_Fingers_R,pBones#Bone_Thumb_R,pBones#Bone_UpperLeg_L,pBones#Bone_LowerLeg_L,pBones#Bone_Foot_L,pBones#Bone_Toes_L,pBones#Bone_FootNub_L,pBones#Bone_UpperLeg_R,pBones#Bone_LowerLeg_R,pBones#Bone_Foot_R,pBones#Bone_Toes_R,pBones#Bone_FootNub_R,wRoot,wBones#Bone_Hips,wBones#Bone_SpineA,wBones#Bone_SpineB,wBones#Bone_SpineC,wBones#Bone_Neck,wBones#Bone_Head,wBones#Bone_Eye_L,wBones#Bone_Eye2_R 1,wBones#srfBind_Lf_Eye,wBones#Bone_Eye_R,wBones#Bone_Eye2_R,wBones#srfBind_Rt_Eye,wBones#Bone_Shoulder_L,wBones#Bone_UpperArm_L,wBones#Bone_Forearm_L,wBones#Bone_Hand_L,wBones#Bone_Fingers_L,wBones#Bone_Thumb_L,wBones#Bone_Shoulder_R,wBones#Bone_UpperArm_R,wBones#Bone_Forearm_R,wBones#Bone_Hand_R,wBones#Bone_Fingers_R,wBones#Bone_Thumb_R,wBones#Bone_UpperLeg_L,wBones#Bone_LowerLeg_L,wBones#Bone_Foot_L,wBones#Bone_Toes_L,wBones#Bone_FootNub_L,wBones#Bone_UpperLeg_R,wBones#Bone_LowerLeg_R,wBones#Bone_Foot_R,wBones#Bone_Toes_R,wBones#Bone_FootNub_R,p0,p
0,14.14404,4.111682,7.873274,7.873274,14.96676,15.01375,70.61173,0,0,70.61173,0,0,15.15385,0,0,0,0,0,16.65952,0,0,0,0,0,12.5052,2.907398,14.2433,7.121644,0,74.19234,98.76226,138.1082,0,0,4.757458,216.5963,142.4329,87.22195,79.62239,155.2126,151.0729,549.3375,0,0,549.3375,0,0,484.3245,0,0,0,0,0,337.8093,0,0,0,0,0,246.701,106.8246,100.7152,94.21048,0,592.6396,592.6396,3015.684,0,0,0.4149118,0.1986083,0.07733789,0.1469104,0.1341103,0.3036986,0.2955985,0.2262312,0,0,0.2262312,0,0,0.1903794,0,0,0,0,0,0.1204987,0,0,0,0,0,0.05928074,0.02515418,0.01855819,0.0299676,0,0.1264786,0.2134223,0.5918929,0,0,0.3899408,0.1928615,0.1117657,0.1673876,0.1627415,0.2344551,0.2137046,0.2583968,0,0,0.2583968,0,0,0.2253022,0,0,0,0,0,0.1820909,0,0,0,0,0,0.04799297,0.02108509,0.0195122,0.01973766,0,0.1942115,0.3851882,0.4535465,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.1262391,0.1361222
0,18.8047,4.441125,5.567245,5.567245,11.26031,11.26031,55.39398,0,0,55.39398,0,0,0,0,0,0,0,0,6.501142,0,0,0,0,0,7.506873,6.818455,16.31775,3.560822,0,86.8763,118.5396,45.08844,0,0,4.005661,216.5963,204.5536,50.35762,50.35762,94.21048,87.22195,560.7594,0,0,560.7594,0,0,112.6031,0,0,0,0,0,249.2576,0,0,0,0,0,170.771,79.62239,133.2337,0,0,917.5626,899.4187,1167.5,0,0,0.3493454,0.1986083,0.1110681,0.08481877,0.08481877,0.184338,0.1706639,0.2309351,0,0,0.2309351,0,0,0.04426227,0,0,0,0,0,0.08891171,0,0,0,0,0,0.04103523,0.01874882,0.02455019,0,0,0.1958222,0.3239001,0.2291469,0,0,0.3579985,0.1874231,0.1228872,0.1365055,0.1338135,0.1712348,0.1603418,0.2591106,0,0,0.2591106,0,0,0.1297302,0,0,0,0,0,0.1050652,0,0,0,0,0,0.04461258,0.0180827,0.02507119,0.01279222,0,0.2069236,0.3847692,0.436891,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.1090329,0.1254878
0,25.0948,6.391871,6.167525,6.167525,10.54976,10.54976,38.91665,0,0,38.91665,0,0,3.140349,0,0,0,0,0,4.747762,0,0,0,0,0,6.501142,9.569424,19.02813,4.893881,0,59.09797,88.53898,13.53321,0,0,3.427334,163.1774,332.1314,123.3505,118.0991,61.67524,61.67524,707.7007,0,0,707.7007,0,0,213.6493,0,0,0,0,0,170.771,0,0,0,0,0,137.91,50.35762,170.771,0,0,1389.644,1537.366,3779.382,0,0,0.2989078,0.1496257,0.18034,0.2077627,0.1989176,0.1206776,0.1206776,0.2914492,0,0,0.2914492,0,0,0.08398176,0,0,0,0,0,0.06091508,0,0,0,0,0,0.03313894,0.0118578,0.03146695,0,0,0.2965717,0.5536386,0.7417852,0,0,0.3144473,0.1810538,0.1237034,0.1395982,0.1394638,0.1304171,0.1406331,0.2767454,0,0,0.2767454,0,0,0.06740353,0,0,0,0,0,0.06727632,0,0,0,0,0,0.04327622,0.01091391,0.03323435,0.008660914,0,0.2037679,0.3793454,0.4810182,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.1503395,0.1213444
0,27.68405,16.18773,9.194004,9.194004,12.44874,12.44874,25.42941,0,0,25.42941,0,0,10.07153,0,0,0,0,0,8.882252,0,0,0,0,0,6.71435,11.44645,22.89292,4.747762,0,24.41181,37.27087,122.3189,0,0,3.122451,216.5963,207.6298,50.35762,61.67524,35.60821,50.35762,784.9995,0,0,784.9995,0,0,71.21642,0,0,0,0,0,118.0991,0,0,0,0,0,167.0173,0,210.6611,35.60821,0,774.4293,944.796,1371.735,0,0,0.2723181,0.1986083,0.1127384,0.08481877,0.1038814,0.06967323,0.09853283,0.3232829,0,0,0.3232829,0,0,0.02799391,0,0,0,0,0,0.04212667,0,0,0,0,0,0.04013325,0,0.03881726,0.01132669,0,0.1652753,0.3402415,0.2692326,0,0,0.2843436,0.1827386,0.1042412,0.1491603,0.1535489,0.07052365,0.09410711,0.2835968,0,0,0.2835968,0,0,0.03951018,0,0,0,0,0,0.05106455,0,0,0,0,0,0.04857996,0.004718268,0.04281748,0.009403841,0,0.1698318,0.3286645,0.4196403,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.1010798,0.1098772
0,27.81098,22.98505,9.715529,9.715529,13.79101,13.79101,38.84418,0,0,38.84418,0,0,8.050224,0,0,0,0,0,11.44645,0,0,0,0,0,7.600129,12.39203,28.21333,3.140349,0,26.24729,5.692367,121.8862,0,0,3.153934,204.5536,87.22195,87.22195,87.22195,0,35.60821,684.0127,0,0,684.0127,0,0,50.35762,0,0,0,0,0,112.6031,0,0,0,0,0,284.8658,0,322.4462,79.62239,0,447.5887,587.2665,2624.713,0,0,0.2750638,0.1875657,0.04735959,0.1469104,0.1469104,0,0.06967323,0.2816939,0,0,0.2816939,0,0,0.01979469,0,0,0,0,0,0.04016621,0,0,0,0,0,0.06845151,0,0.05941523,0.02532725,0,0.09552243,0.2114874,0.5151564,0,0,0.2554543,0.1812068,0.07884348,0.2069485,0.2102018,0.02889156,0.05852921,0.2597919,0,0,0.2597919,0,0,0.02874863,0,0,0,0,0,0.0420358,0,0,0,0,0,0.05639967,0.002249169,0.04989566,0.07456229,0,0.1223152,0.2308136,0.3776937,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.09461649,0.1017672
0,30.21467,25.78701,7.600129,7.600129,14.58538,14.58538,60.82497,0,0,60.82497,0,0,6.167525,0,0,0,0,0,14.3909,0,0,0,0,0,15.52127,12.44874,36.39108,0,0,34.62546,13.79101,42.74662,0,0,2.807488,191.7561,61.67524,174.4439,174.4439,0,0,498.5155,0,0,498.5155,0,0,50.35762,0,0,0,0,0,118.0991,0,0,0,0,0,302.1458,0,339.6809,0,0,246.701,230.7677,1151.644,0,0,0.2448493,0.175831,0.03348829,0.2938209,0.2938209,0,0,0.2053014,0,0,0.2053014,0,0,0.01979469,0,0,0,0,0,0.04212667,0,0,0,0,0,0.0726038,0,0.06259096,0,0,0.05264986,0.08310442,0.2260349,0,0,0.2172396,0.1782008,0.06133856,0.2655416,0.2667171,0.007741469,0.02643103,0.2131585,0,0,0.2131585,0,0,0.02070571,0,0,0,0,0,0.03595618,0,0,0,0,0,0.05589616,0.003726545,0.05014343,0.2094371,0,0.08338423,0.1339601,0.2727748,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.0867101,0.09345752
0,34.11306,24.69868,4.597001,4.597001,14.72956,14.72956,77.26224,0,0,77.26224,0,0,4.279575,0,0,0,0,0,18.23415,0,0,0,0,0,25.48475,11.56887,44.80634,1.678587,0,35.07018,21.52918,30.00411,0,0,1.61277,185.0257,174.4439,271.1841,271.1841,0,0,350.7004,0,0,350.7004,0,0,50.35762,0,0,0,0,0,79.62239,0,0,0,0,0,181.567,35.60821,198.2582,1799.559,0,383.5124,118.0991,618.8057,0,0,0.1406544,0.1696596,0.09471919,0.4567632,0.4567632,0,0,0.1444274,0,0,0.1444274,0,0,0.01979469,0,0,0,0,0,0.0284018,0,0,0,0,0,0.04362944,0.008384727,0.03653185,0.5724255,0,0.08184756,0.04253003,0.1214539,0,0,0.1719898,0.15903,0.06717093,0.2968272,0.2949419,0.01094809,0.01868956,0.1715756,0,0,0.1715756,0,0,0.01979469,0,0,0,0,0,0.02728341,0,0,0,0,0,0.04579272,0.00915652,0.04616449,0.3840104,0,0.06793969,0.08858354,0.2051387,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.1061355,0.08919834
0,38.91665,19.96746,9.715529,9.715529,14.29267,14.29267,88.01226,0,0,88.01226,0,0,3.140349,0,0,0,0,0,20.93196,0,0,0,0,0,31.58254,9.715529,48.89602,61.88132,0,26.85747,17.32285,23.19858,0,0,1.339874,178.0411,100.7152,128.3873,123.3505,0,0,308.3763,0,0,308.3763,0,0,50.35762,0,0,0,0,0,50.35762,0,0,0,0,0,87.22195,71.21642,178.0411,2131.778,0,339.6809,300.0403,1194.343,0,0,0.1168543,0.163255,0.05468615,0.2162463,0.2077627,0,0,0.1269972,0,0,0.1269972,0,0,0.01979469,0,0,0,0,0,0.01796287,0,0,0,0,0,0.0209589,0.01676945,0.03280657,0.6781015,0,0.07249322,0.108051,0.2344154,0,0,0.1441159,0.136257,0.07307419,0.2475765,0.2447486,0.03737912,0.03737912,0.1522523,0,0,0.1522523,0,0,0.01979469,0,0,0,0,0,0.01697988,0,0,0,0,0,0.03631371,0.01633143,0.04299122,0.4411722,0,0.05625311,0.07793247,0.1509036,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.07840343,0.0794267
0,44.22081,16.70175,13.48106,13.53321,13.16381,13.16381,93.67348,0,0,93.67348,0,0,2.65408,0,0,0,0,0,22.48935,0,0,0,0,0,33.7602,7.022036,48.30173,9.194004,0,22.17392,7.219878,50.44193,0,0,1.461639,61.67524,178.0411,79.62239,79.62239,50.35762,50.35762,399.7014,0,0,399.7014,0,0,50.35762,0,0,0,0,0,0,0,0,0,0,0,106.8246,100.7152,302.1458,1123.218,0,94.21048,210.6611,233.4987,0,0,0.1274738,0.0565532,0.09667237,0.1341103,0.1341103,0.09853283,0.09853283,0.1646073,0,0,0.1646073,0,0,0.01979469,0,0,0,0,0,0,0,0,0,0,0,0.02566931,0.02371559,0.05567461,0.3572866,0,0.02010599,0.07586361,0.04582915,0,0,0.1415178,0.1083069,0.07888059,0.1799224,0.1762515,0.08277281,0.08429216,0.1562923,0,0,0.1562923,0,0,0.01979469,0,0,0,0,0,0.00914338,0,0,0,0,0,0.03507625,0.0240491,0.04318838,0.3762203,0,0.04835861,0.07127429,0.1169336,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.05953489,0.0706842
0,45.72451,18.23415,11.26031,11.3227,11.50782,11.50782,95.50569,0,0,95.50569,0,0,2.65408,0,0,0,0,0,22.86213,0,0,0,0,0,32.3102,3.357175,43.7403,46.6095,0,21.36496,0,56.00106,0,0,1.896208,118.0991,142.4329,61.67524,61.67524,71.21642,71.21642,402.8612,0,0,402.8612,0,0,50.35762,0,0,0,0,0,0,0,0,0,0,0,219.5038,137.91,225.2062,241.5067,0,151.0729,159.2448,480.3815,0,0,0.1653739,0.1082911,0.07733789,0.1038814,0.1038814,0.1393465,0.1393465,0.1659085,0,0,0.1659085,0,0,0.01979469,0,0,0,0,0,0,0,0,0,0,0,0.05274542,0.03247391,0.04149739,0.07682136,0,0.03224132,0.05734749,0.09428522,0,0,0.1563963,0.0969248,0.07172886,0.1284407,0.1221413,0.1294947,0.1337897,0.1695494,0,0,0.1695494,0,0,0.01979469,0,0,0,0,0,0.009721565,0,0,0,0,0,0.04166302,0.02811028,0.04209201,0.2407705,0,0.04647093,0.05900635,0.102287,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.06157902,0.06531194
0,43.90105,20.79691,9.117065,9.194004,9.194004,9.117065,89.81089,0,0,89.81089,0,0,3.936636,0,0,0,0,0,22.04648,0,0,0,0,0,27.86159,0,44.37982,38.5712,0,21.49644,5.035762,41.89775,0,0,2.134179,100.7152,112.6031,71.21642,61.67524,87.22195,94.21048,443.3191,0,0,443.3191,0,0,50.35762,0,0,0,0,0,50.35762,0,0,0,0,0,198.2582,163.1774,198.2582,728.8835,0,391.6906,112.6031,693.2192,0,0,0.186128,0.09235098,0.06114097,0.1199518,0.1038814,0.1706639,0.184338,0.1825701,0,0,0.1825701,0,0,0.01979469,0,0,0,0,0,0.01796287,0,0,0,0,0,0.04764023,0.03842366,0.03653185,0.231852,0,0.0835929,0.0405508,0.1360592,0,0,0.1704604,0.08921551,0.06095339,0.1140501,0.1051221,0.173163,0.1791386,0.1894924,0,0,0.1894924,0,0,0.01759528,0,0,0,0,0,0.01345551,0,0,0,0,0,0.04593578,0.02720419,0.0407236,0.1578878,0,0.05136322,0.03872008,0.08634666,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.07145273,0.06486929
0,43.07494,23.31973,7.316793,7.219878,6.2807,6.167525,76.20647,0,0,76.20647,0,0,5.035762,0,0,0,0,0,20.10808,0,0,0,0,0,25.0948,6.391871,50.83146,14.2433,0,27.377,8.882252,24.41181,0,0,1.919296,94.21048,79.62239,71.21642,61.67524,106.8246,112.6031,502.3162,0,0,502.3162,0,0,50.35762,0,0,0,0,0,94.21048,0,0,0,0,0,204.5536,61.67524,201.4305,251.7882,0,195.0343,50.35762,201.4305,0,0,0.1673875,0.08638643,0.0432332,0.1199518,0.1038814,0.2090197,0.2203261,0.2068666,0,0,0.2068666,0,0,0.01979469,0,0,0,0,0,0.03360546,0,0,0,0,0,0.04915299,0.01452277,0.03711639,0.08009181,0,0.04162337,0.01813487,0.03953508,0,0,0.1774912,0.0880097,0.04266729,0.1064552,0.09964522,0.2108249,0.2154424,0.2002188,0,0,0.2002188,0,0,0.01319646,0,0,0,0,0,0.0206595,0,0,0,0,0,0.04563269,0.02055443,0.04093799,0.1019097,0,0.04931649,0.02142819,0.07197609,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.06269173,0.06428568
0,43.22187,25.40169,5.692367,5.692367,3.140349,3.140349,59.63196,0,0,59.63196,0,0,6.167525,0,0,0,0,0,17.03582,0,0,0,0,0,26.0317,8.64106,56.55184,5.814797,0,30.26126,11.13449,20.10808,0,0,2.095601,87.22195,50.35762,50.35762,50.35762,128.3873,123.3505,601.1367,0,0,601.1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.771,50.35762,238.8672,170.771,0,204.5536,0,282.6315,0,0,0.1827635,0.07997829,0.02734307,0.08481877,0.08481877,0.2512105,0.2413551,0.2475634,0,0,0.2475634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04103523,0.0118578,0.04401464,0.0543209,0,0.04365495,0,0.05547252,0,0,0.1839937,0.08477426,0.02551518,0.0965298,0.0954091,0.2408984,0.2416451,0.1860866,0,0,0.1860866,0,0,0.006598229,0,0,0,0,0,0.02507635,0,0,0,0,0,0.04026529,0.01462998,0.04314946,0.06783196,0,0.04480121,0.01172159,0.05546517,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.06138901,0.06274877
0,44.20488,26.77867,4.597001,4.747762,3.140349,3.140349,39.7583,0,0,39.7583,0,0,7.506873,0,0,0,0,0,17.76452,0,0,0,0,0,27.65859,6.920994,62.00641,0,0,25.34617,11.75012,22.48935,0,0,2.202679,87.22195,0,50.35762,61.67524,146.8164,146.8164,376.8421,0,0,376.8421,0,0,0,0,0,0,0,0,137.91,0,0,0,0,0,137.91,35.60821,295.7841,87.22195,0,151.0729,0,264.0777,0,0,0.1921021,0.07997829,0,0.08481877,0.1038814,0.2872701,0.2872701,0.1551932,0,0,0.1551932,0,0,0,0,0,0,0,0,0.04919336,0,0,0,0,0,0.03313894,0.008384727,0.05450238,0.02774461,0,0.03224132,0,0.05183093,0,0,0.1919648,0.08836559,0.01391805,0.08872245,0.0954091,0.2606128,0.259679,0.1381968,0,0,0.1381968,0,0,0.00219941,0,0,0,0,0,0.03322715,0,0,0,0,0,0.0341549,0.01099622,0.04145345,0.03273565,0,0.03957381,0.008386929,0.03865625,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.06323342,0.06119381
0,46.0469,27.377,4.441125,4.441125,7.506873,7.600129,27.73489,0,0,27.73489,0,0,7.412442,0,0,0,0,0,22.58312,0,0,0,0,0,29.26726,5.173754,67.84386,2.907398,0,24.58434,10.74821,27.63311,0,0,2.32243,106.8246,0,50.35762,50.35762,128.3873,128.3873,61.67524,0,0,61.67524,0,0,0,0,0,0,0,0,118.0991,0,0,0,0,0,112.6031,50.35762,198.2582,0,0,191.7561,79.62239,71.21642,0,0,0.2025459,0.09795301,0,0.08481877,0.08481877,0.2512105,0.2512105,0.02539944,0,0,0.02539944,0,0,0,0,0,0,0,0,0.04212667,0,0,0,0,0,0.02705783,0.0118578,0.03653185,0,0,0.04092376,0.02867375,0.01397776,0,0,0.2029904,0.0895758,0.01391805,0.08205846,0.09053072,0.2599328,0.2588377,0.0789274,0,0,0.0789274,0,0,0.00219941,0,0,0,0,0,0.03559772,0,0,0,0,0,0.02848902,0.011086,0.03648549,0.02327086,0,0.04524476,0.01098273,0.02764341,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.05726887,0.05945446
0,48.66497,27.22218,5.035762,4.893881,11.80991,11.80991,25.48475,0,0,25.48475,0,0,6.501142,0,0,0,0,0,26.67324,0,0,0,0,0,30.35423,3.140349,69.45495,2.907398,0,28.16335,8.050224,26.40782,0,0,2.446552,123.3505,50.35762,50.35762,61.67524,137.91,137.91,61.67524,0,0,61.67524,0,0,0,0,0,0,0,0,94.21048,0,0,0,0,0,94.21048,50.35762,61.67524,71.21642,0,228.0039,0,71.21642,0,0,0.2133709,0.1131064,0.02734307,0.08481877,0.1038814,0.2698433,0.2698433,0.02539944,0,0,0.02539944,0,0,0,0,0,0,0,0,0.03360546,0,0,0,0,0,0.0226382,0.0118578,0.01136453,0.02265338,0,0.04865959,0,0.01397776,0,0,0.2139543,0.08887839,0.02087001,0.07653783,0.0877704,0.2471346,0.2471346,0.03930309,0,0,0.03930309,0,0,0.008797639,0,0,0,0,0,0.03478518,0,0,0,0,0,0.02512388,0.01176801,0.03770381,0.03457804,0,0.05144174,0.009221563,0.02102336,0,0,1.083471,1.083471,0.4281606,0.2345556,2.381796,0.4825369,1.212465,0.2355198,0,0,0.2359152,0,0,0.06507696,0.7738474,0.835029,0.6738147,0.2815987,0.2102149,0.06507733,0.7738491,0.848226,0.6609397,0.2805813,0.2079927,1.445778,1.432618,0.4378316,0.3410683,0,1.446721,1.431686,0.4378317,0.3410683,0,0.06103652,0.0580606
