vRoot,vBones#srfBind_Cn_Pelvis,vBones#srfBind_Cn_SpineA,vBones#srfBind_Cn_SpineB,vBones#srfBind_Cn_SpineC,vBones#srfBind_Cn_Neck,vBones#srfBind_Cn_Head,vBones#Bone_Eye_L,vBones#srfBind_Lf_Eye,vBones#Bone_Eye_R,vBones#srfBind_Rt_Eye,vBones#srfBind_Lf_ArmA,vBones#srfBind_Lf_ArmB,vBones#srfBind_Lf_ArmD,vBones#Hand_L,vBones#srfBind_Rt_ArmA,vBones#srfBind_Rt_ArmB,vBones#srfBind_Rt_ArmD,vBones#Hand_R,vBones#srfBind_Lf_LegA,vBones#srfBind_Lf_LegC,vBones#srfBind_Lf_FootA,vBones#srfBind_Rt_LegA,vBones#srfBind_Rt_LegC,vBones#srfBind_Rt_FootA,aRoot,aBones#srfBind_Cn_Pelvis,aBones#srfBind_Cn_SpineA,aBones#srfBind_Cn_SpineB,aBones#srfBind_Cn_SpineC,aBones#srfBind_Cn_Neck,aBones#srfBind_Cn_Head,aBones#Bone_Eye_L,aBones#srfBind_Lf_Eye,aBones#Bone_Eye_R,aBones#srfBind_Rt_Eye,aBones#srfBind_Lf_ArmA,aBones#srfBind_Lf_ArmB,aBones#srfBind_Lf_ArmD,aBones#Hand_L,aBones#srfBind_Rt_ArmA,aBones#srfBind_Rt_ArmB,aBones#srfBind_Rt_ArmD,aBones#Hand_R,aBones#srfBind_Lf_LegA,aBones#srfBind_Lf_LegC,aBones#srfBind_Lf_FootA,aBones#srfBind_Rt_LegA,aBones#srfBind_Rt_LegC,aBones#srfBind_Rt_FootA,p0Root,p0Bones#srfBind_Cn_Pelvis,p0Bones#srfBind_Cn_SpineA,p0Bones#srfBind_Cn_SpineB,p0Bones#srfBind_Cn_SpineC,p0Bones#srfBind_Cn_Neck,p0Bones#srfBind_Cn_Head,p0Bones#Bone_Eye_L,p0Bones#srfBind_Lf_Eye,p0Bones#Bone_Eye_R,p0Bones#srfBind_Rt_Eye,p0Bones#srfBind_Lf_ArmA,p0Bones#srfBind_Lf_ArmB,p0Bones#srfBind_Lf_ArmD,p0Bones#Hand_L,p0Bones#srfBind_Rt_ArmA,p0Bones#srfBind_Rt_ArmB,p0Bones#srfBind_Rt_ArmD,p0Bones#Hand_R,p0Bones#srfBind_Lf_LegA,p0Bones#srfBind_Lf_LegC,p0Bones#srfBind_Lf_FootA,p0Bones#srfBind_Rt_LegA,p0Bones#srfBind_Rt_LegC,p0Bones#srfBind_Rt_FootA,pRoot,pBones#srfBind_Cn_Pelvis,pBones#srfBind_Cn_SpineA,pBones#srfBind_Cn_SpineB,pBones#srfBind_Cn_SpineC,pBones#srfBind_Cn_Neck,pBones#srfBind_Cn_Head,pBones#Bone_Eye_L,pBones#srfBind_Lf_Eye,pBones#Bone_Eye_R,pBones#srfBind_Rt_Eye,pBones#srfBind_Lf_ArmA,pBones#srfBind_Lf_ArmB,pBones#srfBind_Lf_ArmD,pBones#Hand_L,pBones#srfBind_Rt_ArmA,pBones#srfBind_Rt_ArmB,pBones#srfBind_Rt_ArmD,pBones#Hand_R,pBones#srfBind_Lf_LegA,pBones#srfBind_Lf_LegC,pBones#srfBind_Lf_FootA,pBones#srfBind_Rt_LegA,pBones#srfBind_Rt_LegC,pBones#srfBind_Rt_FootA,wRoot,wBones#srfBind_Cn_Pelvis,wBones#srfBind_Cn_SpineA,wBones#srfBind_Cn_SpineB,wBones#srfBind_Cn_SpineC,wBones#srfBind_Cn_Neck,wBones#srfBind_Cn_Head,wBones#Bone_Eye_L,wBones#srfBind_Lf_Eye,wBones#Bone_Eye_R,wBones#srfBind_Rt_Eye,wBones#srfBind_Lf_ArmA,wBones#srfBind_Lf_ArmB,wBones#srfBind_Lf_ArmD,wBones#Hand_L,wBones#srfBind_Rt_ArmA,wBones#srfBind_Rt_ArmB,wBones#srfBind_Rt_ArmD,wBones#Hand_R,wBones#srfBind_Lf_LegA,wBones#srfBind_Lf_LegC,wBones#srfBind_Lf_FootA,wBones#srfBind_Rt_LegA,wBones#srfBind_Rt_LegC,wBones#srfBind_Rt_FootA,pEndEff#Hand_L,pEndEff#Hand_R,pEndEff#srfBind_Lf_FootA,pEndEff#srfBind_Rt_FootA,wEndEff#Hand_L,wEndEff#Hand_R,wEndEff#srfBind_Lf_FootA,wEndEff#srfBind_Rt_FootA,p0,p
0,12.33505,6.052233,14.34187,14.34187,46.63972,65.62711,0,0,0,0,0,86.22514,125.1152,91.68954,0,40.91096,149.7593,53.70222,61.94958,119.3688,56.47706,28.75738,42.96031,30.99721,0.002866828,275.8201,100.7152,61.67524,61.67524,1937.652,1373.583,0,0,0,0,0,884.4924,541.1986,3068.211,0,834.3294,87.22195,2005.188,1878.507,3462.226,1126.036,222.3733,216.5963,213.6493,9.264861E-05,0.0752209,0.1348397,0.04779973,0.04779973,0.5100478,0.2746196,0,0,0,0,0,0.1850752,0.2291501,0.6614483,0,0.08821025,0.01337657,0.2549314,0.5252165,1,0.2149249,0.0415705,0.0323719,0.0324402,0.1825502,0.1296039,0.1263786,0.07595079,0.07595079,0.3786806,0.3855696,0.0823108,0,0.08217608,0,0,0.1811803,0.2704457,0.324407,0,0.1428168,0.1592368,0.3164854,0.4087958,0.528917,0.2434722,0.135364,0.04074196,0.03724677,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.1920793,0.1943821
0,19.4673,4.747762,16.53218,16.53218,31.33623,21.29892,0,0,0,0,0,93.49281,107.0727,10.54976,0,17.52498,146.5682,13.11019,29.8157,3.753435,21.88614,31.51556,35.78597,23.79813,4.14054,335.9274,71.21642,50.35762,50.35762,885.9248,2052.686,368.3344,0,366.6092,0,0,1484.495,1094.053,419.8149,0,1742.278,347.0661,3826.073,1023.392,739.2473,335.9274,561.8889,198.2582,198.2582,0.1338117,0.09161317,0.09534605,0.03902831,0.03902831,0.2332018,0.4103923,0.1503377,0,0.1495703,0,0,0.3106225,0.4632352,0.09050417,0,0.184204,0.05322691,0.4864312,0.2861327,0.2135179,0.06411797,0.1050396,0.02963113,0.03010323,0.1498833,0.1129499,0.09684635,0.0685747,0.0685747,0.2692144,0.3547106,0.1036422,0,0.1034767,0,0,0.2009553,0.3832202,0.3050982,0,0.1573601,0.2644862,0.4444267,0.3580943,0.3924917,0.1497091,0.08928178,0.03091624,0.03166131,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.1526452,0.1759705
0,18.65425,5.035762,16.48952,16.48952,13.99383,58.54708,12.27781,0,12.22031,0,0,59.18135,70.58179,24.61297,0,43.41701,135.002,140.666,54.00309,28.5854,25.01044,22.36371,29.12249,17.28213,0.0008649864,334.0348,61.67524,100.7152,100.7152,335.9274,1286.347,508.5876,0,509.8326,0,0,844.9006,1229.909,1693.563,0,2056.081,5700.821,6255.042,849.3909,653.681,813.5544,163.1774,178.0411,181.567,2.795417E-05,0.09109703,0.08257211,0.07805663,0.07805663,0.0884261,0.2571787,0.2075827,0,0.208003,0,0,0.1767908,0.5207585,0.3651002,0,0.217381,0.8742918,0.7952404,0.2374833,0.1888037,0.1552819,0.03050441,0.02660954,0.02756887,0.1183678,0.1038472,0.06369424,0.09234887,0.09234887,0.1553915,0.3122261,0.1253141,0,0.1252741,0,0,0.1700724,0.4498781,0.3079946,0,0.1496798,0.4469658,0.5062592,0.286733,0.2416791,0.1104779,0.0695287,0.02683628,0.02753835,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.1641504,0.1636868
0,26.48773,5.692367,14.34187,14.34187,18.34968,28.87959,29.26726,0,29.24318,0,0,49.32633,29.5785,31.84907,0,110.677,55.02395,67.83347,47.09065,50.44193,47.34427,27.09249,23.10731,11.80991,12.33791,499.7856,0,178.0411,178.0411,71.21642,1503.591,163.1774,0,163.1774,0,0,293.633,1032.028,1445.547,0,783.3826,2678.75,2221.779,1046.062,314.4833,316.4929,477.7347,163.1774,163.1774,0.39873,0.1363001,0,0.1379859,0.1379859,0.01874628,0.3006121,0.06660171,0,0.06657359,0,0,0.06144109,0.4369734,0.3116327,0,0.08282385,0.4108197,0.2824678,0.2924711,0.0908327,0.06040853,0.08930783,0.02438805,0.02477661,0.1730525,0.1111005,0.03424037,0.1171752,0.1171752,0.09128768,0.2968936,0.1243136,0,0.1242402,0,0,0.1264037,0.4539225,0.2748642,0,0.1166593,0.4892903,0.4547342,0.2383747,0.107612,0.08127292,0.08119351,0.02427804,0.02843095,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.1643336,0.1554274
0,21.26582,6.2807,11.3227,11.3227,15.70176,70.49191,34.84853,0,34.82831,0,0,53.08212,4.747762,16.31775,0,132.1483,144.3105,6.167525,60.38328,60.9638,47.58175,32.614,17.56513,7.962241,0.001569493,477.7347,0,251.7882,251.7882,453.219,1709.955,174.4439,0,174.4439,0,0,339.6809,1079.468,978.42,0,687.7101,2988.65,2972.269,664.2637,0,337.8093,556.2188,142.4329,151.0729,5.072204E-05,0.1302865,0,0.1951416,0.1951416,0.1193007,0.3418704,0.07120021,0,0.07117016,0,0,0.07107636,0.45706,0.2109289,0,0.07270879,0.4583467,0.3778821,0.1857232,0,0.06447718,0.1039797,0.02128763,0.02293868,0.1391503,0.1022334,0.02725978,0.1432045,0.1432045,0.09474629,0.2557359,0.1180664,0,0.1180972,0,0,0.09828867,0.3910611,0.2497908,0,0.09296813,0.4688147,0.414678,0.21335,0.0846883,0.06383236,0.1073822,0.02176704,0.05374564,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.1546934,0.1499625
0,19.21233,6.2807,11.13449,11.13449,8.882252,21.85393,29.0013,0,28.977,0,0,64.13966,40.77298,16.27452,0,135.1897,243.8945,92.84251,67.57335,60.14949,41.27097,36.27475,12.67306,7.783291,7.033776,207.6298,35.60821,71.21642,71.21642,443.3191,808.8652,517.2397,0,516.0126,0,0,702.3052,839.6317,1374.506,0,350.7004,2951.504,3244.783,484.3245,363.1341,244.1177,475.0732,133.2337,332.1314,0.2273138,0.05662423,0.04767302,0.05519437,0.05519437,0.1166948,0.161716,0.2111141,0,0.2105244,0,0,0.1469535,0.3555103,0.2963174,0,0.03707813,0.4526499,0.4125283,0.1354135,0.1048846,0.04659439,0.08881029,0.01991276,0.05043035,0.1410618,0.08141709,0.0414672,0.1442573,0.1442573,0.1308993,0.2137187,0.1193592,0,0.1199763,0,0,0.1040676,0.3302759,0.1950874,0,0.1017877,0.4195819,0.3871683,0.2242004,0.1106035,0.06019718,0.1826148,0.01949032,0.1208286,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.115513,0.1550836
0,13.16381,5.692367,9.117065,9.117065,19.82584,23.31973,11.75012,0,11.69001,0,0,77.19839,68.80275,29.53083,0,125.447,342.2645,15.29267,53.25436,48.00916,34.38047,28.56074,8.308585,9.270305,0.002628017,191.7561,50.35762,308.3763,308.3763,514.7825,471.0528,210.6611,0,213.6493,0,0,371.7608,100.7152,159.2448,0,1526.606,1584.881,3250.25,964.7168,629.9746,61.67524,1432.329,112.6031,1560.289,8.493085E-05,0.05229519,0.06741984,0.2389987,0.2389987,0.1355061,0.09417732,0.08598243,0,0.08716529,0,0,0.07778892,0.04264406,0.03433017,0,0.1614018,0.2430612,0.4132234,0.2697276,0.1819565,0.01177186,0.2677599,0.01682935,0.2369119,0.09246751,0.06703717,0.06923749,0.1470287,0.1470287,0.198455,0.2251574,0.1021585,0,0.1032881,0,0,0.1133288,0.3321962,0.1249018,0,0.1590368,0.4739054,0.3961672,0.2659227,0.1433312,0.07734481,0.2639717,0.0171936,0.1975687,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.1617391,0.1777726
0,10.34751,4.747762,13.63692,13.63692,7.022036,11.98752,4.747762,0,4.597001,0,0,76.04915,65.18552,34.94945,0,85.43718,289.4654,123.6537,41.18554,26.96218,32.24473,59.16945,4.441125,56.30215,5.836286,225.2062,71.21642,163.1774,163.1774,1138.355,1328.534,146.8164,0,159.2448,0,0,652.7104,1109.017,300.0403,0,2400.639,3942.634,3006.629,1459.949,782.5729,990.6548,2911.708,100.7152,2579.636,0.1886139,0.0614176,0.09534605,0.1264662,0.1264662,0.299649,0.2656131,0.05992391,0,0.06496917,0,0,0.1365761,0.4695712,0.06468301,0,0.2538098,0.6046519,0.3822505,0.4081908,0.2260317,0.1890848,0.5443152,0.01505263,0.3916881,0.1242384,0.06749717,0.09120026,0.1264036,0.1264036,0.2777892,0.2952072,0.08320531,0,0.085088,0,0,0.1346965,0.428297,0.1112724,0,0.2243366,0.6233544,0.3674433,0.3009269,0.1687424,0.109348,0.3030339,0.01504945,0.235009,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.2520145,0.2072637
0,13.48106,3.936636,17.52498,17.52498,36.00185,45.67827,9.715529,0,9.787766,0,0,58.93085,28.21333,24.9258,0,67.28081,158.1089,23.41017,43.94917,53.02901,3.753435,54.00309,1.18694,32.63559,0.001443417,293.633,100.7152,61.67524,61.67524,1624.391,2737.748,118.0991,0,112.6031,0,0,709.4901,1782.212,409.1075,0,2767.92,6279.335,2818.99,1113.011,284.8658,654.6501,1081.815,87.22195,1055.114,4.664758E-05,0.08007877,0.1348397,0.04779973,0.04779973,0.4275883,0.5473563,0.04820276,0,0.04594013,0,0,0.1484569,0.7546104,0.08819585,0,0.292641,0.9630142,0.3583948,0.3111896,0.08227822,0.1249521,0.2022347,0.01303596,0.1602069,0.1141037,0.08050601,0.09197503,0.1262644,0.1262644,0.3124415,0.3848841,0.1001127,0,0.1016381,0,0,0.149792,0.4824394,0.1420796,0,0.2621823,0.7027678,0.3091744,0.275179,0.1550627,0.1105632,0.2418988,0.01294977,0.1938115,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.2249872,0.2136181
0,21.95041,4.747762,17.11832,17.11832,21.19947,50.16185,5.692367,0,6.052233,0,0,37.77773,31.17848,11.26031,0,118.9253,51.20427,70.52188,17.80413,43.48186,23.59002,24.55567,1.678587,9.787766,10.04802,373.4623,61.67524,167.0173,167.0173,1361.064,2076.943,219.5038,0,230.7677,0,0,970.6132,1171.295,1234.026,0,2955.154,6073.409,1608.31,667.1208,717.4871,507.3394,350.7004,71.21642,627.9587,0.3247264,0.1018496,0.08257211,0.1294423,0.1294423,0.3582725,0.4152421,0.08959164,0,0.09414928,0,0,0.2030955,0.4959404,0.2660327,0,0.3124364,0.9314328,0.2044739,0.186522,0.2072329,0.09683514,0.06556001,0.01064381,0.09534833,0.1361597,0.08718584,0.06808241,0.1247021,0.1247021,0.2995817,0.4215515,0.2177579,0,0.2193112,0,0,0.1606983,0.440309,0.200123,0,0.2525217,0.6477053,0.2313881,0.1972398,0.1429932,0.09191111,0.1525493,0.01592924,0.1256791,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.2203642,0.1947781
0,33.92671,6.167525,12.04614,12.04614,25.51238,32.00352,1.678587,0,1.678587,0,0,10.61632,70.2316,29.83932,0,203.3883,253.6548,16.91132,28.46191,19.53953,40.35621,28.80633,4.111682,25.95039,0.0008716148,386.8044,0,312.4609,312.4609,295.7841,1830.646,909.9305,0,910.6269,0,0,695.9575,246.701,1476.788,0,1776.511,786.613,949.4816,300.0403,347.0661,191.7561,443.3191,61.67524,347.0661,2.816838E-05,0.1054882,0,0.2421644,0.2421644,0.0778592,0.3660001,0.3713929,0,0.3715203,0,0,0.1456253,0.1044562,0.3183676,0,0.1878233,0.1206369,0.1207132,0.08388902,0.1002436,0.03660021,0.08287416,0.009217814,0.05269801,0.08606673,0.09260453,0.03333155,0.1311001,0.1311001,0.2818724,0.4875182,0.4361584,0,0.4368584,0,0,0.1489437,0.3425439,0.2720581,0,0.2383215,0.4783821,0.1602784,0.1185459,0.1106877,0.06238902,0.08979248,0.02586965,0.06883752,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.1411051,0.169508
0,46.7001,5.439245,4.747762,4.747762,28.977,41.08279,28.70834,0,28.73287,0,0,21.85393,78.43862,79.08263,0,184.4606,227.6248,48.56353,36.62262,7.873274,46.7001,35.60838,6.052233,37.51577,1.933776,170.771,0,35.60821,35.60821,1180.997,2280.363,1940.268,0,1939.941,0,0,536.4924,678.4288,580.7531,0,1141.137,1715.508,1011.553,61.67524,256.7745,128.3873,330.2171,347.0661,181.567,0.06249473,0.04657219,0,0.02759718,0.02759718,0.3108737,0.4559116,0.7919306,0,0.791463,0,0,0.1122581,0.287255,0.1251994,0,0.1206477,0.2630945,0.1286047,0.01724393,0.07416458,0.02450509,0.06173086,0.05187156,0.02756887,0.08245407,0.1027959,0.009174679,0.1064087,0.1058486,0.3277223,0.5803411,0.6288763,0,0.6292079,0,0,0.1242243,0.3334647,0.2848639,0,0.2428402,0.4431974,0.1048157,0.07768182,0.08377568,0.05045898,0.08313198,0.03861855,0.05007811,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.1077114,0.1637272
0,47.70004,4.893881,5.30816,5.30816,19.89677,104.6098,93.3948,0,93.3948,0,0,37.87085,55.79944,96.30638,0,154.9759,170.6193,14.82489,34.35997,0,42.51528,28.75738,16.27452,41.20264,0.0008379489,513.5495,0,118.0991,118.0991,2041.536,5001.765,2450.048,0,2451.083,0,0,594.7753,1059.312,2888.752,0,3997.263,3856.612,439.0079,345.2346,174.4439,440.4496,549.3375,449.0029,364.8758,2.708038E-05,0.1400538,0,0.0915295,0.0915295,0.5373932,1,1,0,1,0,0,0.1244535,0.4485254,0.6227604,0,0.4226143,0.5914595,0.05581366,0.09652501,0.0503849,0.08406797,0.1026933,0.06710675,0.05540221,0.06496308,0.1204332,0,0.08775219,0.08663189,0.3580715,0.6724713,0.6549209,0,0.6550519,0,0,0.1051764,0.4359849,0.2805,0,0.2754892,0.4929761,0.0664404,0.07309332,0.04952471,0.05117152,0.09024043,0.04247152,0.04826458,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.2211185,0.1728598
0,33.4036,4.441125,5.814797,5.814797,53.61032,109.1063,11.6296,0,11.69001,0,0,52.6022,20.4898,6.71435,0,29.29132,42.06554,0,25.34617,6.391871,27.81098,12.78375,30.30778,39.52729,7.109642,705.9067,0,100.7152,94.21048,1626.342,3541.715,1106.728,0,1106.155,0,0,181.567,1269.479,185.0257,0,2745.842,5502.438,0,357.8583,79.62239,222.3733,675.6195,191.7561,371.7608,0.2297656,0.1925129,0,0.07805663,0.07301529,0.4281017,0.708093,0.4517168,0,0.4512924,0,0,0.0379919,0.5375131,0.03988805,0,0.2903066,0.8438674,0,0.1000545,0.02299746,0.04244406,0.1263004,0.02865935,0.05644762,0.1181961,0.1299351,0,0.06844935,0.06676891,0.3314825,0.6099623,0.4978102,0,0.4979648,0,0,0.1026265,0.6050485,0.170133,0,0.2533857,0.5425981,0.05985831,0.08048876,0.03493729,0.04581152,0.0905012,0.03791643,0.04755145,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.2055992,0.1728575
0,20.17802,4.111682,7.873274,7.962241,19.96746,84.24144,48.59254,0,48.56353,0,0,55.8373,21.82167,0,0,82.80758,141.3506,1.18694,21.85393,9.270305,20.52415,16.48952,36.68029,35.02998,0.00116545,293.633,0,79.62239,79.62239,207.6298,1791.792,87.22195,0,94.21048,0,0,607.4315,1946.792,35.60821,0,1908.973,2137.718,413.7304,178.0411,0,198.2582,241.5067,71.21642,312.4609,3.766438E-05,0.08007877,0,0.06170918,0.06170918,0.05465436,0.3582319,0.0356001,0,0.03843627,0,0,0.1271017,0.8242955,0.007676458,0,0.2018279,0.3278456,0.05259998,0.04977895,0,0.03784125,0.04514731,0.01064381,0.04744361,0.1629688,0.1387048,0,0.0617741,0.06065381,0.2701919,0.4925481,0.2997105,0,0.300275,0,0,0.1423679,0.7552954,0.1384392,0,0.2002852,0.4206726,0.1219499,0.1050831,0.03197583,0.03677479,0.09651203,0.03310356,0.04184889,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.124656,0.1642037
0,17.44441,3.753435,10.21045,10.21045,17.11832,50.9007,45.50832,0,45.49284,0,0,44.64885,86.71397,1.678587,0,142.5667,212.599,14.96676,16.36086,9.270305,18.15672,24.38294,34.86874,27.35126,9.649402,385.162,0,61.67524,61.67524,775.2475,965.3736,641.9372,0,635.9841,0,0,928.5518,2361.765,118.0991,0,378.5208,1630.624,1520.364,409.1075,244.1177,87.22195,418.3021,320.4741,167.0173,0.3118441,0.1050403,0,0.04779973,0.04779973,0.2040682,0.1930066,0.2620101,0,0.2594707,0,0,0.1942944,1,0.02545993,0,0.04001946,0.2500765,0.1932928,0.1143834,0.07050888,0.01664793,0.07819748,0.04789718,0.02535967,0.2572752,0.1809869,0,0.04445206,0.04389191,0.2876239,0.4036687,0.2011374,0,0.2016213,0,0,0.2125879,0.8014872,0.1315728,0,0.1611658,0.3090004,0.1986723,0.1766766,0.04411139,0.02575123,0.1353411,0.03587019,0.03206486,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.1396599,0.1660912
0,9.787766,3.753435,12.04614,12.04614,23.31973,82.85011,24.12153,0,24.26711,0,0,61.56174,165.4271,2.055841,0,149.1417,158.2292,35.68742,8.559152,0,18.99107,18.23415,25.34617,22.73855,11.86231,1000.842,0,35.60821,35.60821,1770.434,2781.175,399.7014,0,405.9963,0,0,1486.203,1892.294,2177.68,0,1076.528,151.0729,3911.955,969.306,174.4439,79.62239,1184.749,306.3136,100.7152,0.3833598,0.2729468,0,0.02759718,0.02759718,0.466031,0.5560386,0.1631403,0,0.1656396,0,0,0.3109797,0.8012203,0.4694667,0,0.1138169,0.0231689,0.4973499,0.2710107,0.0503849,0.01519741,0.2214772,0.04578079,0.01529245,0.3024436,0.2296392,0,0.02974415,0.02974415,0.330968,0.4330828,0.1761942,0,0.1772783,0,0,0.2619831,0.6910079,0.1910732,0,0.1979745,0.3185845,0.2521301,0.2435936,0.05045243,0.02659626,0.1716725,0.0374105,0.02895693,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.1922288,0.1777175
0,34.62546,3.936636,13.37615,13.37615,45.57019,14.6336,10.74821,0,10.74821,0,0,82.55196,102.3494,72.91855,0,130.101,163.361,94.7131,35.50932,4.597001,21.36496,39.6163,15.52127,19.79028,11.86306,1522.447,0,0,0,1925.837,2587.734,428.78,0,433.1929,0,0,1989.316,1003.372,526.954,0,3866.958,3161.644,851.6271,1807.293,213.6493,174.4439,1732.791,251.7882,201.4305,0.383384,0.4151975,0,0,0,0.5069376,0.5173642,0.1750088,0,0.1767354,0,0,0.4162535,0.4248401,0.1136013,0,0.4088377,0.4848774,0.1082724,0.5053057,0.06170866,0.03329586,0.3239283,0.03763158,0.03058491,0.2879538,0.2587464,0,0.0316283,0.0316283,0.3661223,0.4583303,0.1967503,0,0.1975701,0,0,0.271848,0.5383666,0.1685711,0,0.2672259,0.4565032,0.2120567,0.298671,0.0504376,0.03594423,0.1854805,0.03802093,0.0352484,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.2364722,0.1901824
