vRoot,vBones#srfBind_Cn_Pelvis,vBones#srfBind_Cn_SpineA,vBones#srfBind_Cn_SpineB,vBones#srfBind_Cn_SpineC,vBones#srfBind_Cn_Neck,vBones#srfBind_Cn_Head,aRoot,aBones#srfBind_Cn_Pelvis,aBones#srfBind_Cn_SpineA,aBones#srfBind_Cn_SpineB,aBones#srfBind_Cn_SpineC,aBones#srfBind_Cn_Neck,aBones#srfBind_Cn_Head,p0Root,p0Bones#srfBind_Cn_Pelvis,p0Bones#srfBind_Cn_SpineA,p0Bones#srfBind_Cn_SpineB,p0Bones#srfBind_Cn_SpineC,p0Bones#srfBind_Cn_Neck,p0Bones#srfBind_Cn_Head,pRoot,pBones#srfBind_Cn_Pelvis,pBones#srfBind_Cn_SpineA,pBones#srfBind_Cn_SpineB,pBones#srfBind_Cn_SpineC,pBones#srfBind_Cn_Neck,pBones#srfBind_Cn_Head,wRoot,wBones#srfBind_Cn_Pelvis,wBones#srfBind_Cn_SpineA,wBones#srfBind_Cn_SpineB,wBones#srfBind_Cn_SpineC,wBones#srfBind_Cn_Neck,wBones#srfBind_Cn_Head,pEndEff#Hand_L,pEndEff#Hand_R,pEndEff#srfBind_Lf_FootA,pEndEff#srfBind_Rt_FootA,wEndEff#Hand_L,wEndEff#Hand_R,wEndEff#srfBind_Lf_FootA,wEndEff#srfBind_Rt_FootA,p0,p
0,61.61893,25.23476,50.56746,50.55353,2.907398,4.111682,0,289.2826,50.35762,222.3733,225.2062,0,0,0,0.1766077,0.05778303,0.09286613,0.0940492,0,0,0,0.1666833,0.2748801,0.2431084,0.2434332,0,0,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.04949867,0.1116058
0,68.29921,24.41181,53.51826,53.51826,2.65408,4.111682,0,191.7561,284.8658,558.4937,557.3574,0,0,0,0.1170676,0.3268703,0.2332347,0.2327601,0,0,0,0.1659133,0.2471656,0.2381542,0.2383308,0,0,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1092569,0.1072182
0,73.27513,18.50259,37.11936,37.10038,2.055841,3.936636,0,230.7677,216.5963,818.2166,818.9911,0,0,0,0.1408842,0.2485342,0.3416985,0.3420219,0,0,0,0.154874,0.2158369,0.2255084,0.2256422,0,0,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1323596,0.0993392
0,76.59374,15.83577,27.81098,27.81098,2.373881,3.753435,0,390.0687,155.2126,440.4496,440.4496,0,0,0,0.2381379,0.1780993,0.1839378,0.1839378,0,0,0,0.1805957,0.1939841,0.1918975,0.191798,0,0,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.09288539,0.09069447
0,83.01151,15.20027,35.42988,35.42988,2.373881,3.357175,0,137.91,112.6031,185.0257,185.0257,0,0,0,0.08419441,0.1292068,0.07726929,0.07726929,0,0,0,0.2537128,0.1587629,0.1520694,0.1518681,0.004193604,0,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.04319058,0.08480351
0,82.96057,14.82489,38.36978,38.36978,2.65408,3.140349,0,563.016,112.6031,249.2576,246.701,0,0,0,0.3437227,0.1292068,0.1040934,0.1030257,0,0,0,0.4186473,0.1583872,0.145325,0.1450251,0.01258081,0,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.07723677,0.1019088
0,66.85014,14.34187,34.70674,34.72703,3.140349,2.65408,0,1189.555,155.2126,524.5424,524.5424,35.60821,0,0,0.7262265,0.1780993,0.2190561,0.2190561,0.03774244,0,0,0.5920205,0.1772166,0.1674352,0.16731,0.02516162,0,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1610559,0.130557
0,44.44327,14.14404,29.21908,29.19496,3.936636,2.055841,0,1437.631,213.6493,524.5424,525.7496,35.60821,0,0,0.8776774,0.2451527,0.2190561,0.2195603,0.03774244,0,0,0.6756585,0.1882686,0.1710788,0.1712669,0.03354883,0,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1840907,0.1432373
0,56.12672,16.31775,32.614,32.5924,5.035762,1.678587,0,1019.668,159.2448,302.1458,302.1458,35.60821,0,0,0.62251,0.182726,0.1261803,0.1261803,0.03774244,0,0,0.6001818,0.1720392,0.1430538,0.1434431,0.03774244,0,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1259996,0.1270781
0,80.93172,18.72963,36.71867,36.73785,6.167525,1.678587,0,666.1699,94.21048,210.6611,213.6493,35.60821,0,0,0.4066983,0.1081022,0.08797496,0.08922289,0.03774244,0,0,0.451995,0.1452869,0.1095145,0.1099865,0.03947948,0.007525385,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.08551536,0.1025587
0,98.51943,18.23415,38.60771,38.60771,7.506873,1.678587,0,391.6906,100.7152,181.567,181.567,35.60821,0,0,0.2391281,0.1155661,0.07582488,0.07582488,0.03774244,0,0,0.341517,0.1346036,0.09643977,0.09662977,0.04295358,0.02257616,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.06543588,0.09180276
0,105.5284,16.86961,37.27087,37.27087,8.961206,2.907398,0,404.4319,123.3505,236.1982,236.1982,50.35762,35.60821,0,0.2469067,0.1415389,0.09863963,0.09863963,0.05337587,0.06772847,0,0.3435244,0.150755,0.1118846,0.1118486,0.04816473,0.04515231,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.09952009,0.105962
0,101.9218,14.68165,32.57077,32.57077,10.54976,3.936636,0,698.6849,159.2448,337.8093,335.9274,50.35762,35.60821,0,0.4265489,0.182726,0.1410738,0.1402879,0.05337587,0.06772847,0,0.4442339,0.1862106,0.1404597,0.1401977,0.05297171,0.05267769,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1338467,0.1311935
0,84.33338,12.33505,25.31836,25.31836,12.27781,5.035762,0,1004.004,198.2582,453.219,453.219,50.35762,35.60821,0,0.6129469,0.227492,0.1892705,0.1892705,0.05337587,0.06772847,0,0.5754912,0.2133746,0.1651787,0.1650809,0.05604164,0.05579481,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.171017,0.1560086
0,58.89499,11.56887,19.43108,19.43108,14.09415,6.167525,0,1244.259,238.8672,453.219,453.219,61.67524,0,0,0.759623,0.274089,0.1892705,0.1892705,0.06537182,0,0,0.6476015,0.2106887,0.1664478,0.1665143,0.0587074,0.05450366,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1726912,0.1637567
0,47.64092,14.6336,26.56739,26.56739,16.05665,7.600129,0,1181.534,159.2448,381.8558,383.5124,50.35762,50.35762,0,0.7213294,0.182726,0.1594682,0.1601601,0.05337587,0.09578253,0,0.6100189,0.1692411,0.143226,0.1432467,0.06116396,0.07138041,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1784309,0.1549912
0,64.96902,17.88308,37.23305,37.23305,18.07896,9.194004,0,744.3751,61.67524,219.5038,219.5038,61.67524,50.35762,0,0.4544429,0.07076947,0.09166781,0.09166781,0.06537182,0.09578253,0,0.488115,0.1074906,0.1118075,0.1116589,0.06607708,0.07449752,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1229937,0.1292875
0,80.13568,18.31125,42.68065,42.68065,20.28248,10.68247,0,466.9977,50.35762,142.4329,137.91,71.21642,50.35762,0,0.2851033,0.05778303,0.05948192,0.05759313,0.07548487,0.09578253,0,0.3545244,0.06171078,0.09162822,0.09118052,0.06832442,0.06385502,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.09724098,0.1021981
0,86.55132,18.27274,42.44895,42.43235,22.58312,12.39203,0,421.3224,0,249.2576,251.7882,71.21642,0,0,0.2572183,0,0.1040934,0.1051502,0.07548487,0,0,0.2673134,0.0414079,0.08607327,0.08574618,0.07675192,0.03192751,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.07057106,0.08128613
0,82.50928,17.60519,36.73785,36.73785,25.01044,12.948,0,312.4609,50.35762,228.0039,225.2062,50.35762,0,0,0.1907582,0.05778303,0.09521755,0.0940492,0.05337587,0,0,0.2405881,0.05424857,0.08678851,0.0865403,0.08886271,0.0106425,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.06249956,0.07598566
0,77.36247,16.23118,32.39729,32.41903,24.23806,12.04614,0,373.4623,61.67524,146.8164,146.8164,133.2337,0,0,0.2279997,0.07076947,0.06131256,0.06131256,0.1412193,0,0,0.2765141,0.07909846,0.09455382,0.09464413,0.1096371,0,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.07738718,0.08555812
0,73.17893,14.2433,30.26126,30.26126,20.76301,11.13449,0,552.7888,100.7152,251.7882,254.2936,123.3505,0,0,0.3374789,0.1155661,0.1051502,0.1061965,0.1307436,0,0,0.359953,0.114945,0.1198661,0.120085,0.1192779,0,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1032147,0.1068819
0,62.94231,11.75012,25.26266,25.29053,18.15672,10.14123,0,804.1487,133.2337,388.44,388.44,112.6031,0,0,0.4909348,0.1528795,0.1622179,0.1622179,0.1193521,0,0,0.4528458,0.1491329,0.1448249,0.1450574,0.118524,0,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1358618,0.126716
0,51.4513,9.569424,20.93196,20.93196,16.44674,9.194004,0,980.3619,159.2448,529.3547,529.3547,100.7152,0,0,0.5985134,0.182726,0.2210658,0.2210658,0.1067517,0,0,0.4919112,0.1677793,0.1577381,0.1578544,0.1055653,0,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1632951,0.1334808
0,40.77298,9.345982,25.92323,25.89605,15.61178,7.962241,0,823.6226,188.421,246.701,246.701,87.22195,0,0,0.5028236,0.2162043,0.1030257,0.1030257,0.09244972,0,0,0.4611146,0.1763825,0.1410295,0.1410295,0.1013494,0,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1224512,0.1258373
0,38.51638,12.67306,28.13833,28.16335,15.56659,6.920994,0,502.3162,94.21048,289.2826,289.2826,71.21642,0,0,0.3066653,0.1081022,0.1208084,0.1208084,0.07548487,0,0,0.3897201,0.1667676,0.1249093,0.1250244,0.1192477,0,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.09160084,0.1168545
0,39.13326,12.22031,19.39479,19.39479,16.01272,5.567245,0,557.3574,178.0411,273.512,273.512,142.4329,0,0,0.3402681,0.2042939,0.1142224,0.1142224,0.1509698,0,0,0.3201924,0.1629573,0.1106749,0.1109052,0.1550163,0,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1195286,0.11295
0,34.48276,7.873274,13.32338,13.32338,12.22031,4.279575,0,495.9655,133.2337,254.2936,256.7745,238.8672,0,0,0.3027882,0.1528795,0.1061965,0.1072326,0.2531841,0,0,0.2523532,0.1442026,0.1059391,0.1062845,0.185339,0.0106425,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1296331,0.1123259
0,37.64698,7.412442,12.948,12.89348,6.2807,2.907398,0,228.0039,100.7152,230.7677,230.7677,181.567,0,0,0.1391969,0.1155661,0.09637175,0.09637175,0.1924495,0,0,0.1821348,0.129117,0.09523369,0.09523904,0.1829322,0.03192751,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.0930452,0.1066253
0,44.49079,9.642754,19.32202,19.32202,5.439245,1.678587,0,159.2448,79.62239,222.3733,222.3733,137.91,50.35762,0,0.09721933,0.09136299,0.09286613,0.09286613,0.1461758,0.09578253,0,0.1271348,0.1003615,0.07887211,0.07906261,0.1612663,0.0607379,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1052855,0.09790984
0,49.25488,12.44874,26.48773,26.48773,7.412442,0,0,133.2337,106.8246,133.2337,128.3873,112.6031,50.35762,0,0.08133953,0.1225763,0.05564025,0.05361629,0.1193521,0.09578253,0,0.1057561,0.08415378,0.05786953,0.05863524,0.1440032,0.07890579,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.09112604,0.09046733
0,51.99607,15.65683,30.92896,30.92896,9.117065,1.18694,0,178.0411,0,50.35762,61.67524,128.3873,35.60821,0,0.1086945,0,0.02103003,0.02575643,0.1360823,0.06772847,0,0.1234877,0.06411386,0.04405193,0.04595773,0.1545379,0.08643118,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.06735634,0.09121399
0,53.13518,16.57474,32.5924,32.5924,10.48278,3.140349,0,256.7745,79.62239,71.21642,79.62239,170.771,50.35762,0,0.1567615,0.09136299,0.02974096,0.0332514,0.1810064,0.09578253,0,0.1625061,0.06333493,0.04485444,0.04668953,0.1655926,0.1049745,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.102499,0.1035115
0,53.55774,15.0606,31.60484,31.62712,12.67306,4.893881,0,347.0661,50.35762,167.0173,167.0173,222.3733,50.35762,0,0.2118847,0.05778303,0.06974874,0.06974874,0.2357015,0.09578253,0,0.2011572,0.05694443,0.05403965,0.05502392,0.1620426,0.1554453,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1263214,0.1241791
0,54.61274,13.9434,28.43715,28.46191,17.24132,6.608606,0,441.8866,50.35762,185.0257,181.567,79.62239,123.3505,0,0.2697729,0.05778303,0.07726929,0.07582488,0.08439466,0.2346183,0,0.2209323,0.05133285,0.05624406,0.05615263,0.128753,0.2540488,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1456249,0.1498276
0,58.16078,12.948,26.24729,26.24729,19.24896,10.34751,0,348.888,35.60821,100.7152,100.7152,79.62239,201.4305,0,0.212997,0.04085877,0.04206007,0.04206007,0.08439466,0.3831301,0,0.212309,0.0328806,0.04798569,0.04766471,0.1021015,0.3832942,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1750438,0.1794282
0,65.16389,11.98752,25.65006,25.65006,16.78589,16.95292,0,282.6315,0,50.35762,50.35762,79.62239,278.1091,0,0.1725473,0,0.02103003,0.02103003,0.08439466,0.5289764,0,0.2017316,0.02003993,0.04143505,0.04127456,0.08707968,0.5289716,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.2063446,0.2175082
0,69.05826,11.00724,24.15071,24.15071,14.43976,26.16665,0,287.0827,0,94.21048,94.21048,87.22195,356.0823,0,0.1752647,0,0.03934359,0.03934359,0.09244972,0.677285,0,0.2160428,0.02003993,0.0489209,0.04904474,0.0897647,0.6255449,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.2594621,0.2517225
0,67.40634,9.787766,21.46365,21.46365,12.10447,37.98229,0,412.1952,35.60821,167.0173,167.0173,87.22195,430.256,0,0.2516462,0.04085877,0.06974874,0.06974874,0.09244972,0.8183668,0,0.2579332,0.03432354,0.06483467,0.06523991,0.09237775,0.6083216,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.3239036,0.2570742
0,60.9869,8.476453,18.19547,18.19547,9.787766,52.36059,0,585.1034,50.35762,236.1982,238.8672,87.22195,273.512,0,0.3572071,0.05778303,0.09863963,0.09975424,0.09244972,0.5202324,0,0.2997946,0.05421873,0.07881983,0.07965858,0.09491885,0.4593344,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.2515761,0.2214157
0,52.25285,7.121644,16.53218,16.53218,7.783291,61.5045,0,538.8507,61.67524,185.0257,188.421,94.21048,50.35762,0,0.3289697,0.07076947,0.07726929,0.0786872,0.09985711,0.09578253,0,0.3102317,0.06769358,0.07983087,0.08085542,0.09815405,0.2535151,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1135356,0.1607224
0,43.07494,5.934703,15.43024,15.47582,6.2807,63.26604,0,475.0732,79.62239,191.7561,195.0343,94.21048,35.60821,0,0.2900334,0.09136299,0.08008,0.08144899,0.09985711,0.06772847,0,0.2927147,0.07330517,0.07465155,0.07575022,0.1013323,0.1016648,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1036729,0.1114311
0,34.19556,5.692367,13.16381,13.16381,5.814797,64.26036,0,424.3211,50.35762,142.4329,142.4329,100.7152,0,0,0.2590491,0.05778303,0.05948192,0.05948192,0.1067517,0,0,0.2620002,0.071017,0.06847643,0.06919289,0.105173,0.02569327,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.07149339,0.08339676
0,29.83932,4.893881,11.56887,11.56887,6.818455,64.46832,0,378.5208,61.67524,142.4329,146.8164,100.7152,0,0,0.2310879,0.07076947,0.05948192,0.06131256,0.1067517,0,0,0.2350132,0.07017176,0.07240757,0.07275478,0.1028269,0.01816789,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.07022697,0.0786476
0,29.62609,2.907398,9.569424,9.495527,8.882252,63.88655,0,343.3933,61.67524,195.0343,191.7561,106.8246,0,0,0.2096425,0.07076947,0.08144899,0.08008,0.1132273,0,0,0.2144209,0.06932653,0.07890808,0.07882386,0.1092367,0.03971836,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.07475531,0.08615243
0,32.11338,2.373881,8.476453,8.476453,11.6296,62.49302,0,318.4897,61.67524,266.4675,264.0777,61.67524,50.35762,0,0.1944387,0.07076947,0.1112805,0.1102825,0.06537182,0.09578253,0,0.1941598,0.06932653,0.08238884,0.08232954,0.1198596,0.09259158,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1009772,0.1036989
0,35.84498,2.907398,12.72853,12.67306,9.787766,60.30156,0,312.4609,61.67524,155.2126,159.2448,181.567,87.22195,0,0.1907582,0.07076947,0.06481893,0.06650281,0.1924495,0.1659002,0,0.1722546,0.06644066,0.07105425,0.07124165,0.1417253,0.1533255,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1372042,0.1216672
0,39.98797,4.441125,14.91962,14.91962,4.279575,57.30666,0,216.5963,50.35762,133.2337,133.2337,155.2126,112.6031,0,0.1322326,0.05778303,0.05564025,0.05564025,0.1645155,0.2141762,0,0.1492889,0.06023137,0.05357683,0.05452453,0.142063,0.2021516,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1362124,0.1293611
0,41.59401,5.934703,13.00229,13.00229,3.753435,53.5051,0,188.421,50.35762,71.21642,71.21642,118.0991,137.91,0,0.1150315,0.05778303,0.02974096,0.02974096,0.1251775,0.2623112,0,0.1402959,0.05546502,0.03683204,0.03838793,0.125686,0.2184337,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1342576,0.1251715
0,41.91455,7.506873,13.21722,13.21722,6.71435,48.91042,0,230.7677,35.60821,35.60821,50.35762,79.62239,118.0991,0,0.1408842,0.04085877,0.01487048,0.02103003,0.08439466,0.2246299,0,0.1531345,0.05214161,0.03265515,0.03470833,0.08875534,0.2021177,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.111712,0.1122514
0,44.90057,9.039472,14.537,14.537,9.569424,44.9946,0,295.7841,50.35762,87.22195,87.22195,61.67524,71.21642,0,0.180577,0.05778303,0.03642509,0.03642509,0.06537182,0.1354569,0,0.1902754,0.04760175,0.04242621,0.043795,0.05445359,0.1711446,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.09071754,0.1012645
0,50.95603,10.68247,16.86961,16.8278,11.44645,42.29934,0,380.1919,50.35762,146.8164,146.8164,0,71.21642,0,0.2321081,0.05778303,0.06131256,0.06131256,0,0.1354569,0,0.2347453,0.0477619,0.05689416,0.0573687,0.02390426,0.1506945,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.08896359,0.09683821
0,60.41827,12.22031,20.62686,20.66098,12.33505,39.66961,0,507.3394,0,216.5963,216.5963,0,79.62239,0,0.309732,0,0.09045361,0.09045361,0,0.1514455,0,0.2718175,0.05058143,0.06993943,0.0695197,0.01452707,0.1443394,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1036189,0.1003979
0,69.70805,12.22031,26.48773,26.48773,12.22031,37.02435,0,483.0138,87.22195,142.4329,137.91,0,79.62239,0,0.2948811,0.1000831,0.05948192,0.05759313,0,0.1514455,0,0.3101554,0.06809228,0.07458657,0.07382023,0.02638838,0.146116,0.3341562,0.3341562,0.3431842,0.4024596,0.4515601,0.6745545,1,0,0,0,0,0,0,0,0,0.1042681,0.1105074
