vRoot,vBones#srfBind_Cn_Pelvis,vBones#srfBind_Cn_SpineA,vBones#srfBind_Cn_SpineB,vBones#srfBind_Cn_SpineC,vBones#srfBind_Cn_Neck,vBones#srfBind_Cn_Head,aRoot,aBones#srfBind_Cn_Pelvis,aBones#srfBind_Cn_SpineA,aBones#srfBind_Cn_SpineB,aBones#srfBind_Cn_SpineC,aBones#srfBind_Cn_Neck,aBones#srfBind_Cn_Head,p0Root,p0Bones#srfBind_Cn_Pelvis,p0Bones#srfBind_Cn_SpineA,p0Bones#srfBind_Cn_SpineB,p0Bones#srfBind_Cn_SpineC,p0Bones#srfBind_Cn_Neck,p0Bones#srfBind_Cn_Head,pRoot,pBones#srfBind_Cn_Pelvis,pBones#srfBind_Cn_SpineA,pBones#srfBind_Cn_SpineB,pBones#srfBind_Cn_SpineC,pBones#srfBind_Cn_Neck,pBones#srfBind_Cn_Head,wRoot,wBones#srfBind_Cn_Pelvis,wBones#srfBind_Cn_SpineA,wBones#srfBind_Cn_SpineB,wBones#srfBind_Cn_SpineC,wBones#srfBind_Cn_Neck,wBones#srfBind_Cn_Head,pEndEff#Hand_L,pEndEff#Hand_R,pEndEff#srfBind_Lf_FootA,pEndEff#srfBind_Rt_FootA,wEndEff#Hand_L,wEndEff#Hand_R,wEndEff#srfBind_Lf_FootA,wEndEff#srfBind_Rt_FootA,p0,p
0,12.39203,2.907398,5.934703,5.934703,0,39.25907,0,79.62239,0,0,0,0,219.5038,0,0.01067629,0,0,0,0,0.3553104,0,0.01460916,0.01958185,0.03450941,0.03450941,0,0.2861764,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1119425,0.1024787
0,13.9434,2.907398,5.692367,5.692367,0,44.79061,0,35.60821,0,0,0,0,238.8672,0,0.004774583,0,0,0,0,0.386654,0,0.01152847,0,0.04528568,0.04528568,0,0.2697166,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1211041,0.09575894
0,14.7773,2.907398,5.30816,5.30816,0,51.1492,0,0,0,35.60821,35.60821,0,159.2448,0,0,0,0.1162476,0.1162476,0,0.2577693,0,0.008880042,0,0.05560979,0.05560979,0,0.2417161,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1113713,0.0906553
0,14.82489,2.65408,5.173754,5.173754,0,55.30489,0,0,0,35.60821,35.60821,0,61.67524,0,0,0,0.1162476,0.1162476,0,0.0998336,0,0.007781261,0,0.05927942,0.05927942,0,0.2150531,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.0621075,0.08524751
0,13.9434,2.65408,5.692367,5.692367,0,55.8373,0,61.67524,0,50.35762,50.35762,0,61.67524,0,0.00826982,0,0.1643989,0.1643989,0,0.0998336,0,0.008704229,0,0.06529843,0.06529843,0,0.205971,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.07579646,0.0836862
0,11.98752,2.373881,7.219878,7.219878,0,54.97272,0,79.62239,0,0,0,0,87.22195,0,0.01067629,0,0,0,0,0.141186,0,0.009616684,0,0.07062487,0.07062487,0,0.212212,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.04515203,0.08741076
0,9.117065,2.65408,8.050224,8.050224,0,52.66912,0,118.0991,0,0,0,0,123.3505,0,0.0158355,0,0,0,0,0.1996672,0,0.01021842,0,0.08666497,0.08666497,0,0.2346386,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.06393144,0.09877536
0,5.30816,2.373881,8.223367,8.223367,0,48.93922,0,151.0729,0,0,0,0,167.0173,0,0.02025684,0,0,0,0,0.2703507,0,0.01025034,0,0.08756044,0.08756044,0,0.2738746,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.08644012,0.1107786
0,2.055841,2.373881,7.600129,7.600129,0,43.7564,0,112.6031,0,35.60821,35.60821,0,210.6611,0,0.01509856,0,0.1162476,0.1162476,0,0.3409967,0,0.009395598,0,0.1046789,0.1046789,0,0.3204184,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1389057,0.1282813
0,4.597001,2.055841,6.391871,6.391871,0,37.1573,0,35.60821,0,61.67524,61.67524,0,254.2936,0,0.004774583,0,0.2013467,0.2013467,0,0.4116246,0,0.007545893,0,0.1108674,0.1108674,0,0.3586658,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1825295,0.1407348
0,3.936636,2.055841,4.597001,4.597001,0,29.31536,0,0,0,94.21048,94.21048,0,295.7841,0,0,0,0.3075622,0.3075622,0,0.4787853,0,0.005420709,0,0.1196686,0.1196686,0,0.384382,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.2312755,0.1498009
0,3.357175,2.055841,3.753435,3.753435,0,20.66098,0,0,0,0,0,0,264.0777,0,0,0,0,0,0,0.4274621,0,0.0036877,0,0.09706432,0.09706432,0,0.3971824,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1333354,0.1515955
0,2.65408,1.18694,2.907398,2.907398,0,13.27041,0,0,0,50.35762,50.35762,0,241.5067,0,0,0,0.1643989,0.1643989,0,0.3909265,0,0.002021207,0,0.09053166,0.09053166,0,0.4020076,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1657332,0.1493102
0,2.055841,1.678587,1.18694,1.18694,0,9.495527,0,0,0,0,0,0,236.1982,0,0,0,0,0,0,0.3823337,0,0.001429396,0,0.05960768,0.05960768,0,0.4012684,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1192588,0.1424557
0,1.678587,0,1.18694,1.18694,0,12.16253,0,0,0,0,0,0,233.4987,0,0,0,0,0,0,0.377964,0,0.001421844,0,0.0357501,0.0357501,0,0.3984768,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1178958,0.1348397
0,1.18694,0,1.18694,1.18694,0,18.42629,0,50.35762,0,0,0,0,236.1982,0,0.006752281,0,0,0,0,0.3823337,0,0.001619952,0,0.0145405,0.0145405,0,0.3972332,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1199626,0.128143
0,2.907398,0,1.18694,1.18694,0,25.75968,0,0,0,0,0,0,241.5067,0,0,0,0,0,0,0.3909265,0,0.001670073,0,0.01974587,0.01974587,0,0.4031873,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1219391,0.131436
0,3.936636,1.18694,1.18694,1.18694,0,33.57188,0,35.60821,0,0,0,0,249.2576,0,0.004774583,0,0,0,0,0.4034728,0,0.001559533,0,0.02447769,0.02447769,0,0.3997231,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1263503,0.1314818
0,5.035762,1.678587,1.18694,1.18694,0,41.71239,0,0,0,0,0,0,261.6659,0,0,0,0,0,0,0.4235582,0,0.001744208,0,0.04402455,0.04402455,0,0.385989,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1321177,0.1315588
0,5.814797,1.678587,1.678587,2.055841,0,50.23202,0,0,0,0,0,0,278.1091,0,0,0,0,0,0,0.4501748,0,0.002063178,0,0.06744894,0.06744894,0,0.3631767,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1404201,0.1291015
0,6.052233,2.373881,2.907398,2.907398,0,59.15754,0,0,0,50.35762,50.35762,0,287.0827,0,0,0,0.1643989,0.1643989,0,0.4647003,0,0.002500175,0,0.08665554,0.08665554,0,0.3309231,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1887449,0.1218768
0,5.934703,3.140349,3.936636,4.111682,0,68.33015,0,0,0,50.35762,50.35762,0,146.8164,0,0,0,0.1643989,0.1643989,0,0.2376515,0,0.003789429,0,0.09516004,0.09516004,0,0.272467,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1179231,0.1114715
0,5.567245,3.357175,5.934703,5.934703,0,72.82188,0,50.35762,0,50.35762,50.35762,0,71.21642,0,0.006752281,0,0.1643989,0.1643989,0,0.1152779,0,0.004958824,0,0.09516003,0.09516003,0,0.2300888,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.08045572,0.1007024
0,4.893881,3.753435,7.219878,7.219878,0,74.12584,0,50.35762,0,50.35762,50.35762,0,61.67524,0,0.006752281,0,0.1643989,0.1643989,0,0.0998336,0,0.006569247,0,0.08665554,0.08665554,0,0.2118289,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.07563828,0.09217086
0,5.035762,3.936636,8.050224,8.050224,0,73.93553,0,71.21642,0,0,0,0,79.62239,0,0.009549166,0,0,0,0,0.1288846,0,0.007878192,0,0.06744894,0.06744894,0,0.2131631,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.04119746,0.08763343
0,5.934703,4.111682,8.961206,8.961206,0,72.23911,0,94.21048,0,0,0,0,118.0991,0,0.01263236,0,0,0,0,0.1911668,0,0.008360639,0,0.04402455,0.04402455,0,0.2331005,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.06094609,0.08701827
0,8.223367,4.279575,9.715529,9.715529,0,69.05826,0,71.21642,0,0,0,0,167.0173,0,0.009549166,0,0,0,0,0.2703507,0,0.008225756,0,0.03171525,0.03171525,0,0.2704504,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.08532404,0.09407643
0,6.818455,4.279575,10.27921,10.27921,0,64.45738,0,87.22195,0,0,0,0,216.5963,0,0.01169529,0,0,0,0,0.3506041,0,0.007756104,0,0.02765071,0.02043757,0,0.3097524,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1105807,0.1030583
0,5.814797,4.441125,10.54976,10.54976,0,58.52301,0,61.67524,0,0,0,0,264.0777,0,0.00826982,0,0,0,0,0.4274621,0,0.007412316,0,0.03174995,0.02384197,0,0.3374508,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1341974,0.1124293
0,6.052233,4.441125,10.68247,10.68247,0,51.50604,0,0,0,0,0,0,291.4659,0,0,0,0,0,0,0.4717954,0,0.006936322,0,0.04845555,0.03113624,0,0.3485136,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.147164,0.1192243
0,6.71435,4.441125,10.68247,10.68247,0,44.10916,0,0,0,35.60821,35.60821,0,219.5038,0,0,0,0.1162476,0.1162476,0,0.3553104,0,0.006839049,0,0.06049104,0.03864395,0,0.3414365,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1417967,0.1201317
0,7.316793,4.441125,10.54976,10.54976,0,38.47978,0,61.67524,0,35.60821,0,0,188.421,0,0.00826982,0,0.1162476,0,0,0.3049967,0,0.007239326,0,0.06652078,0.03941394,0,0.3230704,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1105909,0.1158315
0,8.050224,4.111682,9.569424,9.495527,0,34.13371,0,87.22195,0,35.60821,50.35762,0,174.4439,0,0.01169529,0,0.1162476,0.1643989,0,0.2823721,0,0.00765607,0,0.06652078,0.04095667,0,0.2970222,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.1270468,0.107739
0,9.642754,3.936636,8.392939,8.308585,0,30.92896,0,61.67524,0,35.60821,0,0,155.2126,0,0.00826982,0,0.1162476,0,0,0.2512424,0,0.008268735,0,0.06049104,0.03341611,0,0.2671593,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.0938237,0.09694119
0,11.13449,3.936636,7.316793,7.316793,0,28.90398,0,87.22195,0,0,0,0,142.4329,0,0.01169529,0,0,0,0,0.2305558,0,0.008822647,0,0.04845555,0.02644241,0,0.2398077,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.07313479,0.08578656
0,9.421051,3.560822,6.2807,6.2807,0,28.03801,0,79.62239,0,0,0,0,128.3873,0,0.01067629,0,0,0,0,0.2078203,0,0.008908218,0,0.03174995,0.0145405,0,0.2184699,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.06593681,0.07528525
0,8.476453,3.140349,5.567245,5.692367,0,28.18835,0,61.67524,0,0,0,0,123.3505,0,0.00826982,0,0,0,0,0.1996672,0,0.007980244,0,0.01771027,0.009840113,0,0.1928263,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.06314285,0.06444261
0,8.137257,2.907398,5.035762,5.035762,0,29.14667,0,61.67524,0,0,0,0,112.6031,0,0.00826982,0,0,0,0,0.1822704,0,0.006659182,0,0.007136926,0,0,0.1694881,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.05771638,0.05418239
0,8.308585,2.373881,4.279575,4.279575,0,30.74622,0,35.60821,0,0,0,0,112.6031,0,0.004774583,0,0,0,0,0.1822704,0,0.005363939,0,0,0,0,0.1492224,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.05735207,0.04674339
0,8.64106,2.055841,3.936636,3.936636,0,32.85072,0,35.60821,0,0,0,0,87.22195,0,0.004774583,0,0,0,0,0.141186,0,0.003878012,0,0,0,0,0.1306454,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.04453689,0.04097268
0,8.961206,1.678587,3.560822,3.560822,0,34.82831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002566293,0,0,0,0,0.115661,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0,0.03674643
0,9.117065,1.18694,3.560822,3.560822,0,33.44575,0,0,0,0,0,0,50.35762,0,0,0,0,0,0,0.0815138,0,0.001975005,0,0,0,0,0.1098495,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.02542607,0.03448948
0,8.961206,0,3.357175,3.140349,0,31.31375,0,0,0,0,0,0,71.21642,0,0,0,0,0,0,0.1152779,0,0.001892167,0,0,0,0,0.1095967,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.03595788,0.0342972
0,8.64106,0,3.357175,3.357175,0,29.04983,0,0,0,0,0,0,71.21642,0,0,0,0,0,0,0.1152779,0,0.00249821,0,0,0,0,0.1125593,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.03595788,0.03529646
0,7.962241,0,3.357175,3.357175,0,26.59389,0,0,0,0,0,0,79.62239,0,0,0,0,0,0,0.1288846,0,0.003615882,0,0,0,0,0.1209528,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.04020214,0.03803352
0,6.71435,1.678587,3.560822,3.560822,0,23.94567,0,50.35762,0,0,0,0,87.22195,0,0.006752281,0,0,0,0,0.141186,0,0.005091672,0,0,0,0,0.1351303,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.04474303,0.04267402
0,5.30816,1.678587,3.560822,3.357175,0,21.16621,0,61.67524,0,0,0,0,94.21048,0,0.00826982,0,0,0,0,0.1524983,0,0.006375632,0,0,0,0,0.1446767,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.04842978,0.04578987
0,3.753435,1.678587,3.753435,3.753435,0,18.19547,0,71.21642,0,0,0,0,87.22195,0,0.009549166,0,0,0,0,0.141186,0,0.006982388,0,0,0,0,0.1489262,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.04503456,0.04718431
0,2.907398,2.055841,4.441125,4.441125,0,15.01375,0,87.22195,0,0,0,0,100.7152,0,0.01169529,0,0,0,0,0.1630276,0,0.00702875,0,0,0,0,0.1505909,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.05207115,0.04770075
0,4.441125,2.055841,4.893881,4.893881,0,11.80991,0,71.21642,0,0,0,0,100.7152,0,0.009549166,0,0,0,0,0.1630276,0,0.006500571,0,0,0,0,0.1482215,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.05184745,0.04689997
0,6.391871,2.055841,4.893881,4.893881,0,8.308585,0,50.35762,0,0,0,0,112.6031,0,0.006752281,0,0,0,0,0.1822704,0,0.005560955,0,0,0,0,0.1402123,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.05755821,0.04424794
0,7.962241,2.373881,5.173754,5.173754,0,5.173754,0,0,0,0,0,0,79.62239,0,0,0,0,0,0,0.1288846,0,0.005321757,0,0,0,0,0.1281695,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.04020214,0.04051765
0,8.961206,2.373881,5.30816,5.30816,0,3.560822,0,0,0,0,0,0,71.21642,0,0,0,0,0,0,0.1152779,0,0.005368487,0,0,0,0,0.1146142,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.03595788,0.03631059
0,9.569424,2.373881,5.30816,5.30816,0,4.279575,0,0,0,0,0,0,61.67524,0,0,0,0,0,0,0.0998336,0,0.005642314,0,0,0,0,0.09579463,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.03114044,0.03046301
0,9.642754,2.373881,5.30816,5.30816,0,5.567245,0,35.60821,0,0,0,0,35.60821,0,0.004774583,0,0,0,0,0.05763895,0,0.006170868,0,0,0,0,0.07608506,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.0184766,0.02443787
0,9.421051,2.373881,5.30816,5.30816,0,7.022036,0,123.3505,0,0,0,0,35.60821,0,0.01653964,0,0,0,0,0.05763895,0,0.00693973,0,0,0,0,0.06022223,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.01970289,0.01951135
0,10.87849,2.373881,5.035762,5.035762,0,8.308585,0,94.21048,0,0,0,0,35.60821,0,0.01263236,0,0,0,0,0.05763895,0,0.008124059,0,0.007136925,0,0,0.04619268,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.01929563,0.01615901
0,12.67306,2.373881,4.597001,4.597001,0,9.194004,0,61.67524,0,0,0,0,0,0,0.00826982,0,0,0,0,0,0,0.009465165,0,0.01053782,0,0,0.03761135,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.000861973,0.014117
0,13.63692,2.373881,4.111682,4.111682,0,9.787766,0,35.60821,0,0,0,0,0,0,0.004774583,0,0,0,0,0,0,0.01117923,0,0.01392303,0,0,0.03589271,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.0004976604,0.01419432
0,13.32338,2.373881,3.753435,3.753435,0,10.14123,0,50.35762,0,0,0,0,35.60821,0,0.006752281,0,0,0,0,0.05763895,0,0.01233392,0,0.01645791,0,0,0.04147941,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.01868274,0.01631988
0,11.6296,2.055841,3.140349,3.140349,0,10.21045,0,94.21048,0,35.60821,0,0,0,0,0.01263236,0,0.1162476,0,0,0,0,0.01364492,0,0.01821703,0,0,0.05095145,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.01591001,0.01968841
0,8.392939,1.678587,3.357175,3.357175,0,10.14123,0,142.4329,0,0,0,0,35.60821,0,0.01909833,0,0,0,0,0.05763895,0,0.01533821,0,0.02365035,0.007136925,0,0.06531192,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745545,1,0,0,0,0,0,0,0,0,0.01996958,0.02603147
