vRoot,vBones#Bone_Hips,vBones#Bone_SpineA,vBones#Bone_SpineB,vBones#Bone_SpineC,vBones#Bone_Neck,vBones#Bone_Head,aRoot,aBones#Bone_Hips,aBones#Bone_SpineA,aBones#Bone_SpineB,aBones#Bone_SpineC,aBones#Bone_Neck,aBones#Bone_Head,p0Root,p0Bones#Bone_Hips,p0Bones#Bone_SpineA,p0Bones#Bone_SpineB,p0Bones#Bone_SpineC,p0Bones#Bone_Neck,p0Bones#Bone_Head,pRoot,pBones#Bone_Hips,pBones#Bone_SpineA,pBones#Bone_SpineB,pBones#Bone_SpineC,pBones#Bone_Neck,pBones#Bone_Head,wRoot,wBones#Bone_Hips,wBones#Bone_SpineA,wBones#Bone_SpineB,wBones#Bone_SpineC,wBones#Bone_Neck,wBones#Bone_Head,pEndEff#Bone_Hand_L,pEndEff#Bone_Hand_R,pEndEff#Bone_Foot_L,pEndEff#Bone_Foot_R,wEndEff#Bone_Hand_L,wEndEff#Bone_Hand_R,wEndEff#Bone_Foot_L,wEndEff#Bone_Foot_R,p0,p
0,68.58739,14.6336,6.2807,6.2807,16.70175,16.65952,0,71.21642,71.21642,0,0,0,0,0,0.02832893,0.02569097,0,0,0,0,0,0.03445083,0.03559036,0,0,0,0,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.005813454,0.007537616
0,70.02064,14.7773,5.934703,5.814797,16.48952,16.53218,0,100.7152,100.7152,0,0,0,0,0,0.04006316,0.03633253,0,0,0,0,0,0.04382912,0.04960041,0,0,0.007595391,0.007613199,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.008221467,0.01399843
0,71.02951,13.99383,5.30816,5.439245,16.01272,16.05665,0,146.8164,236.1982,0,0,0,0,0,0.0584016,0.08520735,0,0,0,0,0,0.05291991,0.06133125,0,0,0.02278617,0.0228396,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.01545475,0.02412687
0,71.85779,10.48278,5.035762,5.173754,15.24654,15.24654,0,191.7561,249.2576,0,0,35.60821,35.60821,0,0.07627799,0.08991843,0,0,0.06835852,0.06851879,0,0.06093545,0.06479919,0,0,0.05113256,0.05125244,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.05338009,0.0400813
0,72.84122,11.56887,4.747762,4.747762,14.19375,14.19375,0,100.7152,50.35762,0,0,35.60821,35.60821,0,0.04006316,0.01816626,0,0,0.06835852,0.06851879,0,0.05900305,0.05608404,0.00776032,0.007769802,0.08707434,0.08727849,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.04176102,0.05966541
0,76.0862,12.04614,4.747762,4.747762,12.78375,12.78375,0,207.6298,195.0343,0,0,61.67524,61.67524,0,0.08259234,0.07035765,0,0,0.1184004,0.118678,0,0.05647428,0.06149822,0.03287325,0.03291341,0.1352109,0.1355279,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.07793838,0.09166106
0,79.66839,10.07153,4.747762,4.747762,11.19758,11.19758,0,87.22195,123.3505,50.35762,50.35762,106.8246,106.8246,0,0.03469571,0.04449807,0.06984288,0.06992821,0.2050756,0.2055564,0,0.05125764,0.06728545,0.07250441,0.07359662,0.1785193,0.1775471,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1336139,0.1244782
0,80.19719,12.61736,3.140349,3.140349,8.137257,8.137257,0,87.22195,352.5035,112.6031,112.6031,128.3873,128.3873,0,0.03469571,0.1271639,0.1561735,0.1563642,0.2464702,0.2470481,0,0.05804557,0.07695138,0.1088851,0.1110254,0.1990415,0.1967267,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1870043,0.1463072
0,77.33515,20.66098,2.65408,2.65408,5.173754,5.173754,0,207.6298,163.1774,94.21048,100.7152,100.7152,94.21048,0,0.08259234,0.05886544,0.1306641,0.1398564,0.1933471,0.1812837,0,0.07303247,0.07096209,0.1183208,0.1214763,0.1831294,0.1762331,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1478159,0.1402604
0,71.10881,24.7841,5.173754,5.035762,4.441125,4.597001,0,254.2936,94.21048,79.62239,79.62239,71.21642,71.21642,0,0.1011546,0.03398597,0.1104313,0.1105662,0.136717,0.1370376,0,0.0878834,0.06624974,0.1064805,0.1063421,0.137407,0.1286406,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1149538,0.1134516
0,62.6169,23.01567,7.692255,7.600129,5.30816,5.439245,0,259.2318,264.0777,50.35762,50.35762,50.35762,35.60821,0,0.1031189,0.09526472,0.06984288,0.06992821,0.09667355,0.06851879,0,0.09097078,0.06407528,0.07786012,0.07440744,0.08408909,0.07343502,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.08136568,0.0772356
0,55.15183,15.43024,9.642754,9.715529,6.2807,6.2807,0,204.5536,163.1774,50.35762,35.60821,0,0,0,0.08136868,0.05886544,0.06984288,0.04944671,0,0,0,0.07944939,0.05805169,0.05107175,0.04430698,0.04426918,0.04121948,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.0308355,0.0494594
0,49.4262,11.6296,11.13449,11.13449,6.501142,6.501142,0,155.2126,128.3873,0,0,0,0,0,0.06174148,0.04631508,0,0,0,0,0,0.06059683,0.04691479,0.02328096,0.01875796,0.03908789,0.04233303,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.01162871,0.03840876
0,45.29109,14.2433,12.04614,12.10447,5.934703,5.814797,0,100.7152,79.62239,0,0,35.60821,50.35762,0,0.04006316,0.02872339,0,0,0.06835852,0.09690021,0,0.03926334,0.02926186,0.00776032,0.01098816,0.04909738,0.05867296,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.05168545,0.0383148
0,42.59804,16.18773,12.44874,12.39203,4.441125,4.441125,0,35.60821,35.60821,0,0,61.67524,61.67524,0,0.01416447,0.01284549,0,0,0.1184004,0.118678,0,0.02271031,0.0178294,0.00776032,0.01875796,0.06225298,0.07185941,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.0643851,0.0432204
0,41.20264,16.95292,12.16253,12.22031,2.055841,2.055841,0,0,0,0,35.60821,0,0,0,0,0,0,0.04944671,0,0,0,0.01650205,0.01411994,0.02502505,0.04153786,0.05669277,0.05867297,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.006913682,0.04227645
0,40.99697,16.36086,11.44645,11.50782,1.18694,0,0,50.35762,50.35762,50.35762,50.35762,35.60821,50.35762,0,0.02003158,0.01816626,0.06984288,0.06992821,0.06835852,0.09690021,0,0.02213084,0.02161202,0.05326454,0.06561475,0.05113256,0.04548652,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.06700128,0.04538074
0,42.01527,14.3909,10.27921,10.34751,2.907398,2.907398,0,100.7152,100.7152,61.67524,61.67524,35.60821,0,0,0.04006316,0.03633253,0.08553971,0.08564422,0.06835852,0,0,0.03514154,0.03620537,0.08050161,0.08760972,0.03797695,0.02153338,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.04528883,0.04470551
0,44.34806,11.07105,8.722198,8.64106,4.279575,4.111682,0,112.6031,151.0729,71.21642,79.62239,0,0,0,0.04479198,0.0544988,0.09877275,0.1105662,0,0,0,0.04467823,0.05069272,0.1032481,0.1061122,0.02278617,0.01076669,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.0386327,0.04624706
0,42.92751,6.71435,6.920994,6.920994,5.035762,5.035762,0,167.0173,198.2582,94.21048,87.22195,0,0,0,0.06643724,0.07152066,0.1306641,0.1211192,0,0,0,0.04583497,0.05821534,0.1150198,0.1165267,0.007595391,0,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.0483015,0.04361884
0,38.47978,4.893881,4.747762,4.597001,5.439245,5.439245,0,87.22195,163.1774,94.21048,100.7152,0,0,0,0.03469571,0.05886544,0.1306641,0.1398564,0,0,0,0.03760127,0.0558999,0.1132757,0.1173117,0,0.007613199,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.04614351,0.04314384
0,36.48774,7.692255,2.65408,2.65408,5.439245,5.30816,0,35.60821,128.3873,71.21642,71.21642,0,0,0,0.01416447,0.04631508,0.09877275,0.09889343,0,0,0,0.03278608,0.04739476,0.09199958,0.1020275,0.01074151,0.02599309,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.03282385,0.04481821
0,36.81447,10.14123,3.753435,3.753435,4.747762,4.893881,0,71.21642,100.7152,50.35762,61.67524,0,35.60821,0,0.02832893,0.03633253,0.06984288,0.08564422,0,0.06851879,0,0.03987753,0.03712491,0.05974869,0.07705215,0.03222452,0.05755942,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.04898062,0.05116816
0,39.29493,12.948,5.173754,5.30816,3.753435,3.936636,0,151.0729,71.21642,0,35.60821,50.35762,50.35762,0,0.06009475,0.02569097,0,0.04944671,0.09667355,0.09690021,0,0.06159419,0.02874638,0.02649539,0.04650244,0.06889831,0.08912576,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.06634255,0.06156225
0,44.02923,15.29267,6.501142,6.608606,2.65408,2.65408,0,228.0039,61.67524,0,0,50.35762,61.67524,0,0.09069686,0.02224904,0,0,0.09667355,0.118678,0,0.09076221,0.02321782,0.00776032,0.02050418,0.1026939,0.1178072,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.06909527,0.07404239
0,51.12165,16.91132,7.316793,7.316793,2.055841,2.055841,0,306.3136,50.35762,0,0,71.21642,71.21642,0,0.1218474,0.01816626,0,0,0.136717,0.1370376,0,0.117629,0.02074571,0.005487375,0.005494079,0.1377927,0.1416491,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.08605694,0.08899513
0,60.73226,17.96169,7.316793,7.316793,3.560822,3.753435,0,383.5124,50.35762,0,0,87.22195,87.22195,0,0.1525561,0.01816626,0,0,0.1674435,0.1678361,0,0.1324485,0.02231054,0.02047916,0.007769802,0.1652961,0.1641847,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1053161,0.1056946
0,72.94753,18.46448,6.920994,6.818455,6.2807,6.2807,0,368.3344,71.21642,35.60821,0,106.8246,100.7152,0,0.1465185,0.02569097,0.04938637,0,0.2050756,0.1938004,0,0.128664,0.03113686,0.03547095,0.0155396,0.1903501,0.1854403,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.12762,0.1210337
0,85.0239,18.61646,6.052233,6.052233,9.642754,9.715529,0,268.8362,100.7152,61.67524,50.35762,106.8246,100.7152,0,0.1069394,0.03633253,0.08553971,0.06992821,0.2050756,0.1938004,0,0.1076171,0.04427863,0.0489924,0.03429756,0.2033594,0.2008906,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1388541,0.1320166
0,93.63587,18.7672,4.893881,5.035762,12.78375,12.78375,0,195.0343,210.6611,0,0,112.6031,118.0991,0,0.07758199,0.07599495,0,0,0.2161686,0.2272511,0,0.07907037,0.05383709,0.05126534,0.04528572,0.2074701,0.2113402,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1320459,0.1358912
0,99.84065,24.52696,4.441125,4.279575,15.79123,15.74656,0,118.0991,188.421,61.67524,71.21642,106.8246,112.6031,0,0.04697822,0.06797194,0.08553971,0.09889343,0.2050756,0.2166755,0,0.05338157,0.06088684,0.05353829,0.05627388,0.2036312,0.2114714,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1469394,0.1349479
0,103.581,30.74622,5.035762,4.893881,19.02813,19.02813,0,61.67524,61.67524,50.35762,50.35762,100.7152,106.8246,0,0.02453358,0.02224904,0.06984288,0.06992821,0.1933471,0.2055564,0,0.03942173,0.06959765,0.04777716,0.04528572,0.1971017,0.2051284,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1276763,0.1287904
0,104.8385,29.24318,6.167525,6.052233,22.36371,22.33219,0,71.21642,308.3763,0,0,100.7152,100.7152,0,0.02832893,0.1112452,0,0,0.1933471,0.1938004,0,0.03893053,0.08547507,0.04376012,0.03429756,0.1904878,0.1947823,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1154143,0.1238168
0,103.6694,20.79691,7.022036,7.022036,25.65006,25.62258,0,133.2337,347.0661,35.60821,0,94.21048,94.21048,0,0.05299859,0.1252024,0.04938637,0,0.1808597,0.1812837,0,0.04744142,0.08935703,0.0492475,0.0310792,0.1850221,0.1881529,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1193311,0.1221999
0,100.1436,12.22031,7.962241,7.962241,28.87959,28.85519,0,159.2448,201.4305,50.35762,50.35762,94.21048,94.21048,0,0.06334542,0.07266507,0.06984288,0.06992821,0.1808597,0.1812837,0,0.05660685,0.07498717,0.06670581,0.0523067,0.1621516,0.1653133,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1271545,0.114966
0,95.15096,9.345982,8.722198,8.722198,32.06948,32.04751,0,151.0729,106.8246,61.67524,50.35762,94.21048,100.7152,0,0.06009475,0.03853647,0.08553971,0.06992821,0.1808597,0.1938004,0,0.06229062,0.05122344,0.08737855,0.07675255,0.1391779,0.1436765,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1289922,0.1075538
0,89.95981,10.21045,9.715529,9.642754,35.2105,35.2105,0,163.1774,50.35762,87.22195,87.22195,0,0,0,0.06490976,0.01816626,0.1209714,0.1211192,0,0,0,0.06609558,0.03933053,0.09452983,0.09115288,0.1189792,0.1220397,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.04116983,0.09868233
0,84.4586,11.75012,11.26031,11.19758,35.52916,35.54898,0,178.0411,106.8246,71.21642,71.21642,87.22195,87.22195,0,0.07082234,0.03853647,0.09877275,0.09889343,0.1674435,0.1678361,0,0.0701276,0.04016661,0.08028595,0.07863782,0.1451872,0.1469184,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1250276,0.1088331
0,78.62701,13.73984,13.27041,13.27041,32.63559,32.65717,0,188.421,201.4305,35.60821,35.60821,100.7152,100.7152,0,0.07495133,0.07266507,0.04938637,0.04944671,0.1933471,0.1938004,0,0.06860736,0.04779064,0.05185289,0.05741033,0.1846627,0.1860329,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1294374,0.123284
0,72.42416,17.84365,14.48847,14.48847,29.09829,29.07407,0,198.2582,71.21642,0,0,123.3505,123.3505,0,0.07886443,0.02569097,0,0,0.2368009,0.2373561,0,0.05983441,0.04960413,0.03145391,0.0424805,0.2360741,0.239323,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1342087,0.1451078
0,65.88422,19.24896,14.58538,14.6336,24.89753,24.86922,0,71.21642,181.567,0,35.60821,142.4329,146.8164,0,0.02832893,0.0654994,0,0.04944671,0.2734341,0.2825103,0,0.04232207,0.05267121,0.03901443,0.05554434,0.2750541,0.2801527,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1616013,0.1671202
0,63.68776,16.53218,13.68847,13.68847,20.0027,20.03789,0,61.67524,151.0729,61.67524,61.67524,163.1774,167.0173,0,0.02453358,0.0544988,0.08553971,0.08564422,0.3132582,0.3213817,0,0.03023863,0.05019845,0.07655852,0.08764022,0.3168108,0.321891,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1962394,0.1964339
0,64.8605,14.96676,11.75012,11.75012,14.537,14.537,0,35.60821,123.3505,94.21048,94.21048,188.421,188.421,0,0.01416447,0.04449807,0.1306641,0.1308237,0.3617194,0.3625674,0,0.02732653,0.04863296,0.1100856,0.1171863,0.3305331,0.3338872,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.2289444,0.2109028
0,64.11769,13.9434,8.802588,8.802588,8.722198,8.722198,0,87.22195,118.0991,123.3505,123.3505,210.6611,210.6611,0,0.03469571,0.04260366,0.1710794,0.1712884,0.4044145,0.4053627,0,0.0387922,0.04574267,0.1145762,0.1176604,0.3009259,0.3024525,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.2638867,0.196542
