gazeDirectionError
8.068885
9.672936
9.073819
8.428899
7.867259
6.703638
5.78897
4.382491
7.867358
18.54241
17.63524
14.89944
12.19874
13.34112
23.60597
23.33374
21.14623
18.80064
20.77615
30.2621
29.58935
27.06897
32.58656
33.38849
32.58644
29.33749
25.33937
21.90294
20.89238
18.40403
15.219
13.16307
11.09021
15.25764
17.76394
15.02575
13.28627
11.97178
10.05445
11.62562
18.43164
20.51659
17.59848
14.46572
15.73064
19.09781
17.37842
15.57696
13.74339
13.25281
13.07926
11.74011
10.3336
9.309179
6.665915
1.829431
1.559684
2.432228
2.828047
3.463341
3.445439
4.014802
4.103899
4.729267
5.285131
5.225987
6.590774
6.70936
9.908174
13.25305
14.93437
15.38874
20.32191
20.94476
20.55119
11.01937
8.959379
9.870216
9.0676
11.55955
10.76213
10.40276
9.162241
8.49131
7.417853
7.138496
6.614495
6.067795
5.852064
6.556704
6.771403
7.01923
6.980182
6.964118
6.36274
5.958934
5.751245
5.347576
5.152509
5.157066
2.853398
3.223596
3.157847
3.573254
3.861136
4.738363
5.542139
6.300406
5.770275
6.571497
7.038617
7.290801
7.450198
7.450198
6.769321
6.701535
5.972584
5.641833
4.719656
4.308628
4.159416
4.776051
5.51821
6.082618
6.618283
6.817508
7.034165
6.757974
6.758205
6.757974
7.419436
7.560297
7.560504
8.016682
7.707125
7.649592
7.960299
7.472766
7.764132
9.836495
9.567781
8.665013
7.512489
6.361878
5.129818
4.406008
6.74266
11.14971
9.637144
7.842228
6.28161
6.157214
8.77891
12.11263
10.42654
9.641779
9.971719
13.40231
13.12942
12.3062
11.92276
11.98671
11.21344
15.55931
13.39985
11.58698
10.46563
9.875772
10.19985
17.73251
15.16144
10.84643
7.37178
8.485219
16.2378
22.56801
20.19862
34.73972
14.568
12.36983
14.81306
17.99793
16.36355
15.53906
13.84871
13.07434
11.99266
20.04598
19.94842
18.44452
16.93536
14.68588
18.13132
27.00097
26.41891
23.58301
19.13417
21.51386
19.94535
17.38222
20.43862
18.94159
16.94751
15.23741
13.76609
12.26145
10.52821
8.529144
7.150226
5.968781
5.350796
5.251097
5.032746
4.762754
5.260631
5.219241
5.603118
5.741298
5.741298
5.741298
5.219241
13.93383
15.05587
13.93383
12.67445
10.67129
52.26414
24.94747
31.00236
34.23102
34.40331
31.26329
26.48939
21.04601
28.6613
34.47099
38.25588
38.70343
39.37711
40.95386
40.46138
38.88911
31.20243
23.74135
25.62744
19.50318
19.50294
21.13394
17.25661
12.96264
9.405726
6.36803
4.235695
7.576235
6.771403
6.45038
7.565682
9.96999
10.12474
10.97775
11.88237
11.7514
12.31557
12.07268
12.86394
13.1046
12.86388
12.44126
19.04318
25.82245
25.82227
0
69.19516
0
0
0
30.56439
0
85.37955
63.25001
32.77623
26.83782
19.85122
17.31188
14.42377
14.78489
14.41196
13.97522
13.72391
13.63099
14.09318
13.84469
13.84481
13.84469
13.84464
13.50354
13.31376
13.39675
13.04876
12.70436
12.44044
12.36279
12.0998
12.36285
22.13061
26.43624
28.70696
30.81668
24.65072
31.45081
33.05336
35.24095
39.33439
37.28777
41.32913
41.42924
37.54426
33.33036
26.18107
21.16164
16.90792
14.3145
11.7524
9.575722
8.766496
8.246721
8.630316
8.762296
8.374446
8.761937
8.887384
9.950477
3.113663
9.880215
19.37128
25.2524
27.96624
29.105
28.44557
29.15786
29.54735
22.95948
21.44484
21.51393
18.68558
20.04598
13.58233
13.09526
17.93148
55.33402
16.77106
14.39813
13.07464
12.29058
12.5529
12.50388
10.16877
14.67941
20.03452
21.02918
22.61509
22.26239
23.00491
22.28746
22.93232
21.05162
24.47425
20.08711
18.68769
14.76285
15.57182
13.88747
11.90229
9.894007
7.143651
6.579715
5.39074
4.521932
5.005135
5.365263
5.737342
6.315426
6.655334
7.471508
7.868254
8.343614
8.956143
9.559998
10.10832
10.3023
10.37923
10.29142
10.46136
10.72762
11.49228
11.12909
11.7218
12.55833
12.9315
14.0958
15.40944
15.77743
16.47595
17.09533
13.79103
13.41483
13.21119
13.21119
13.67196
13.01023
12.99569
12.33179
11.94359
11.28924
10.46294
8.807688
10.10126
9.192635
14.35637
20.0911
15.87774
14.42454
12.97667
18.05931
20.98894
19.89203
18.24063
17.2097
16.00345
13.58175
13.72168
10.09746
10.1443
20.10829
18.51309
15.5155
13.96747
10.43886
13.93079
18.9337
27.47239
26.39774
18.32545
17.05305
16.42529
16.84131
13.93783
9.481398
9.788979
9.073301
8.937404
8.114095
8.358904
10.50592
10.12056
10.12064
10.28875
8.68434
7.174828
7.921039
8.147718
8.147718
8.147718
8.303049
7.921138
7.921138
8.996817
8.464975
13.26098
14.89975
14.78335
18.08484
19.09612
23.15565
21.1469
19.15434
15.64074
15.35222
21.52183
20.10989
18.17514
18.1548
17.88615
63.56341
28.51679
89.90133
27.20284
28.48483
32.39935
32.18213
31.11435
29.10574
27.87099
26.14643
23.62082
20.62504
19.06324
24.1213
25.7832
29.87813
27.05393
23.8033
21.97186
27.50537
37.57304
35.16218
32.70758
29.21267
18.83239
30.53784
27.14658
24.26575
21.75695
18.71278
16.01792
14.02594
12.11392
10.68193
10.18286
9.587499
9.237274
8.989238
8.583896
9.026117
8.678474
8.425738
8.054213
6.47522
4.623291
6.000053
5.284242
4.715175
6.521255
8.716936
8.294647
8.424716
9.7913
9.42337
9.148548
9.275028
9.914578
10.66122
12.21943
13.35664
15.97767
15.85047
16.29424
15.81054
15.86003
15.11217
15.02654
14.53791
10.76744
12.70924
11.49698
10.40254
10.12838
8.613779
7.528216
7.091935
6.563389
6.418494
5.426497
4.730756
4.093967
2.453376
1.551129
0.2797646
0.5841662
1.190238
1.546581
1.919623
2.489167
2.660619
2.883959
1.066784
1.256146
1.546581
2.18112
2.849005
3.607702
4.424979
5.439323
5.824301
4.697042
5.344793
5.611218
5.806663
6.397597
6.397352
6.599205
6.988703
6.46057
5.361467
3.832647
5.368472
5.361467
5.09444
5.09444
5.80356
6.77094
6.645442
6.019467
5.620838
5.167379
5.12707
5.711627
11.27952
11.83914
10.96832
9.610274
8.808399
15.18585
17.60138
15.10459
12.14256
8.473486
54.49315
20.16673
19.14387
15.15719
10.46271
82.99238
23.43953
24.64643
20.7058
14.59287
12.00906
18.09396
58.80136
24.49344
19.48321
16.48676
23.77662
25.44023
22.49042
24.21364
24.43793
27.76498
26.59065
27.15604
0
0
0
0
0
43.93369
0
40.49378
43.93378
36.51634
73.53115
50.91387
31.19635
23.75407
27.52845
21.34402
23.42947
24.58899
21.26161
22.22269
24.48784
23.56854
22.97156
23.18357
25.63744
18.06327
13.15652
11.86296
11.24959
10.08534
8.628863
7.196518
9.687022
10.81734
10.75178
10.23674
9.916238
11.93295
11.89069
11.10419
10.62683
10.25961
10.10041
9.816957
9.79122
9.800419
9.532663
9.928638
10.08317
10.14624
10.29842
9.794661
9.245414
8.028984
6.532053
5.039276
2.865989
0.9134241
1.841797
2.665028
1.952371
3.545101
5.174798
6.881536
8.345021
9.195191
13.32059
14.82947
15.03051
15.30254
14.75843
14.41888
14.14504
13.87079
13.53192
13.69771
14.19056
14.48166
14.17502
13.74396
13.97185
13.54479
12.81219
12.36272
11.93032
11.15484
10.62757
10.13681
12.52425
16.53623
16.19087
15.95859
14.55803
13.16313
12.0963
10.88963
9.957642
7.777639
8.575495
8.315116
8.383701
10.25105
9.646897
8.72098
8.377719
8.142814
6.463963
11.61442
10.88877
10.27259
10.09994
9.603505
9.184107
8.974932
8.807599
8.465069
8.286805
8.467289
7.877805
7.512698
11.46489
14.66112
14.36074
13.79024
13.29046
12.99575
13.01017
13.0753
12.87082
13.31658
12.79191
13.39757
16.54174
24.55911
24.36884
23.88503
22.54779
21.86551
21.70772
20.22855
17.0413
16.5273
20.32648
22.91854
22.93731
22.07741
21.8325
26.65577
156.663
34.41587
22.65786
21.76922
21.25731
15.68715
13.0206
13.40237
11.48218
9.700603
8.575403
9.619891
8.938543
7.737352
7.160405
7.30293
6.924873
7.143322
7.534456
7.335033
7.074908
7.019118
7.114978
6.920461
7.053622
7.573546
7.573546
7.835833
7.941088
7.941187
8.117087
9.656072
8.124707
8.098537
7.894392
8.324533
8.248146
11.36151
19.74171
25.81832
24.55101
22.60435
29.00496
36.12859
37.90181
39.46885
38.58321
34.25628
36.32887
36.6684
40.45498
36.25233
34.4712
30.32196
27.25562
23.49642
22.19177
21.33734
18.76757
15.63682
13.80292
11.90769
8.791306
7.970134
6.77857
6.556704
5.832496
5.411615
4.762754
4.510839
3.798795
8.47404
7.341331
5.528276
3.899869
4.768997
14.61533
19.88103
16.35683
15.21503
20.65127
22.85116
15.88872
20.3391
24.59053
26.92201
20.56528
23.38112
20.25498
16.90541
22.87845
20.95193
15.77838
11.04722
5.655971
7.21391
12.07723
8.086728
5.595427
4.262778
4.70104
6.492612
7.894392
6.089437
9.816
8.780694
15.57973
21.14832
20.68344
20.41917
20.302
20.18712
20.30654
20.43269
21.03876
21.0929
14.34691
16.80134
22.90444
21.23631
19.70151
17.67258
14.72697
11.94936
16.86676
27.98794
27.05367
21.92112
16.98265
22.80947
33.05858
31.93112
30.70146
27.74368
26.00887
29.62646
28.77598
